arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
MIX,0.050000000000000003,0.14000000000000001,2000,0.97599999999999998,0.96832452769154154,0.98185044329670546,262.09836065573768,2.0341877977727734
MIX,0.050000000000000003,0.16,2000,0.97599999999999998,0.96832452769154154,0.98185044329670546,222.59426229508196,1.6897958853470074
MIX,0.050000000000000003,0.17999999999999999,2000,0.97599999999999998,0.96832452769154154,0.98185044329670546,192.94159836065575,1.4628095463458923
MIX,0.050000000000000003,0.20000000000000001,2000,0.97599999999999998,0.96832452769154154,0.98185044329670546,169.86321721311475,1.2920204331417731
MIX,0.035000000000000003,0.02,2000,0.14000000000000001,0.12548195561218853,0.15589831843031357,1603.4678571428572,36.915922417607071
MIX,0.035000000000000003,0.040000000000000001,2000,0.71550000000000002,0.6953282241176727,0.73484552850410723,1429.5373864430469,14.85517421171051
MIX,0.035000000000000003,0.059999999999999998,2000,0.97799999999999998,0.97059621091343984,0.98357109188568215,945.68047034764822,10.105802593716989
MIX,0.035000000000000003,0.080000000000000002,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,604.08333333333337,5.9533471073694164
MIX,0.035000000000000003,0.10000000000000001,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,428.1895325203252,3.7432219844013503
MIX,0.035000000000000003,0.12,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,334.70579268292681,2.7285630903903924
MIX,0.035000000000000003,0.14000000000000001,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,272.4939024390244,2.0790077495995276
MIX,0.035000000000000003,0.16,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,230.96595528455285,1.7118511585401583
MIX,0.035000000000000003,0.17999999999999999,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,200.0579268292683,1.4707627836393504
MIX,0.035000000000000003,0.20000000000000001,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,175.59705284552845,1.2984476023383253
MIX,0.025000000000000001,0.02,2000,0.11600000000000001,0.10269607466146108,0.13077621765054118,1612.3189655172414,39.639914698847313
MIX,0.025000000000000001,0.040000000000000001,2000,0.6885,0.66785871053806634,0.70841856263690117,1480.1379811183733,15.003609952587503
MIX,0.025000000000000001,0.059999999999999998,2000,0.98150000000000004,0.97460523328226334,0.98654865018589011,993.1492613346918,10.267516561323726
MIX,0.025000000000000001,0.080000000000000002,2000,0.98950000000000005,0.98400109809252689,0.99312211261912653,631.27438100050529,6.1168436897318337
MIX,0.025000000000000001,0.10000000000000001,2000,0.98950000000000005,0.98400109809252689,0.99312211261912653,446.78473976755936,3.8700146828646749
MIX,0.025000000000000001,0.12,2000,0.98950000000000005,0.98400109809252689,0.99312211261912653,347.03335017685697,2.7797411260009568
MIX,0.025000000000000001,0.14000000000000001,2000,0.98950000000000005,0.98400109809252689,0.99312211261912653,282.34411318847901,2.1087593711801431
MIX,0.025000000000000001,0.16,2000,0.98950000000000005,0.98400109809252689,0.99312211261912653,238.86407276402224,1.7311545331005016
MIX,0.025000000000000001,0.17999999999999999,2000,0.98950000000000005,0.98400109809252689,0.99312211261912653,206.41283476503284,1.4882521699383187
MIX,0.025000000000000001,0.20000000000000001,2000,0.98950000000000005,0.98400109809252689,0.99312211261912653,181.155634158666,1.3109083290875507
