Gamma,FPR_Recalib,CI_low_Recalib,CI_high_Recalib,FPR_Eco_L2,CI_low_Eco_L2,CI_high_Eco_L2,FPR_Eco_L1,CI_low_Eco_L1,CI_high_Eco_L1,FPR_ML,CI_low_ML,CI_high_ML
1.0,0.02,0.005501852234968185,0.07001316294199365,0.02,0.005501852234968185,0.07001316294199365,0.07,0.034318824364064096,0.13749671006529757,0.04,0.015663050551848016,0.09837217232607373
4.999999999999991,0.01,0.0017673865655472645,0.0544875247609346,0.02,0.005501852234968185,0.07001316294199365,0.12,0.06999337365267776,0.19812268002908368,0.04,0.015663050551848016,0.09837217232607373
11.58000000000005,0.02,0.005501852234968185,0.07001316294199365,0.02,0.005501852234968185,0.07001316294199365,0.11,0.06254131955225126,0.18631463027903022,0.04,0.015663050551848016,0.09837217232607373
30.000000000000323,0.02,0.005501852234968185,0.07001316294199365,0.02,0.005501852234968185,0.07001316294199365,0.12,0.06999337365267776,0.19812268002908368,0.04,0.015663050551848016,0.09837217232607373
49.999999999999396,0.02,0.005501852234968185,0.07001316294199365,0.02,0.005501852234968185,0.07001316294199365,0.11,0.06254131955225126,0.18631463027903022,0.04,0.015663050551848016,0.09837217232607373
89.99999999999862,0.02,0.005501852234968185,0.07001316294199365,0.02,0.005501852234968185,0.07001316294199365,0.1,0.05522854161313613,0.1743673043676654,0.04,0.015663050551848016,0.09837217232607373
139.99999999999986,0.02,0.005501852234968185,0.07001316294199365,0.02,0.005501852234968185,0.07001316294199365,0.1,0.05522854161313613,0.1743673043676654,0.04,0.015663050551848016,0.09837217232607373
199.99999999999488,0.0,0.0,0.03699480747600191,0.02,0.005501852234968185,0.07001316294199365,0.1,0.05522854161313613,0.1743673043676654,0.04,0.015663050551848016,0.09837217232607373
