Date,Close,log_ret
2008-07-07,13.543,-0.010445148254085535
2008-07-08,13.447,-0.007113775831501419
2008-07-09,13.5394,0.0068479205143063175
2008-07-10,13.2621,-0.020693610096968094
2008-07-11,12.871,-0.029933624591830355
2008-07-14,11.9536,-0.07394423042784096
2008-07-15,11.3421,-0.052511021899268345
2008-07-16,12.3305,0.08355440151433727
2008-07-17,12.871,0.042900850812772014
2008-07-18,13.0487,0.013711793281135332
2008-07-21,13.4114,0.02741657959765667
2008-07-22,13.4505,0.0029111885320421316
2008-07-23,13.6318,0.013389018539757169
2008-07-24,13.4647,-0.012333852587619027
2008-07-25,13.4576,-0.0005274438041772455
2008-07-28,13.1305,-0.024606233905233525
2008-07-29,13.3474,0.01638384100362885
2008-07-30,13.4683,0.009017166748587505
2008-07-31,13.5287,0.004474578714422879
2008-08-01,13.4852,-0.0032205670116999853
2008-08-04,13.3422,-0.01066084334443695
2008-08-05,13.3958,0.00400928055940282
2008-08-06,13.4924,0.007185338967566874
2008-08-07,13.4245,-0.005045168204777189
2008-08-08,13.5174,0.006896348675518148
2008-08-11,13.4674,-0.003705794167119823
2008-08-12,13.3172,-0.011215517457125469
2008-08-13,13.2528,-0.004847581942907186
2008-08-14,13.26,0.0005431338958538254
2008-08-15,13.3029,0.0032300718143929174
2008-08-18,13.1706,-0.009994983768097392
2008-08-19,12.9382,-0.01780289696192286
2008-08-20,12.9454,0.0005563368453928091
2008-08-21,12.9347,-0.0008268902059632834
2008-08-22,13.0526,0.009073725159257633
2008-08-25,12.9919,-0.00466126129541163
2008-08-26,13.0634,0.005488340527733193
2008-08-27,13.2564,0.01466602781099489
2008-08-28,13.4245,0.012600941069404242
2008-08-29,13.546,0.009009905039215024
2008-09-02,13.5314,-0.0010783902010453328
2008-09-03,13.4954,-0.002664023953340231
2008-09-04,13.5026,0.0005333728550774017
2008-09-05,13.4559,-0.003464587919439386
2008-09-08,13.0965,-0.027072652637129394
2008-09-09,12.4783,-0.0483538832227787
2008-09-10,12.0614,-0.033980864917013236
2008-09-11,11.835,-0.018949027831095748
2008-09-12,11.9967,0.013570369002619332
2008-09-15,10.9365,-0.0925257930361089
2008-09-16,10.3723,-0.05296702764810698
2008-09-17,9.4809,-0.08985954281476363
2008-09-18,10.4657,0.09882399482347139
2008-09-19,11.5187,0.09586855838473789
2008-09-22,11.0767,-0.039127998655011306
2008-09-23,10.8431,-0.02131487003537992
2008-09-24,10.8323,-0.0009965214846092217
2008-09-25,11.1629,0.03006336832430705
2008-09-26,10.8539,-0.0280713174216243
2008-09-29,9.7038,-0.11200690103382788
2008-09-30,10.153,0.04525166694743517
2008-10-01,10.4315,0.02706084626870603
2008-10-02,10.0295,-0.03929932430517642
2008-10-03,10.417,0.03790833671969653
2008-10-06,9.9606,-0.04480177625636351
2008-10-07,8.9465,-0.10737491639616878
2008-10-08,9.0841,0.015263238199299228
2008-10-09,8.4321,-0.07447978123785383
2008-10-10,7.8671,-0.06935634471911643
2008-10-13,9.4137,0.17947656844757962
2008-10-14,10.2142,0.08161283396135904
2008-10-15,10.3156,0.00987840354740891
2008-10-16,10.1671,-0.014500295560712445
2008-10-17,10.2432,0.0074570538056631585
2008-10-20,10.6597,0.039856204959163345
2008-10-21,10.743,0.007784103931835006
2008-10-22,10.5872,-0.014608655408747466
2008-10-23,10.3228,-0.025290683192809905
2008-10-24,10.3953,0.006998739839545801
2008-10-27,10.1236,-0.02648444909512883
2008-10-28,10.2468,0.012096129892158903
2008-10-29,10.312,0.006342803917462555
2008-10-30,10.6271,0.030099076702811155
2008-10-31,10.6561,0.002725155798687197
2008-11-03,10.7636,0.010037573129064989
2008-11-04,10.9677,0.018784518320889766
2008-11-05,10.6069,-0.03344985684584817
2008-11-06,10.7345,0.011958120884991357
2008-11-07,10.7855,0.004739785825151964
2008-11-10,10.6944,-0.008482399473751684
2008-11-11,10.8146,0.011176833074098943
2008-11-12,10.3847,-0.04056350396113691
2008-11-13,10.2571,-0.012363420374689306
2008-11-14,10.3008,0.004251413405196377
2008-11-17,10.166,-0.01317274309764122
2008-11-18,9.6195,-0.05525653074982054
2008-11-19,8.5409,-0.11892589961030815
2008-11-20,7.6591,-0.10897190528756587
2008-11-21,7.9106,0.032309148876016
2008-11-24,8.96,0.12456659473380702
2008-11-25,9.4883,0.05728923365567926
2008-11-26,9.7069,0.022777512190476294
2008-11-28,9.8162,0.011197109266175818
2008-12-01,9.4566,-0.03732117167175719
2008-12-02,9.6181,0.0169338295459766
2008-12-03,9.6107,-0.0007696788531075138
2008-12-04,9.5997,-0.0011452131347832227
2008-12-05,9.6474,0.004956601010784491
2008-12-08,9.8382,0.01958431850545688
2008-12-09,9.8419,0.00037601435395096406
2008-12-10,9.7942,-0.004858408118351205
2008-12-11,9.7318,-0.006391499787612093
2008-12-12,9.6217,-0.011377909707685489
2008-12-15,9.6548,0.0034342367682646526
2008-12-16,9.8639,0.021426426925245677
2008-12-17,10.1171,0.02534543359241946
2008-12-18,10.2125,0.009385398658148754
2008-12-19,10.2309,0.0018000924472945084
2008-12-22,10.2933,0.006080645507837651
2008-12-23,10.2639,-0.0028603136657145895
2008-12-24,10.2052,-0.0057354901696148744
2008-12-26,10.319,0.011089461827653524
2008-12-29,10.4139,0.009154596102796758
2008-12-30,10.6673,0.024041535132617167
2008-12-31,10.8834,0.020055705240850374
2009-01-02,11.3007,0.03762597809247804
2009-01-05,11.7142,0.03593711040667937
2009-01-06,12.0272,0.02636897033206828
2009-01-07,11.6472,-0.03210494366408832
2009-01-08,11.5727,-0.006416931652628982
2009-01-09,11.6397,0.005772792650930887
2009-01-12,11.4758,-0.014181198483174475
2009-01-13,11.3156,-0.014058165657116161
2009-01-14,10.8796,-0.03929282858891449
2009-01-15,10.4288,-0.04231826638497045
2009-01-16,10.3208,-0.010409933232315665
2009-01-20,9.203,-0.11463175857207007
2009-01-21,9.4042,0.021626880140677505
2009-01-22,8.7633,-0.07058385165860445
2009-01-23,8.8304,0.007627767364306956
2009-01-26,9.2589,0.04738493740207825
2009-01-27,9.3446,0.009213385247937095
2009-01-28,10.0599,0.0737585879112196
2009-01-29,9.7395,-0.03236744262982057
2009-01-30,9.6128,-0.013094237926944901
2009-02-02,9.3386,-0.028939195635505264
2009-02-03,9.1022,-0.025640205526315848
2009-02-04,8.6295,-0.05332957655642723
2009-02-05,8.8846,0.029132874907759974
2009-02-06,9.0797,0.021721711522722918
2009-02-09,9.3873,0.03331655951673182
2009-02-10,9.1622,-0.02427138741532705
2009-02-11,9.1247,-0.004101302305433004
2009-02-12,8.9296,-0.021613421163743405
2009-02-13,8.817,-0.012689924947142137
2009-02-17,8.1004,-0.08476823292973368
2009-02-18,7.4288,-0.08654910489163611
2009-02-19,6.6222,-0.11493669725876385
2009-02-20,6.866,0.036154054010743945
2009-02-23,6.6034,-0.03899702713295778
2009-02-24,7.2187,0.0890902133886105
2009-02-25,7.4101,0.0261690532024354
2009-02-26,7.684,0.03629631041272195
2009-02-27,7.1699,-0.06924853739343628
2009-03-02,6.3531,-0.12094882475736513
2009-03-03,6.2848,-0.010808863017553955
2009-03-04,6.596,0.04832938495939758
2009-03-05,5.8825,-0.11448156307797192
2009-03-06,5.7117,-0.029465138969776997
2009-03-09,5.78,0.011886980034682647
2009-03-10,6.7288,0.1519931389818044
2009-03-11,6.9641,0.03437155970022394
2009-03-12,7.4764,0.0709830113435714
2009-03-13,7.856,0.04952617834227909
2009-03-16,8.0495,0.02433240664804712
2009-03-17,8.2582,0.02559666840962324
2009-03-18,8.4556,0.02362229764955862
2009-03-19,8.615,0.018675926220499035
2009-03-20,8.3341,-0.03314933801154242
2009-03-23,8.9566,0.07203515871798366
2009-03-24,9.0704,0.012625673901567953
2009-03-25,8.596,-0.05371938580763809
2009-03-26,8.6871,0.010542187885159609
2009-03-27,8.744,0.006528584208813597
2009-03-30,8.262,-0.05670106189966458
2009-03-31,8.6491,0.04578858031325482
2009-04-01,8.795,0.01672810890169383
2009-04-02,9.0636,0.03008301393574403
2009-04-03,9.0943,0.0033814515172490346
2009-04-06,9.1135,0.002108987040336792
2009-04-07,9.0712,-0.00465227100735818
2009-04-08,9.0866,0.0016962411407166662
2009-04-09,9.5931,0.054243289232963926
2009-04-13,9.8233,0.023713024745260103
2009-04-14,9.8349,0.0011801692267218722
2009-04-15,9.8732,0.00388673167027637
2009-04-16,10.0996,0.022671803411128726
2009-04-17,10.1495,0.004928624088125212
2009-04-20,9.3782,-0.07903659624184717
2009-04-21,9.4703,0.009772738733652619
2009-04-22,9.4895,0.002025338512346482
2009-04-23,9.7543,0.027522289232720442
2009-04-24,9.9385,0.018707890420958904
2009-04-27,9.9269,-0.0011678598284890682
2009-04-28,9.8617,-0.006589676473929852
2009-04-29,10.1649,0.030282041807513954
2009-04-30,10.2454,0.007888215010898595
2009-05-01,10.2319,-0.0013185333960871323
2009-05-04,10.6622,0.041194485462928594
2009-05-05,10.6661,0.00036571128908225673
2009-05-06,11.05,0.0353599402433278
2009-05-07,10.9375,-0.010233176280029082
2009-05-08,11.4726,0.04776433206109893
2009-05-11,11.3873,-0.007462884430441682
2009-05-12,11.395,0.0006759633832575686
2009-05-13,10.9414,-0.04062090314182734
2009-05-14,11.1391,0.017907681733494038
2009-05-15,11.1546,0.0013905275927750455
2009-05-18,11.5346,0.03349924507257638
2009-05-19,11.7323,0.01699450792122765
2009-05-20,11.8603,0.010850966483382081
2009-05-21,11.8642,0.00032877405510177096
2009-05-22,11.7478,-0.009859473397244209
2009-05-26,11.9146,0.014098549841220038
2009-05-27,11.8758,-0.0032618227857459563
2009-05-28,12.0774,0.016833221480296735
2009-05-29,12.2054,0.010542539208484034
2009-06-01,12.4762,0.021944352634773037
2009-06-02,12.527,0.0040634854658936825
2009-06-03,12.4566,-0.005635711933633369
2009-06-04,12.5857,0.010310645883975015
2009-06-05,12.6835,0.00774068734531952
2009-06-08,12.7187,0.002771415273494115
2009-06-09,12.8165,0.007660051866611441
2009-06-10,13.0042,0.014538978908681178
2009-06-11,13.0276,0.001797801635121243
2009-06-12,13.0198,-0.0005989081622847841
2009-06-15,12.7891,-0.017878030039084326
2009-06-16,12.6248,-0.012930112188468965
2009-06-17,12.2611,-0.02923148429319197
2009-06-18,12.3471,0.006989568527607492
2009-06-19,12.5114,0.0132190110027313
2009-06-22,12.1242,-0.03143677342356435
2009-06-23,12.1359,0.0009645467996497444
2009-06-24,12.3276,0.015672648963063193
2009-06-25,12.4371,0.008843290135440069
2009-06-26,12.4801,0.003451434566170828
2009-06-29,12.5544,0.005935826012682002
2009-06-30,12.5701,0.0012497762776206916
2009-07-01,12.6389,0.00545838159533848
2009-07-02,12.5638,-0.005959696562927384
2009-07-06,12.4848,-0.006307758672045909
2009-07-07,12.3624,-0.009852296443011707
2009-07-08,12.2952,-0.0054506656263829355
2009-07-09,12.4651,0.013723797095272348
2009-07-10,12.5204,0.004426574637149535
2009-07-13,12.6705,0.011917142810137006
2009-07-14,12.8245,0.012080947088545778
2009-07-15,13.0931,0.020727969943362998
2009-07-16,13.1484,0.004214704331778191
2009-07-17,13.1721,0.0018008781296134102
2009-07-20,13.2195,0.0035920558788635807
2009-07-21,13.2827,0.004769424410273712
2009-07-22,13.2234,-0.004474449197397669
2009-07-23,13.334,0.00832917675730447
2009-07-24,13.3853,0.0038399256743242337
2009-07-27,13.5433,0.011734870222764197
2009-07-28,13.6144,0.005236096020199287
2009-07-29,13.6579,0.0031900526827276037
2009-07-30,13.8435,0.013497699595720744
2009-07-31,14.0607,0.015567863380335773
2009-08-03,14.3443,0.0199689789803373
2009-08-04,14.3323,-0.000836919348907122
2009-08-05,14.3164,-0.0011099981243496077
2009-08-06,14.3284,0.0008378484543086907
2009-08-07,14.3602,0.002216909366363041
2009-08-10,14.2926,-0.004718570291600753
2009-08-11,14.1495,-0.010062633032210768
2009-08-12,14.2409,0.00643881845796236
2009-08-13,14.3721,0.009170720967060841
2009-08-14,14.3721,0.0
2009-08-17,13.9785,-0.0277683922892209
2009-08-18,14.1216,0.010185105181408251
2009-08-19,14.1415,0.0014081967858093683
2009-08-20,13.8751,-0.019017870065166833
2009-08-21,14.0541,0.012818301342940342
2009-08-24,14.0501,-0.0002846549645255676
2009-08-25,14.0978,0.003389243649487542
2009-08-26,14.1137,0.0011272000200995818
2009-08-27,13.9547,-0.01132958777561377
2009-08-28,13.9666,0.0008523958927788224
2009-08-31,13.7956,-0.012319064235916265
2009-09-01,13.4496,-0.025400334914323815
2009-09-02,13.4296,-0.0014881398025932795
2009-09-03,13.6376,0.015369457828510947
2009-09-04,13.7456,0.007888089047076868
2009-09-08,13.8416,0.006959777542317845
2009-09-09,13.9817,0.010070781257716696
2009-09-10,14.1217,0.009963289716884252
2009-09-11,14.1777,0.003957686247432043
2009-09-14,14.2617,0.005907314800905443
2009-09-15,14.3857,0.008657035153139809
2009-09-16,14.5097,0.008582733666028264
2009-09-17,14.4457,-0.004420598867384784
2009-09-18,14.3937,-0.0036061815677870084
2009-09-21,14.3657,-0.001947190055908569
2009-09-22,14.4417,0.005276434272077566
2009-09-23,14.4737,0.0022133543415502293
2009-09-24,14.3817,-0.006376644353477646
2009-09-25,14.6697,0.019827576992888757
2009-09-28,14.5897,-0.00546834175353177
2009-09-29,14.4897,-0.006877748109991894
2009-09-30,14.5097,0.0013793391015648952
2009-10-01,14.3641,-0.010085353097409098
2009-10-02,14.2716,-0.006460489649607114
2009-10-05,14.3823,0.007726735331278008
2009-10-06,14.4044,0.001535431594578252
2009-10-07,14.4165,0.0008396684843927699
2009-10-08,14.4285,0.0008320333293312914
2009-10-09,14.4004,-0.0019494333047055169
2009-10-12,14.4366,0.002510664702664566
2009-10-13,14.4044,-0.0022329332116829055
2009-10-14,14.4808,0.005289918585287158
2009-10-15,14.4285,-0.0036182167715632175
2009-10-16,14.3963,-0.0022341881570117684
2009-10-19,14.4366,0.0027954195549708336
2009-10-20,14.4245,-0.000838498928241775
2009-10-21,14.3875,-0.002568375700359013
2009-10-22,14.3883,5.5602276927567216e-05
2009-10-23,14.3521,-0.0025191033627512105
2009-10-26,14.3279,-0.0016875875692726936
2009-10-27,14.2676,-0.004217453052347206
2009-10-28,13.9417,-0.02310688322411291
2009-10-29,14.0302,0.006327800063819381
2009-10-30,14.0141,-0.0011481835359595772
2009-11-02,13.8138,-0.014395873148061844
2009-11-03,13.6276,-0.01357094446376715
2009-11-04,13.6154,-0.0008956429773186546
2009-11-05,13.7693,0.011239971244382354
2009-11-06,13.8867,0.008490071246357611
2009-11-09,14.0933,0.014767959600749052
2009-11-10,14.0487,-0.003169642338140676
2009-11-11,14.1338,0.0060392270841110336
2009-11-12,14.1216,-0.0008635517995250598
2009-11-13,14.1702,0.003435627835932733
2009-11-16,14.2067,0.0025725163868683463
2009-11-17,14.235,0.0019900364141086915
2009-11-18,14.2472,0.000856675449657906
2009-11-19,14.2107,-0.0025651942001930924
2009-11-20,14.231,0.0014274817220571012
2009-11-23,14.2472,0.0011377124781359353
2009-11-24,14.2836,0.002551629800038462
2009-11-25,14.3241,0.0028314074222622007
2009-11-27,14.1824,-0.009941674151296105
2009-11-30,14.2148,0.0022819161085798497
2009-12-01,14.267,0.003665502773434101
2009-12-02,14.3282,0.004280445210612239
2009-12-03,14.4261,0.006809442642628099
2009-12-04,14.5037,0.005364723303461006
2009-12-07,14.6057,0.007008074193287613
2009-12-08,14.6098,0.0002806729323076092
2009-12-09,14.6424,0.002228893108641535
2009-12-10,14.7036,0.004170932237648643
2009-12-11,14.7444,0.0027709879181246843
2009-12-14,14.724,-0.0013845341626142083
2009-12-15,14.7648,0.002767154040468137
2009-12-16,14.7975,0.002212278025500291
2009-12-17,14.8138,0.0011009311746778359
2009-12-18,14.8873,0.004949321744758619
2009-12-21,14.9607,0.004918262393316437
2009-12-22,14.9444,-0.0010901151719389876
2009-12-23,15.0015,0.003813548378986455
2009-12-24,15.0383,0.002450084115668402
2009-12-28,15.0505,0.0008109330161769337
2009-12-29,15.0751,0.0016331628560297172
2009-12-30,15.0948,0.0013059375602715356
2009-12-31,15.071,-0.0015779462131505803
2010-01-04,15.1532,0.005439363335910631
2010-01-05,15.2271,0.004865004345383044
2010-01-06,15.3174,0.005912701997032875
2010-01-07,15.3626,0.0029465471123026324
2010-01-08,15.3585,-0.0002669175273243719
2010-01-11,15.4454,0.0056421576833247545
2010-01-12,15.4529,0.00048546361109169325
2010-01-13,15.5515,0.0063604090002326065
2010-01-14,15.6172,0.0042157739851696905
2010-01-15,15.6131,-0.00026256552281317804
2010-01-19,15.6008,-0.0007881104659556268
2010-01-20,15.572,-0.0018477652436847199
2010-01-21,15.4858,-0.005550954757944579
2010-01-22,15.3297,-0.010131351769650791
2010-01-25,15.3339,0.00027394043923510263
2010-01-26,15.3462,0.0008018227228067084
2010-01-27,15.5802,0.015132990948028242
2010-01-28,15.2681,-0.020235192822830383
2010-01-29,15.2189,-0.0032276080107292936
2010-02-01,15.347,0.008381938695833627
2010-02-02,15.4667,0.007769310541233344
2010-02-03,15.4584,-0.000536780815537662
2010-02-04,15.2892,-0.011005848125455159
2010-02-05,15.219,-0.004602049540535808
2010-02-08,15.1984,-0.0013544880988816585
2010-02-09,15.2644,0.00433316065952672
2010-02-10,15.3222,0.003779437322353891
2010-02-11,15.3717,0.0032253993733737593
2010-02-12,15.3552,-0.0010739776278090951
2010-02-16,15.4584,0.006698366037427274
2010-02-17,15.5698,0.007180595629595672
2010-02-18,15.5987,0.0018544369014937168
2010-02-19,15.6318,0.002119723500668787
2010-02-22,15.6483,0.0010549839374148036
2010-02-23,15.6524,0.00026197497330391446
2010-02-24,15.6896,0.0023738126136466395
2010-02-25,15.7391,0.0031499897183171763
2010-02-26,15.7804,0.0026206014458237635
2010-03-01,15.8383,0.003662393755488311
2010-03-02,15.9503,0.007046580436993806
2010-03-03,15.9212,-0.0018260833714357446
2010-03-04,15.9752,0.0033859652870802002
2010-03-05,16.0332,0.0036240526536669084
2010-03-08,16.0042,-0.0018103846080272502
2010-03-09,16.054,0.003106851916700693
2010-03-10,16.0955,0.0025816901071693053
2010-03-11,16.1162,0.0012852474628447937
2010-03-12,16.2116,0.005902058100609637
2010-03-15,16.1909,-0.0012776793652343164
2010-03-16,16.2531,0.0038343037976054637
2010-03-17,16.3361,0.005093723040753059
2010-03-18,16.2938,-0.0025927154968698046
2010-03-19,16.2573,-0.0022426286852184354
2010-03-22,16.2821,0.0015243062135085444
2010-03-23,16.3029,0.0012766612137546293
2010-03-24,16.2656,-0.0022905578278614633
2010-03-25,16.1826,-0.005115857337103085
2010-03-26,16.1784,-0.00025957170814151336
2010-03-29,16.1867,0.0005128981638833992
2010-03-30,16.137,-0.0030751454298699197
2010-03-31,16.0623,-0.004639860743163175
2010-04-01,16.1077,0.0028225073136526274
2010-04-05,16.0534,-0.003376753381951353
2010-04-06,16.0754,0.0013694880255976218
2010-04-07,16.066,-0.0005849154217300591
2010-04-08,16.0785,0.0007777380659260286
2010-04-09,16.0785,0.0
2010-04-12,16.1118,0.0020689469733740492
2010-04-13,16.1577,0.002844793439944494
2010-04-14,16.1911,0.002064992325444568
2010-04-15,16.2185,0.001690857432862344
2010-04-16,16.1035,-0.007115926320472726
2010-04-19,16.066,-0.0023314019170788307
2010-04-20,16.1452,0.004917554118031658
2010-04-21,16.1952,0.0030921101679695375
2010-04-22,16.237,0.0025776865673555476
2010-04-23,16.2244,-0.0007763066677828909
2010-04-26,16.1869,-0.002314008801451153
2010-04-27,16.0743,-0.0069805498389030945
2010-04-28,16.066,-0.0005164855452195225
2010-04-29,16.1243,0.0036222131352240073
2010-04-30,16.0785,-0.0028444750692981097
2010-05-03,17.5681,0.08860178166095056
2010-05-04,15.9813,-0.09466546875962602
2010-05-05,15.6749,-0.019358581805563536
2010-05-06,14.6838,-0.06531586163843382
2010-05-07,15.0955,0.02765184088620009
2010-05-10,15.5447,0.02932305835351199
2010-05-11,15.5615,0.0010801706176566846
2010-05-12,15.6287,0.004309052457527798
2010-05-13,15.6749,0.0029517393235371347
2010-05-14,15.4943,-0.011588492557237824
2010-05-17,15.3516,-0.009252511227217363
2010-05-18,15.2383,-0.007407707648785616
2010-05-19,15.0704,-0.011079440393651246
2010-05-20,14.68,-0.02624653190004612
2010-05-21,14.9402,0.017569543309555045
2010-05-24,15.0872,0.009791135720093814
2010-05-25,14.9927,-0.006283286241132631
2010-05-26,15.1375,0.00961169290432498
2010-05-27,15.381,0.015957872590462593
2010-05-28,15.3726,-0.0005462775225595835
2010-06-01,15.3741,9.757144676923638e-05
2010-06-02,15.5178,0.009303476736024023
2010-06-03,15.5389,0.001358805233427992
2010-06-04,15.3614,-0.011488687964004577
2010-06-07,15.3572,-0.00027344996361624603
2010-06-08,15.3403,-0.0011010669733621523
2010-06-09,15.3995,0.003851688897682219
2010-06-10,15.484,0.005472191355367475
2010-06-11,15.615,0.008424758019640254
2010-06-14,15.6277,0.0008129899592230777
2010-06-15,15.7587,0.008347613023558105
2010-06-16,15.6847,-0.004706878812129025
2010-06-17,15.6995,0.0009431498076796369
2010-06-18,15.7249,0.0016165785524330162
2010-06-21,15.6742,-0.0032293947318538696
2010-06-22,15.653,-0.001353456627867123
2010-06-23,15.6361,-0.00108024849825888
2010-06-24,15.6446,0.00054346611228066
2010-06-25,15.7122,0.004311671135223969
2010-06-28,15.7545,0.0026885580934709703
2010-06-29,15.5643,-0.012146208561682654
2010-06-30,15.6615,0.006225641229017644
2010-07-01,15.6818,0.0012953328359443896
2010-07-02,15.7243,0.0027064822402570656
2010-07-06,15.7477,0.001487036369597839
2010-07-07,15.8605,0.007137418699033919
2010-07-08,15.9711,0.006949097442294079
2010-07-09,16.0434,0.0045167110474344085
2010-07-12,16.0307,-0.000791916260391572
2010-07-13,16.1583,0.007928215749140087
2010-07-14,16.2136,0.003416546683518868
2010-07-15,16.2349,0.0013128497809973625
2010-07-16,16.1881,-0.0028868415940553746
2010-07-19,16.2476,0.0036688011505628766
2010-07-20,16.3114,0.003919044298545708
2010-07-21,16.337,0.0015682241853545555
2010-07-22,16.4646,0.007780147531974982
2010-07-23,16.5071,0.0025779698066924787
2010-07-26,16.6688,0.009748117185696382
2010-07-27,16.6901,0.0012770206988023409
2010-07-28,16.639,-0.0030663918341675405
2010-07-29,16.6943,0.003318006362040198
