Date,Close,log_ret
2005-01-04,21.3021,-0.022810689306092438
2005-01-05,20.594,-0.03380588817028865
2005-01-12,20.3347,-0.012670984873303549
2005-01-25,20.207,-0.0062997073298964
2005-01-31,20.0097,-0.009811923051854
2005-02-07,20.652,0.03159501103789756
2005-02-11,21.0545,0.01930214698609058
2005-02-14,21.0583,0.00018046769677207902
2005-02-15,21.1512,0.004401859771157946
2005-02-16,21.275,0.0058360329880143445
2005-02-22,20.4856,-0.03781047416535041
2005-02-28,20.6443,0.007717051954232807
2005-03-02,20.7217,0.0037422081093922686
2005-03-09,20.6056,-0.0056185768450473916
2005-05-18,22.1494,0.07224752457547498
2005-05-19,22.4429,0.0131638977280115
2005-05-23,22.5016,0.002612111977059158
2005-05-24,22.2283,-0.012220165975699972
2005-05-25,21.9538,-0.012426006551064666
2005-06-07,22.7443,0.035374319287206905
2005-06-16,23.1826,0.019087432727907597
2005-06-20,23.4252,0.010410368693351218
2005-06-29,23.3036,-0.005204510900378592
2005-07-05,23.8197,0.021905114314872257
2005-07-11,24.4669,0.026808214302221477
2005-07-12,24.463,-0.00015941173017960676
2005-07-13,24.32,-0.0058627148634805915
2005-07-14,23.915,-0.016793179965706072
2005-07-15,24.0143,0.004143609110817171
2005-07-20,24.4749,0.01899861636331144
2005-07-21,24.1294,-0.014217088591483809
2005-07-27,24.6575,0.021650099831106585
2005-07-28,25.0024,0.013890706414484283
2005-07-29,24.9712,-0.001248659454343599
2005-08-02,25.134,0.006498350386800753
2005-08-03,25.0745,-0.0023701177232231794
2005-08-04,24.6496,-0.017090720293219983
2005-08-05,23.8158,-0.034411447214116625
2005-08-08,23.0018,-0.03477675222590012
2005-08-09,23.248,0.010646633091434373
2005-08-10,23.2559,0.00033975645380257454
2005-08-11,23.5339,0.011883071579568168
2005-08-16,23.9269,0.01656141416256441
2005-08-17,23.7284,-0.008330706049539546
2005-08-18,23.5696,-0.006714896895785802
2005-08-19,23.4862,-0.0035447314604182957
2005-08-23,23.6133,0.00539709799556171
2005-08-24,23.7086,0.004027738904612449
2005-08-25,23.78,0.0030070397443431006
2005-08-26,23.5339,-0.010402956401337995
2005-08-29,23.5219,-0.0005100327806618445
2005-08-30,23.51,-0.0005060395286577963
2005-08-31,23.9587,0.01890565212814236
2005-09-01,24.1414,0.007596694336615797
2005-09-02,24.054,-0.003626906128311469
2005-09-07,24.5106,0.018804374156132442
2005-09-19,24.1294,-0.01567466302965238
2005-09-20,23.9428,-0.007763361659928443
2005-09-21,23.4147,-0.022303622101357317
2005-09-22,23.51,0.004061832298359162
2005-09-23,23.6252,0.004888076400460759
2005-09-27,24.0089,0.01611065598715332
2005-09-28,23.7769,-0.009710073823218847
2005-09-29,24.2206,0.01848898961667539
2005-09-30,24.5015,0.011530829433285598
2005-10-03,24.534,0.00132557044422551
2005-10-04,24.2328,-0.012352823234476189
2005-10-05,23.7443,-0.020364585700042664
2005-10-06,23.7118,-0.0013696871458441346
2005-10-07,23.4675,-0.010356329301187319
2005-10-10,23.1663,-0.01291784878975629
2005-10-11,23.0645,-0.004403997531336062
2005-10-12,22.6493,-0.018165692533708897
2005-10-13,22.6167,-0.0014403749231746647
2005-10-14,23.1785,0.02453655340900509
2005-10-17,23.3128,0.005777441093902806
2005-10-18,23.0889,-0.009650583393196304
2005-10-19,23.3495,0.011223588048661953
2005-10-20,22.979,-0.015994815236608322
2005-10-21,23.1989,0.00952410838229216
2005-10-24,23.6711,0.020150031018837257
2005-10-26,23.3332,-0.014377655694720028
2005-10-28,23.7565,0.017978938167276415
2005-10-31,23.9479,0.008024460093855502
2005-11-01,23.3698,-0.02443604680650996
2005-11-02,23.5856,0.009191765777046303
2005-11-03,23.5164,-0.002938306220004882
2005-11-07,23.4919,-0.0010423692079202886
2005-11-08,23.4268,-0.0027750147287256724
2005-11-09,23.6914,0.011231446935588677
2005-11-10,24.2532,0.023436454350772497
2005-11-11,24.3509,0.004020242390597633
2005-11-15,24.3183,-0.0013396564922187018
2005-11-18,24.6684,0.014293918998524469
2005-11-22,25.108,0.017663448117794925
2005-11-23,25.2179,0.004367539366362707
2005-11-30,24.8923,-0.012995541122381755
2005-12-07,24.8312,-0.002457591712265897
2005-12-12,25.0917,0.010436187174109778
2005-12-14,25.3115,0.008721723752418756
2005-12-21,24.9533,-0.014252759933124888
2005-12-22,25.1406,0.0074779912453491705
2005-12-23,25.2464,0.004199502073514245
2005-12-27,24.9527,-0.011701538523849926
2005-12-28,24.9236,-0.0011668870105417683
2005-12-29,24.795,-0.005173125823778606
2005-12-30,24.6953,-0.004029077814158728
2006-01-03,25.2885,0.023736804814890017
2006-01-04,25.3429,0.0021488649704812283
2006-01-05,25.6252,0.011077630393853304
2006-01-06,25.8452,0.008548654752601977
2006-01-09,26.0652,0.008476194256745813
2006-01-10,26.306,0.009195958731075822
2006-01-11,26.2645,-0.001578832562773037
2006-01-12,26.1897,-0.002852013783522431
2006-01-13,25.866,-0.01243683870723898
2006-01-17,25.7622,-0.0040210636768822855
2006-01-18,25.758,-0.0001630428456917405
2006-01-19,26.0943,0.01297164120282707
2006-01-20,25.8286,-0.010234494576464411
2006-01-23,25.9448,0.004488799078773604
2006-01-24,26.1399,0.007491678458438208
2006-01-25,26.1196,-0.0007768922787637689
2006-01-26,26.2603,0.005372302673450084
2006-01-27,26.6007,0.012879238202133428
2006-01-30,26.5177,-0.0031250966727062214
2006-01-31,26.6173,0.0037489457665607156
2006-02-01,26.7128,0.0035814709547140277
2006-02-02,26.5675,-0.005454187014728242
2006-02-03,26.2935,-0.010366903916138988
2006-02-06,26.3932,0.003784640867787726
2006-02-07,26.1233,-0.010278764818981259
2006-02-08,26.115,-0.0003177745091186613
2006-02-09,26.1773,0.0023827611130491206
2006-02-10,26.2188,0.001584087696531422
2006-02-13,26.2396,0.0007930093594173684
2006-02-14,26.4056,0.006306388812608562
2006-02-15,26.5509,0.005487536548629536
2006-02-16,26.8124,0.009800821659053147
2006-02-17,27.0283,0.008019998151191305
2006-02-21,27.0781,0.0018408178722935308
2006-02-22,27.3687,0.01067474156374775
2006-02-23,27.3272,-0.0015174814918001696
2006-02-24,27.1777,-0.005485759075434345
2006-02-27,27.2151,0.0013751822261038249
2006-02-28,27.0864,-0.00474020942280458
2006-03-01,27.2566,0.006263936717137732
2006-03-02,27.2068,-0.0018287515608271642
2006-03-03,27.0739,-0.004896777880942909
2006-03-06,27.5472,0.017330732863854604
2006-03-07,27.2151,-0.012128930716417853
2006-03-08,27.3272,0.004110576849330743
2006-03-09,27.5721,0.00892184871168176
2006-03-10,27.8295,0.009292217268239802
2006-03-13,27.6468,-0.006586620250965612
2006-03-14,27.8461,0.007182931758767676
2006-03-15,28.3733,0.018755641451797256
2006-03-16,28.668,0.01033295601916836
2006-03-17,28.9254,0.008938583720211139
2006-03-20,28.3658,-0.019535907698817703
2006-03-21,28.0368,-0.011666261181048642
2006-03-22,28.1492,0.004001002026900623
2006-03-23,28.1742,0.000887730557523219
2006-03-24,28.1326,-0.0014776193130838534
2006-03-27,27.8494,-0.010117624087776916
2006-03-28,28.1159,0.009523830458055611
2006-03-29,28.7198,0.021251527753838866
2006-03-30,28.2284,-0.01725821700195507
2006-03-31,28.3075,0.0027982238405374043
2006-04-03,27.799,-0.01812673837946781
2006-04-04,27.6078,-0.006901707334148575
2006-04-05,27.8119,0.007365645167608647
2006-04-06,27.6453,-0.00600825505708694
2006-04-07,27.2996,-0.012583681534042705
2006-04-10,26.9706,-0.012124666223695539
2006-04-11,26.904,-0.0024724094072562795
2006-04-12,26.904,0.0
2006-04-13,26.5833,-0.011991775360405674
2006-04-17,26.4626,-0.00455078369126789
2006-04-18,27.1205,0.024557484094119432
2006-04-19,27.487,0.01342326614862066
2006-04-20,27.4954,0.00030555232457507353
2006-04-21,27.487,-0.0003055523245750123
2006-04-24,27.3746,-0.004097589471270562
2006-04-25,27.1372,-0.008710095827909102
2006-04-26,27.0622,-0.00276756007893713
2006-04-27,27.2262,0.006041824731723738
2006-04-28,27.3371,0.004065008997330216
2006-05-01,26.9956,-0.012570864218512553
2006-05-02,26.7207,-0.01023534383137546
2006-05-03,26.7873,0.0024893486728171685
2006-05-04,27.1497,0.0134381019922376
2006-05-05,27.4954,0.012652721358471078
2006-05-08,27.6203,0.00453229166297262
2006-05-09,27.6245,0.00015205051002413207
2006-05-10,27.637,0.0004523945319322458
2006-05-11,26.9998,-0.023325996089052437
2006-05-12,26.6583,-0.01272891179354349
2006-05-15,27.0248,0.01365441616690294
2006-05-16,26.9165,-0.004015481477824459
2006-05-17,26.4167,-0.018743095546884407
2006-05-18,26.3126,-0.003948474007699371
2006-05-19,26.2751,-0.0014261892555217156
2006-05-22,26.2043,-0.002698203217024893
2006-05-23,25.9186,-0.010962661758215505
2006-05-24,25.9461,0.001060451620354892
2006-05-25,26.5083,0.021436582200071205
2006-05-26,26.7915,0.010626781530408951
2006-05-30,26.5417,-0.009367591920111605
2006-05-31,26.5875,0.0017240994159562085
2006-06-01,27.0747,0.01815853196690147
2006-06-02,27.3913,0.011625732233000391
2006-06-05,27.5204,0.004702103116976087
2006-06-06,27.1955,-0.01187602940465344
2006-06-07,27.3829,0.006867212540480741
2006-06-08,27.2913,-0.0033507608965100467
2006-06-09,27.5037,0.007752570994092579
2006-06-12,27.1622,-0.012494240193835911
2006-06-13,26.8932,-0.00995283433540131
2006-06-14,26.7249,-0.006277751458077678
2006-06-15,27.1747,0.016690678298590857
2006-06-16,27.2122,0.0013790087665486632
2006-06-19,27.0081,-0.0075285811411408
2006-06-20,26.7874,-0.008205193305060527
2006-06-21,27.1081,0.011900948506708083
2006-06-22,26.9623,-0.0053929822369931735
2006-06-23,26.7582,-0.0075986255543075264
2006-06-26,26.942,0.006845438852702426
2006-06-27,26.9126,-0.001091828847326695
2006-06-28,26.9923,0.0029570617170663937
2006-06-29,27.592,0.021974235488423945
2006-06-30,27.8268,0.008473709461713271
2006-07-03,28.3174,0.01747687160505723
2006-07-05,28.1958,-0.0043034260195480385
2006-07-06,28.2545,0.0020797062604566846
2006-07-07,28.1664,-0.0031229587476385647
2006-07-10,28.4139,0.008748683857262747
2006-07-11,28.4893,0.0026501161315557443
2006-07-12,28.5438,0.0019111714631954062
2006-07-13,28.2,-0.012117771702526413
2006-07-14,27.81,-0.013926309698194476
2006-07-17,27.7974,-0.0004531771028905326
2006-07-18,28.1287,0.011847916284483574
2006-07-19,28.6487,0.018317659485645774
2006-07-20,28.4139,-0.008229604861268953
2006-07-21,27.9484,-0.016518509169798124
2006-07-24,28.3929,0.01577916102990597
