theta,rho_lag1,n_steps,n_streams,lags,reject_rate,wilson_low,wilson_high,ncp_analytic,power_analytic,deviation_emp_minus_analytic
0.0068460490856609027,0.013692098171321805,32000,1000,20,0.23499999999999999,0.20976558842625362,0.26226259357109061,6.0002785681978139,0.23190103395276687,0.0030989660472331149
0.0079056941504209478,0.015811388300841896,32000,1000,20,0.32200000000000001,0.29376911381672366,0.35159321220413398,8.0020005001250301,0.31491221170385014,0.0070877882961498662
0.0091293531813709423,0.018258706362741885,32000,1000,20,0.43099999999999999,0.40062844376747236,0.46189964890353424,10.671729202208937,0.43134531817880695,-0.00034531817880695259
0.010542412585714556,0.021084825171429112,32000,1000,20,0.56799999999999995,0.53709565530282521,0.59838390554313925,14.232562648588901,0.58114405350290144,-0.013144053502901487
0.012174188129146578,0.024348376258293156,32000,1000,20,0.70899999999999996,0.6800901976568503,0.73631021729618751,18.982243143359405,0.74632589559845997,-0.037325895598460002
0.014058533129758726,0.028117066259517452,32000,1000,20,0.86699999999999999,0.84454231992887641,0.88664883934272609,25.318237105245224,0.88774506857119451,-0.020745068571194514
0.016234540789405283,0.032469081578810566,32000,1000,20,0.96299999999999997,0.94941760251793061,0.97303881912444523,33.771323396768018,0.9695789366451022,-0.0065789366451022291
0.018747355233311395,0.03749471046662279,32000,1000,20,0.99299999999999999,0.98562168453423338,0.99660513159900921,45.050640607577769,0.99609256482239594,-0.003092564822395949
0.021649108084001632,0.043298216168003265,32000,1000,20,0.999,0.99435744140204207,0.99982345362937386,60.1042162559134,0.99983465827025919,-0.00083465827025919204
0.025000000000000001,0.050000000000000003,32000,1000,20,1,0.99617324151444497,1,80.200501253132842,0.99999861419656699,1.3858034330072044e-06
0.028869549617236454,0.057739099234472908,32000,1000,20,1,0.99617324151444497,1,107.03856010799572,0.99999999886331536,1.1366846353055848e-09
0.033338035804083101,0.066676071608166201,32000,1000,20,1,0.99617324151444497,1,142.89763259759286,0.99999999999996569,3.4305891460917337e-14
0.038498163151487304,0.076996326302974608,32000,1000,20,1,0.99617324151444497,1,190.84128647468424,1,0
0.044456985250973073,0.088913970501946146,32000,1000,20,1,0.99617324151444497,1,254.99815019785777,1,0
0.050000000000000003,0.10000000000000001,32000,1000,20,1,0.99617324151444497,1,323.23232323232327,1,0
0.051338125661428646,0.10267625132285729,32000,1000,20,1,0.99617324151444497,1,340.9516557697732,1,0
0.059284342641541379,0.11856868528308276,32000,1000,20,1,0.99617324151444497,1,456.28779726685997,1,0
0.068460490856609033,0.13692098171321807,32000,1000,20,1,0.99617324151444497,1,611.37707058981323,1,0
0.079056941504209485,0.15811388300841897,32000,1000,20,1,0.99617324151444497,1,820.51282051282055,1,0
0.091293531813709417,0.18258706362741883,32000,1000,20,1,0.99617324151444497,1,1103.6093125046589,1,0
0.10000000000000001,0.20000000000000001,32000,1000,20,1,0.99617324151444497,1,1333.3333333333337,1,0
0.10542412585714557,0.21084825171429114,32000,1000,20,1,0.99617324151444497,1,1488.8116035307842,1,0
0.12174188129146579,0.24348376258293158,32000,1000,20,1,0.99617324151444497,1,2016.6550324636908,1,0
0.14058533129758727,0.28117066259517454,32000,1000,20,1,0.99617324151444497,1,2746.9908207644817,1,0
0.16234540789405283,0.32469081578810566,32000,1000,20,1,0.99617324151444497,1,3771.1413027554254,1,0
0.18747355233311397,0.37494710466622794,32000,1000,20,1,0.99617324151444497,1,5234.6448872174851,1,0
0.21649108084001634,0.43298216168003267,32000,1000,20,1,0.99617324151444497,1,7383.3334187284445,1,0
0.25,0.5,32000,1000,20,1,0.99617324151444497,1,10666.666666656965,1,0
0,0,128000,1000,20,0.047,0.035527105106384502,0.061939938081528451,0,0.049999999999999989,-0.0029999999999999888
0.0025000000000000001,0.0050000000000000001,128000,1000,20,0.13600000000000001,0.1161420645496615,0.15864381562782268,3.2000800020000502,0.1313345343052022,0.0046654656947978101
0.0028869549617236453,0.0057739099234472907,128000,1000,20,0.16200000000000001,0.14046411184834309,0.18612277688789222,4.2674108500183454,0.16692284443436442,-0.0049228444343644151
0.0033338035804083102,0.0066676071608166203,128000,1000,20,0.20999999999999999,0.18588891937362567,0.23633060054799632,5.6907471055846939,0.21973182773964137,-0.0097318277396413744
0.0038498163151487303,0.0076996326302974606,128000,1000,20,0.28199999999999997,0.25498602521354063,0.31068244148616131,7.5888457578494606,0.29728591629710915,-0.015285916297109181
0.0044456985250973073,0.0088913970501946146,128000,1000,20,0.39200000000000002,0.36221022518836482,0.42261635464451514,10.120088575789369,0.40719679586656038,-0.015196795866560364
0.005133812566142865,0.01026762513228573,128000,1000,20,0.55300000000000005,0.52204037130201986,0.58355399229851135,13.495710883237317,0.5514762202070258,0.0015237797929742447
0.0059284342641541376,0.011856868528308275,128000,1000,20,0.72499999999999998,0.6965038327040266,0.75177412597747362,17.997452583925192,0.71619861516074246,0.00880138483925752
0.0068460490856609027,0.013692098171321805,128000,1000,20,0.88300000000000001,0.86159709061929357,0.90147161238077134,24.001114272791256,0.86533148068755794,0.017668519312442066
0.0079056941504209478,0.015811388300841896,128000,1000,20,0.96699999999999997,0.95401873553291838,0.97640707204157318,32.00800200050012,0.95931944293331528,0.0076805570666846901
0.0091293531813709423,0.018258706362741885,128000,1000,20,0.99299999999999999,0.98562168453423338,0.99660513159900921,42.686916808835747,0.99383812408753225,-0.00083812408753225487
0.010542412585714556,0.021084825171429112,128000,1000,20,1,0.99617324151444497,1,56.930250594355606,0.99966671456610112,0.00033328543389887777
0.012174188129146578,0.024348376258293156,128000,1000,20,1,0.99617324151444497,1,75.928972573437619,0.99999599601241262,4.0039875873754127e-06
0.014058533129758726,0.028117066259517452,128000,1000,20,1,0.99617324151444497,1,101.2729484209809,0.999999994461089,5.5389109965275907e-09
0.016234540789405283,0.032469081578810566,128000,1000,20,1,0.99617324151444497,1,135.08529358707207,0.99999999999964229,3.5771385853422544e-13
0.018747355233311395,0.03749471046662279,128000,1000,20,1,0.99617324151444497,1,180.20256243031108,1,0
0.021649108084001632,0.043298216168003265,128000,1000,20,1,0.99617324151444497,1,240.4168650236536,1,0
0.025000000000000001,0.050000000000000003,128000,1000,20,1,0.99617324151444497,1,320.80200501253137,1,0
0.028869549617236454,0.057739099234472908,128000,1000,20,1,0.99617324151444497,1,428.15424043198288,1,0
0.033338035804083101,0.066676071608166201,128000,1000,20,1,0.99617324151444497,1,571.59053039037144,1,0
0.038498163151487304,0.076996326302974608,128000,1000,20,1,0.99617324151444497,1,763.36514589873696,1,0
0.044456985250973073,0.088913970501946146,128000,1000,20,1,0.99617324151444497,1,1019.9926007914311,1,0
0.050000000000000003,0.10000000000000001,128000,1000,20,1,0.99617324151444497,1,1292.9292929292931,1,0
0.051338125661428646,0.10267625132285729,128000,1000,20,1,0.99617324151444497,1,1363.8066230790928,1,0
0.059284342641541379,0.11856868528308276,128000,1000,20,1,0.99617324151444497,1,1825.1511890674399,1,0
0.068460490856609033,0.13692098171321807,128000,1000,20,1,0.99617324151444497,1,2445.5082823592529,1,0
0.079056941504209485,0.15811388300841897,128000,1000,20,1,0.99617324151444497,1,3282.0512820512822,1,0
0.091293531813709417,0.18258706362741883,128000,1000,20,1,0.99617324151444497,1,4414.4372500186355,1,0
0.10000000000000001,0.20000000000000001,128000,1000,20,1,0.99617324151444497,1,5333.3333333333348,1,0
0.10542412585714557,0.21084825171429114,128000,1000,20,1,0.99617324151444497,1,5955.2464141231367,1,0
0.12174188129146579,0.24348376258293158,128000,1000,20,1,0.99617324151444497,1,8066.620129854763,1,0
0.14058533129758727,0.28117066259517454,128000,1000,20,1,0.99617324151444497,1,10987.963283057927,1,0
0.16234540789405283,0.32469081578810566,128000,1000,20,1,0.99617324151444497,1,15084.565211021702,1,0
0.18747355233311397,0.37494710466622794,128000,1000,20,1,0.99617324151444497,1,20938.57954886994,1,0
0.21649108084001634,0.43298216168003267,128000,1000,20,1,0.99617324151444497,1,29533.333674913778,1,0
0.25,0.5,128000,1000,20,1,0.99617324151444497,1,42666.666666627862,1,0
