Gamma_target,Gamma_realised,attainable,Gamma,arm,n_seeds,n_eff,adwin_impl,river_version,FPR_CUSUM,FPR_CUSUM_low,FPR_CUSUM_high,n_preonset_leak_CUSUM,arm_CUSUM,FPR_PHT,FPR_PHT_low,FPR_PHT_high,n_preonset_leak_PHT,arm_PHT,FPR_ADWIN,FPR_ADWIN_low,FPR_ADWIN_high,n_preonset_leak_ADWIN,arm_ADWIN,FPR_DDM,FPR_DDM_low,FPR_DDM_high,n_preonset_leak_DDM,arm_DDM,FPR_EDDM,FPR_EDDM_low,FPR_EDDM_high,n_preonset_leak_EDDM,arm_EDDM
39.111111111111114,39.111111111111377,True,39.111111111111377,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
44.555555555555557,44.555555555555131,True,44.555555555555131,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
50,49.999999999999396,True,49.999999999999396,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
60,59.999999999999659,True,59.999999999999659,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
75.555555555555557,75.555555555556765,True,75.555555555556765,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
91.111111111111114,91.111111111108841,True,91.111111111108841,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
106.66666666666666,106.6666666666668,True,106.6666666666668,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
122.22222222222223,122.22222222222229,True,122.22222222222229,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
137.77777777777777,137.77777777777555,True,137.77777777777555,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
153.33333333333331,153.3333333333353,True,153.3333333333353,as_submitted,5000,5000,river,0.23.0,0.076600000000000001,0.069548929086541242,0.084301160920533122,0,reset,0.051799999999999999,0.045993846130679042,0.058294321892870177,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10340000000000001,0.095262601600940494,0.11214633958187883,0,reset,0.93159999999999998,0.92426659873458672,0.93827072094643993,0,reset
