Gamma_target,Gamma_realised,attainable,Gamma,arm,n_seeds,n_eff,adwin_impl,river_version,FPR_CUSUM,FPR_CUSUM_low,FPR_CUSUM_high,n_preonset_leak_CUSUM,arm_CUSUM,FPR_PHT,FPR_PHT_low,FPR_PHT_high,n_preonset_leak_PHT,arm_PHT,FPR_ADWIN,FPR_ADWIN_low,FPR_ADWIN_high,n_preonset_leak_ADWIN,arm_ADWIN,FPR_DDM,FPR_DDM_low,FPR_DDM_high,n_preonset_leak_DDM,arm_DDM,FPR_EDDM,FPR_EDDM_low,FPR_EDDM_high,n_preonset_leak_EDDM,arm_EDDM
60,59.999999999999659,True,59.999999999999659,reset,5000,100000,river,0.23.0,0.077600000000000002,0.070504310331308939,0.085344244271875314,0,reset,0.060199999999999997,0.053938584463858782,0.067136686167013473,0,reset,0.00040000000000000002,0.00010970128207763504,0.0014573865014234437,0,reset,0.1124,0.10394089071879227,0.12145423182901603,0,reset,0.92059999999999997,0.91277910973214715,0.92777509939167091,0,reset
75.555555555555557,75.555555555556765,True,75.555555555556765,reset,5000,100000,river,0.23.0,0.074399999999999994,0.0674483912005754,0.082005076695057202,0,reset,0.052999999999999999,0.047126291449339712,0.059560034089541365,0,reset,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,0,reset,0.1066,0.098346056216713301,0.11545797167365765,0,reset,0.91920000000000002,0.91132028042573543,0.92643607826352881,0,reset
91.111111111111114,91.111111111108841,True,91.111111111108841,reset,5000,100000,river,0.23.0,0.077200000000000005,0.070122114225763019,0.084927054538977295,0,reset,0.057200000000000001,0.051096623167800601,0.063983253674742002,0,reset,0,0,0.00076770194505712444,0,reset,0.099000000000000005,0.091026965889098213,0.10758873107083762,0,reset,0.92500000000000004,0.91736853833067122,0.93197891501603036,0,reset
106.66666666666666,106.6666666666668,True,106.6666666666668,reset,5000,100000,river,0.23.0,0.085400000000000004,0.077968187225677665,0.093468391227163716,0,reset,0.060400000000000002,0.054128216165158255,0.067346747384935984,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.1134,0.10490627721799813,0.12248730992592007,0,reset,0.91820000000000002,0.91027866967389326,0.925479224419261,0,reset
122.22222222222223,122.22222222222229,True,122.22222222222229,reset,5000,100000,river,0.23.0,0.075999999999999998,0.068975876021696622,0.083675135227711819,0,reset,0.058200000000000002,0.052043410621939824,0.065034930816712661,0,reset,0.00080000000000000004,0.00031114697610156263,0.0020553266458434704,0,reset,0.1002,0.092181653609249362,0.10883220086601832,0,reset,0.91779999999999995,0.90986211958816821,0.92509638866654198,0,reset
137.77777777777777,137.77777777777555,True,137.77777777777555,reset,5000,100000,river,0.23.0,0.074800000000000005,0.06783017187566602,0.082422681858410576,0,reset,0.053999999999999999,0.048070671178201296,0.06061411895678967,0,reset,0.00059999999999999995,0.00020407465419434642,0.001762706048528709,0,reset,0.108,0.099695830275381023,0.11690604804954376,0,reset,0.92000000000000004,0.91215381429888476,0.92720131606726741,0,reset
153.33333333333331,153.3333333333353,True,153.3333333333353,reset,5000,100000,river,0.23.0,0.083199999999999996,0.075860933142347722,0.091179023199051898,0,reset,0.063,0.056595251020611963,0.070075720479367984,0,reset,0,0,0.00076770194505712444,0,reset,0.1076,0.099310133991860602,0.11649235849462024,0,reset,0.9234,0.91569883907946692,0.9304510709134588,0,reset
168.88888888888889,168.88888888888508,True,168.88888888888508,reset,5000,100000,river,0.23.0,0.079799999999999996,0.072607408933664436,0.087637767780961578,0,reset,0.058400000000000001,0.05223283299055026,0.065245201367324202,0,reset,0.00020000000000000001,3.5305783439365263e-05,0.0011320890808397363,0,reset,0.10100000000000001,0.092951649910526596,0.10966097624162902,0,reset,0.92400000000000004,0.91632486477228836,0.93102412397830348,0,reset
184.44444444444446,184.44444444444062,True,184.44444444444062,reset,5000,100000,river,0.23.0,0.085000000000000006,0.077584934665791166,0.093052257948606276,0,reset,0.062799999999999995,0.056405361269090439,0.069865917311667497,0,reset,0,0,0.00076770194505712444,0,reset,0.10199999999999999,0.093914372313403605,0.11069671843486187,0,reset,0.92100000000000004,0.91319604312821889,0.92815755183404325,0,reset
200,199.99999999999488,True,199.99999999999488,reset,5000,100000,river,0.23.0,0.084199999999999997,0.076818582658022841,0.092219838279486668,0,reset,0.058599999999999999,0.052422276742432335,0.065455450534664103,0,reset,0.00059999999999999995,0.00020407465419434642,0.001762706048528709,0,reset,0.1018,0.093721807793564788,0.11048959003547873,0,reset,0.91859999999999997,0.91069527341660994,0.92586200651498818,0,reset
