episode_id,ticker,phase_id,role,sigma_oracle,oracle_contaminated,oracle_certified,detector,detector_family,delta,operating_point,lambda_star,FPR_H,ARL0,arl0_censored_frac,arl0_right_censored,tau_realized_days,alarm_date,T_days_phase,alarm_within_T,oracle_verdict,ADD_min_census,detectable_flag_census,op_attainable,breakeven_exists
E1,SPY,22,TARGET,V1,False,True,D1,standardized_mean,0.4285355425525495,OP3_breakeven,9.3134998375452991,0.0043,NaN,0.2266,True,16,2020-03-12,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V1,False,True,D2,likelihood_ratio,NaN,OP1_isoFPR5_H,5.3625065560026526,0.045100000000000001,100.43680000000001,0,False,3,2020-02-24,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V1,False,True,D2,likelihood_ratio,NaN,OP2_ARL0_20,0.16254827312026174,0.99224999999999997,20.050999999999998,0,False,2,2020-02-21,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V1,False,True,D2,likelihood_ratio,NaN,OP2b_ARL0_252,8.2382739188291012,0.011050000000000001,293.10219999999998,0,False,3,2020-02-24,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V1,False,True,D2,likelihood_ratio,NaN,OP3_breakeven,11.903269817194102,0.0055500000000000002,591.64679999999998,0,False,16,2020-03-12,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0,OP1_isoFPR5_H,9.9026459738685961,0.047849999999999997,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0,OP3_breakeven,9.3134998375452991,0.065199999999999994,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.050000000000000003,OP1_isoFPR5_H,9.3134998375452991,0.043150000000000001,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.050000000000000003,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.050000000000000003,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.050000000000000003,OP3_breakeven,8.2382739188291012,0.075300000000000006,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.10000000000000001,OP1_isoFPR5_H,8.759404249414942,0.037699999999999997,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.10000000000000001,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.10000000000000001,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.10000000000000001,OP3_breakeven,7.2871807962094346,0.085250000000000006,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.14999999999999999,OP1_isoFPR5_H,7.7481476170246317,0.045449999999999997,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.14999999999999999,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.14999999999999999,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.14999999999999999,OP3_breakeven,6.062399045025292,0.12039999999999999,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.20000000000000001,OP1_isoFPR5_H,7.2871807962094346,0.041500000000000002,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.20000000000000001,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.20000000000000001,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.20000000000000001,OP3_breakeven,5.0434706107801173,0.16059999999999999,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.25,OP1_isoFPR5_H,6.85363864776697,0.039,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.25,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.25,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.25,OP3_breakeven,3.9461730629943523,0.24145,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.29999999999999999,OP1_isoFPR5_H,6.062399045025292,0.048349999999999997,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.29999999999999999,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.29999999999999999,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.29999999999999999,OP3_breakeven,3.0876122901990186,0.34825,NaN,0,False,16,2020-03-12,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.40000000000000002,OP1_isoFPR5_H,5.3625065560026526,0.048099999999999997,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.40000000000000002,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D1,standardized_mean,0.40000000000000002,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
