Date,Close,Log_Return
2018-01-02,884.4439697265625,0.13514465974787557
2018-01-03,962.719970703125,0.08480341627994366
2018-01-04,980.9219970703125,0.018730361673503358
2018-01-05,997.719970703125,0.016979703746571463
2018-01-06,1041.6800537109375,0.043117478521551726
2018-01-07,1153.1700439453125,0.10167986398366087
2018-01-08,1148.530029296875,-0.004031820642391285
2018-01-09,1299.739990234375,0.12368134760985788
2018-01-10,1255.8199462890625,-0.034375534046981966
2018-01-11,1154.9300537109375,-0.083748920321997
2018-01-12,1273.199951171875,0.09749359549276614
2018-01-13,1396.4200439453125,0.09237847208475351
2018-01-14,1366.77001953125,-0.021461543929788246
2018-01-15,1291.9200439453125,-0.05632078827587458
2018-01-16,1053.68994140625,-0.2038312843512961
2018-01-17,1014.25,-0.038148810498464185
2018-01-18,1036.280029296875,0.021487982757907594
2018-01-19,1039.0999755859375,0.002717524518743902
2018-01-20,1155.1500244140625,0.10587529642513221
2018-01-21,1049.5799560546875,-0.09584018452753812
2018-01-22,1003.260009765625,-0.04513533482427692
2018-01-23,986.22900390625,-0.01712140331800685
2018-01-24,1058.780029296875,0.07098402541777943
2018-01-25,1056.030029296875,-0.002600707840248035
2018-01-26,1055.1700439453125,-0.0008146886787546303
2018-01-27,1107.0699462890625,0.0480149041415333
2018-01-28,1246.010009765625,0.11822961667606485
2018-01-29,1182.3599853515625,-0.05243402510166151
2018-01-30,1071.1300048828125,-0.09879825820701822
2018-01-31,1118.31005859375,0.04310449900718176
2018-02-01,1036.7900390625,-0.07568923036724218
2018-02-02,915.7849731445312,-0.1241031265244571
2018-02-03,964.0189819335938,0.05132939357747152
2018-02-04,834.6820068359375,-0.14406016303912625
2018-02-05,697.9509887695312,-0.17890193854553665
2018-02-06,793.1220092773438,0.12782818401833046
2018-02-07,757.0679931640625,-0.046523999009708265
2018-02-08,817.8070068359375,0.07717330715965875
2018-02-09,883.864990234375,0.07767794919184422
2018-02-10,860.4149780273438,-0.02688951953855484
2018-02-11,814.6599731445312,-0.054643990137486075
2018-02-12,868.7069702148438,0.0642350496457784
2018-02-13,845.2579956054688,-0.02736396396477533
2018-02-14,923.5609741210938,0.08859492149652262
2018-02-15,936.9760131835938,0.014420859824017617
2018-02-16,944.2100219726562,0.007690939983400131
2018-02-17,974.114990234375,0.031180734159380462
2018-02-18,923.9210205078125,-0.052902764115374874
2018-02-19,943.864990234375,0.021356544750278275
2018-02-20,895.3709716796875,-0.05274501120480264
2018-02-21,849.9710083007812,-0.05203588487177212
2018-02-22,812.844970703125,-0.044661837598723594
2018-02-23,864.1890258789062,0.061251121405131996
2018-02-24,840.5150146484375,-0.02777670819036704
2018-02-25,844.8099975585938,0.0050969304759804854
2018-02-26,869.3150024414062,0.028593800894165813
2018-02-27,878.2650146484375,0.0102428390907912
2018-02-28,855.198974609375,-0.02661422639491456
2018-03-01,872.2000122070312,0.01968460870103962
2018-03-02,856.85302734375,-0.01775236219554125
2018-03-03,857.2249755859375,0.00043399220734377297
2018-03-04,866.677978515625,0.010967087973551266
2018-03-05,853.6840209960938,-0.01510636090120013
2018-03-06,816.9509887695312,-0.04398202269410346
2018-03-07,752.8309936523438,-0.08173834520662224
2018-03-08,704.5960083007812,-0.06621615789568791
2018-03-09,728.916015625,0.03393391977600025
2018-03-10,686.8900146484375,-0.0593843361883294
2018-03-11,723.3389892578125,0.05170379280650143
2018-03-12,699.8309936523438,-0.03303910883312072
2018-03-13,690.8270263671875,-0.012949399458144831
2018-03-14,614.291015625,-0.11742068611868112
2018-03-15,611.3040161132812,-0.004874375872141853
2018-03-16,601.666015625,-0.015891906769594708
2018-03-17,552.7789916992188,-0.08474423174172407
2018-03-18,538.6439819335938,-0.025903431513727093
2018-03-19,556.7260131835938,0.03301838479052139
2018-03-20,557.1749877929688,0.0008061302275428419
2018-03-21,561.7319946289062,0.008145506469574817
2018-03-22,539.7020263671875,-0.04000767403148596
2018-03-23,539.6190185546875,-0.0001538148691795059
2018-03-24,526.4390258789062,-0.024727854795070878
2018-03-25,524.2869873046875,-0.004096294479087085
2018-03-26,489.95098876953125,-0.06773385690921604
2018-03-27,450.1159973144531,-0.08480004182590598
2018-03-28,446.27899169921875,-0.008561022980050079
2018-03-29,385.9679870605469,-0.14518986742754264
2018-03-30,394.6449890136719,0.022232167832474066
2018-03-31,396.4570007324219,0.004580989331491616
2018-04-01,379.60699462890625,-0.04343109523288464
2018-04-02,386.42498779296875,0.017801275568424854
2018-04-03,416.89300537109375,0.07589183858341875
2018-04-04,380.5429992675781,-0.09123042884171902
2018-04-05,383.23199462890625,0.007041357711370374
2018-04-06,370.2850036621094,-0.034367546609179206
2018-04-07,385.3139953613281,0.039785584963824394
2018-04-08,400.50799560546875,0.038675156111288404
2018-04-09,398.5260009765625,-0.004960987147865174
2018-04-10,414.2430114746094,0.03868004263577064
2018-04-11,430.5400085449219,0.038587468757648846
2018-04-12,492.9410095214844,0.1353492561270013
2018-04-13,492.7349853515625,-0.0004180362999480971
2018-04-14,501.4779968261719,0.017588257275639736
2018-04-15,531.7020263671875,0.05852349989705079
2018-04-16,511.1470031738281,-0.03942600533665809
2018-04-17,502.8940124511719,-0.016277789211940966
2018-04-18,524.7890014648438,0.042616842771222005
2018-04-19,567.8889770507812,0.0789296568413616
2018-04-20,615.718017578125,0.08086315837885374
2018-04-21,605.39501953125,-0.016907925242676057
2018-04-22,621.8599853515625,0.026833793649897072
2018-04-23,642.5479736328125,0.03272651765161438
2018-04-24,708.1580200195312,0.09722577979334102
2018-04-25,615.416015625,-0.14036877361873615
2018-04-26,662.8090209960938,0.07418840860513809
2018-04-27,647.031982421875,-0.024091170742194634
2018-04-28,683.677978515625,0.05509128996929252
2018-04-29,688.8809814453125,0.007581499962411188
2018-04-30,669.9240112304688,-0.027904225204962222
2018-05-01,673.6129760742188,0.005491436631717084
2018-05-02,687.1489868164062,0.019895408016830023
2018-05-03,779.5430297851562,0.12615675422370723
2018-05-04,785.6240234375,0.007770447553508005
2018-05-05,816.1199951171875,0.03808306068783099
2018-05-06,792.3109741210938,-0.029607438150392355
2018-05-07,753.7249755859375,-0.04992641123791619
2018-05-08,752.8569946289062,-0.0011522520118055913
2018-05-09,752.2750244140625,-0.000773314548468718
2018-05-10,727.2769775390625,-0.03379458908126917
2018-05-11,679.5859985351562,-0.06782360488579307
2018-05-12,686.0479736328125,0.009463770613132359
2018-05-13,733.4959716796875,0.06687454796198007
2018-05-14,730.5490112304688,-0.004025783993958969
2018-05-15,708.8709716796875,-0.030122798034902535
2018-05-16,707.0499877929688,-0.0025721561341447
2018-05-17,672.656982421875,-0.04986585214326335
2018-05-18,694.3670043945312,0.031765130158454634
2018-05-19,696.530029296875,0.0031102613545906537
2018-05-20,715.3690185546875,0.02668761256298216
2018-05-21,699.2219848632812,-0.022830252692537883
2018-05-22,647.7410278320312,-0.07647729866506857
2018-05-23,583.5850219726562,-0.10430081663070986
2018-05-24,601.7550048828125,0.030660242407912815
2018-05-25,586.7340087890625,-0.025278813356298172
2018-05-26,587.280029296875,0.0009301772031143205
2018-05-27,572.6680297851562,-0.025195563514928472
2018-05-28,516.0360107421875,-0.10412964286676944
2018-05-29,565.3880004882812,0.09133567067907782
2018-05-30,559.5900268554688,-0.010307801269696066
2018-05-31,577.64501953125,0.03175510622710341
2018-06-01,580.0430297851562,0.004142763130314408
2018-06-02,591.8079833984375,0.02007993982956687
2018-06-03,618.3289794921875,0.043838415193214
2018-06-04,592.9849853515625,-0.041851566230803175
2018-06-05,609.302978515625,0.027146566799359163
2018-06-06,607.1240234375,-0.003582553503241214
2018-06-07,605.18701171875,-0.0031955716163963974
2018-06-08,601.0770263671875,-0.006814430549556867
2018-06-09,597.56201171875,-0.00586502627177967
2018-06-10,526.47900390625,-0.12664661156544194
2018-06-11,533.2839965820312,0.012842656713840769
2018-06-12,496.8429870605469,-0.07078005409649209
2018-06-13,477.4939880371094,-0.03972248543227401
2018-06-14,519.7420043945312,0.08478097371616508
2018-06-15,491.0039978027344,-0.056880273133686855
2018-06-16,499.6419982910156,0.017439568625552602
2018-06-17,500.447998046875,0.0016118547996976673
2018-06-18,518.8909912109375,0.03619013155171177
2018-06-19,537.9569702148438,0.03608475104706731
2018-06-20,536.2680053710938,-0.003144529821688605
2018-06-21,527.3670043945312,-0.016737336937170093
2018-06-22,465.8169860839844,-0.12410388593076904
2018-06-23,474.5199890136719,0.018510920380190924
2018-06-24,457.6719970703125,-0.03615097969580304
2018-06-25,460.30999755859375,0.005747406300771606
2018-06-26,432.7720031738281,-0.061689132481427
2018-06-27,442.364990234375,0.02192427331452266
2018-06-28,422.364990234375,-0.046265465089251986
2018-06-29,436.0090026855469,0.031793045507999364
2018-06-30,455.17999267578125,0.04303003752774298
2018-07-01,453.9179992675781,-0.002776365650412225
2018-07-02,475.34698486328125,0.0461284684279126
2018-07-03,464.19500732421875,-0.02374029346110142
2018-07-04,467.3179931640625,0.006705215147746747
2018-07-05,474.4119873046875,0.015066162224017167
2018-07-06,474.0119934082031,-0.000843491789187592
2018-07-07,491.6600036621094,0.036554804216383095
2018-07-08,489.1189880371094,-0.0051816389459702974
2018-07-09,476.6820068359375,-0.025756172953033184
2018-07-10,434.42401123046875,-0.09282857467754221
2018-07-11,446.51800537109375,0.027458683518895265
2018-07-12,430.0740051269531,-0.03752242625700332
2018-07-13,434.0270080566406,0.009149463883766123
2018-07-14,436.08599853515625,0.004732705536194781
2018-07-15,449.8500061035156,0.0310747391854039
2018-07-16,480.6579895019531,0.06624176922904769
2018-07-17,501.00201416015625,0.04145414469647052
2018-07-18,480.51300048828125,-0.0417558371451222
2018-07-19,469.6189880371094,-0.02293258202369045
2018-07-20,450.697998046875,-0.04112421437612501
2018-07-21,462.4360046386719,0.02571069121828053
2018-07-22,459.6570129394531,-0.006027591707268803
2018-07-23,450.8529968261719,-0.01933925034062528
2018-07-24,479.37298583984375,0.061337633492833846
2018-07-25,472.4930114746094,-0.014456014180329648
2018-07-26,464.0369873046875,-0.01805869322650451
2018-07-27,469.6659851074219,0.012057509006291883
2018-07-28,466.89801025390625,-0.005910931717290106
2018-07-29,466.6650085449219,-0.0004991665460832445
2018-07-30,457.08099365234375,-0.02075106962133827
2018-07-31,433.86700439453125,-0.05212255853920245
2018-08-01,420.74700927734375,-0.030706320679947455
2018-08-02,412.6210021972656,-0.01950222355101457
2018-08-03,418.2619934082031,0.013578513250281333
2018-08-04,407.25201416015625,-0.026675821441240248
2018-08-05,410.5159912109375,0.00798269035216093
2018-08-06,406.6579895019531,-0.009442372039332597
2018-08-07,380.2149963378906,-0.06723563897735169
2018-08-08,356.6130065917969,-0.06408569390267954
2018-08-09,365.5880126953125,0.024855872348701825
2018-08-10,334.1759948730469,-0.0898392660548773
2018-08-11,322.11199951171875,-0.03676847531704271
2018-08-12,319.57000732421875,-0.007922944566902032
2018-08-13,286.4949951171875,-0.10925529811886639
2018-08-14,278.9320068359375,-0.02675301792831001
2018-08-15,282.364013671875,0.012229018134823305
2018-08-16,288.0459899902344,0.019923087694586
2018-08-17,315.72900390625,0.09176410822409498
2018-08-18,295.81201171875,-0.06516010605675336
2018-08-19,300.8340148925781,0.016834510086563774
2018-08-20,274.31500244140625,-0.09228157710699923
2018-08-21,281.9440002441406,0.027431380523562452
2018-08-22,271.34100341796875,-0.03833212546373336
2018-08-23,277.10400390625,0.02101655602329364
2018-08-24,282.9670104980469,0.020937419086688194
2018-08-25,279.64599609375,-0.011805816567099997
2018-08-26,275.1969909667969,-0.01603733159048628
2018-08-27,285.6029968261719,0.03711555148673223
2018-08-28,296.4989929199219,0.037441098372668784
2018-08-29,289.31201171875,-0.02453809081134932
2018-08-30,284.1050109863281,-0.018161804248485593
2018-08-31,283.0039978027344,-0.0038829027571599746
2018-09-01,295.34100341796875,0.04266960848604727
2018-09-02,294.3710021972656,-0.0032897485087026337
2018-09-03,289.2590026855469,-0.017518394205814566
2018-09-04,285.7229919433594,-0.0122997080021474
2018-09-05,232.33099365234375,-0.20685973014550266
2018-09-06,230.21499633789062,-0.009149412691399001
2018-09-07,217.2030029296875,-0.058181225380033896
2018-09-08,197.9510040283203,-0.0928128679371154
2018-09-09,196.9239959716797,-0.005201698625353381
2018-09-10,197.07899475097656,0.000786789902322382
2018-09-11,185.0659942626953,-0.06289214973606627
2018-09-12,183.33099365234375,-0.009419259630456542
2018-09-13,211.35400390625,0.14224124368727617
2018-09-14,211.74899291992188,0.0018671062667101883
2018-09-15,223.07400512695312,0.05210200042744342
2018-09-16,220.58900451660156,-0.011202315918008644
2018-09-17,197.875,-0.10866574384291117
2018-09-18,209.97500610351562,0.059352986878334804
2018-09-19,209.968994140625,-2.8632212330833976e-05
2018-09-20,224.59100341796875,0.06732111261516943
2018-09-21,246.58399963378906,0.09342171925715496
2018-09-22,240.47999572753906,-0.02506579650122799
2018-09-23,244.3300018310547,0.01588286981658939
2018-09-24,228.72999572753906,-0.06597752809465578
2018-09-25,218.5050048828125,-0.045733330044733
2018-09-26,215.8470001220703,-0.012239095985688522
2018-09-27,228.49400329589844,0.05694014227847071
2018-09-28,222.40199279785156,-0.02702344344998183
2018-09-29,231.63499450683594,0.04067631043316364
2018-09-30,232.84800720214844,0.0052230779102151615
2018-10-01,230.76800537109375,-0.008973010985638352
2018-10-02,227.18099975585938,-0.015665844601149913
2018-10-03,220.48899841308594,-0.029899255690909548
2018-10-04,222.21800231933594,0.007811092638612342
2018-10-05,227.6009979248047,0.023935194335373996
2018-10-06,225.1199951171875,-0.010960515121686927
2018-10-07,226.11900329589844,0.004427852266431879
2018-10-08,229.2550048828125,0.013773518505470778
2018-10-09,227.98199462890625,-0.00556828753793708
2018-10-10,225.7689971923828,-0.009754314692389073
2018-10-11,189.49899291992188,-0.17512863011621937
2018-10-12,196.7270050048828,0.0374332961845509
2018-10-13,199.84100341796875,0.015705061185225258
2018-10-14,195.71499633789062,-0.020862566787596723
2018-10-15,209.70399475097656,0.06903748688038608
2018-10-16,210.1199951171875,0.001981785283371043
2018-10-17,207.08299255371094,-0.014559129722059461
2018-10-18,203.3520050048828,-0.01818115094930135
2018-10-19,203.7270050048828,0.0018423947039989666
2018-10-20,205.42999267578125,0.008324420771117641
2018-10-21,205.14199829101562,-0.0014028937108992781
2018-10-22,204.04400634765625,-0.005366725969370564
2018-10-23,204.33599853515625,0.0014300026140695468
2018-10-24,203.8520050048828,-0.0023714256807836655
2018-10-25,202.718994140625,-0.005573510159979367
2018-10-26,203.32899475097656,0.0030045762369807364
2018-10-27,204.2100067138672,0.004323578023913883
2018-10-28,205.36599731445312,0.005644831038763932
2018-10-29,197.2469940185547,-0.04033701988379998
2018-10-30,197.55599975585938,0.0015653670578778401
2018-10-31,197.38099670410156,-0.0008862328157682875
2018-11-01,198.8719940185547,0.007525517212706533
2018-11-02,200.63499450683594,0.008825937884946199
2018-11-03,200.18600463867188,-0.0022403519621869224
2018-11-04,207.48599243164062,0.03581687350077927
2018-11-05,209.09100341796875,0.0077057492096272075
2018-11-06,218.45199584960938,0.04379671152139118
2018-11-07,217.18299865722656,-0.005825981832257182
2018-11-08,212.2310028076172,-0.023064992602608476
2018-11-09,210.07400512695312,-0.010215443330984583
2018-11-10,212.5330047607422,0.011637418821523724
2018-11-11,211.33999633789062,-0.005629099140411192
2018-11-12,210.41799926757812,-0.00437216863058589
2018-11-13,206.8260040283203,-0.01721814550739848
2018-11-14,181.39700317382812,-0.13118986254347306
2018-11-15,180.80599975585938,-0.0032633851055248095
2018-11-16,175.177001953125,-0.03162772940272175
2018-11-17,174.00100708007812,-0.006735815480813416
2018-11-18,177.06700134277344,0.017467112591562424
2018-11-19,149.1750030517578,-0.17140806574016887
2018-11-20,130.33900451660156,-0.13498135058001587
2018-11-21,136.7010040283203,0.04765730517451414
2018-11-22,126.70600128173828,-0.07592663617957364
2018-11-23,123.2959976196289,-0.02728150314304198
2018-11-24,113.49400329589844,-0.0828379480092959
2018-11-25,116.44999694824219,0.025711968995455223
2018-11-26,108.33499908447266,-0.07223370041597744
2018-11-27,110.01000213623047,0.015343020462077034
2018-11-28,122.43800354003906,0.10703351815565826
2018-11-29,117.54264831542969,-0.040803576210302714
2018-11-30,113.17141723632812,-0.03789759614138935
2018-12-01,118.63555908203125,0.047152629277577685
2018-12-02,116.38890075683594,-0.019119088823290102
2018-12-03,108.92501831054688,-0.0662774363222827
2018-12-04,110.21418762207031,0.011765892628059271
2018-12-05,102.47555541992188,-0.07280134630526414
2018-12-06,91.76105499267578,-0.11043631636893832
2018-12-07,93.29456329345703,0.016573864857377177
2018-12-08,92.15963745117188,-0.012239571883772801
2018-12-09,95.14205932617188,0.03184887295597363
2018-12-10,91.68565368652344,-0.03700521731377974
2018-12-11,88.94530487060547,-0.0303442898735035
2018-12-12,90.59329986572266,0.01835862859533492
2018-12-13,86.53931427001953,-0.04578144648198553
2018-12-14,84.30829620361328,-0.026118537895495297
2018-12-15,84.44081115722656,0.0015705562290043078
2018-12-16,85.26210021972656,0.009679214903844397
2018-12-17,95.13382720947266,0.10955456361848369
2018-12-18,101.11245727539062,0.060948728027539166
2018-12-19,101.2685775756836,0.00154283558611265
2018-12-20,116.21687316894531,0.13768187048569946
2018-12-21,109.49623107910156,-0.059567912575256454
2018-12-22,116.7594985961914,0.06422612236995197
2018-12-23,130.7652587890625,0.11328754649026802
2018-12-24,140.23800659179688,0.06993722809376082
2018-12-25,129.84434509277344,-0.07700463862461439
2018-12-26,131.86563110351562,0.015447070317166354
2018-12-27,116.57591247558594,-0.12324078790865793
2018-12-28,137.6470184326172,0.1661499008241019
2018-12-29,138.01834106445312,0.002694011732865948
2018-12-30,139.8594512939453,0.013251416425707718
2018-12-31,133.36825561523438,-0.0475238577559797
2019-01-01,140.8194122314453,0.054364163922753124
2019-01-02,155.0476837158203,0.09625440130240162
2019-01-03,149.135009765625,-0.03888070499602083
2019-01-04,154.58193969726562,0.03587230828845264
2019-01-05,155.6385955810547,0.006812314789194003
2019-01-06,157.74620056152344,0.013450791376217247
2019-01-07,151.69921875,-0.03908767956864358
2019-01-08,150.35963439941406,-0.008869749182799697
2019-01-09,150.80311584472656,0.002945130269320766
2019-01-10,128.62518310546875,-0.15907249974701015
2019-01-11,127.54832458496094,-0.008407308571134387
2019-01-12,125.9665298461914,-0.012479073619950824
2019-01-13,116.8978042602539,-0.07471615028126666
2019-01-14,129.0687255859375,0.09904493373611378
2019-01-15,122.03271484375,-0.056055855734214656
2019-01-16,123.54706573486328,0.012333019292702115
2019-01-17,123.7419204711914,0.0015759276597410881
2019-01-18,121.01026153564453,-0.022322762115070918
2019-01-19,124.5190200805664,0.028583127887191112
2019-01-20,119.4748306274414,-0.04135274914475369
2019-01-21,117.15785217285156,-0.01958353745857087
2019-01-22,118.74755096435547,0.013477629879542844
2019-01-23,117.45260620117188,-0.010964918507288294
2019-01-24,117.36288452148438,-0.0007641888001316967
2019-01-25,116.37834167480469,-0.008424262037951873
2019-01-26,116.48873901367188,0.0009481576082923955
2019-01-27,113.40528869628906,-0.02682657976737662
2019-01-28,106.58997344970703,-0.06197857812658318
2019-01-29,105.59821319580078,-0.009347998978288667
2019-01-30,108.90753936767578,0.03085780893419905
2019-01-31,107.0610122680664,-0.017100379501093596
2019-02-01,107.60978698730469,0.005112720654616807
2019-02-02,110.43025970458984,0.025872587091437263
2019-02-03,107.49266815185547,-0.026961545810639594
2019-02-04,107.82160186767578,0.003055384779501755
2019-02-05,107.44351959228516,-0.003512716427027236
2019-02-06,104.9192886352539,-0.02377393544811335
2019-02-07,104.5353012084961,-0.003666549940251104
2019-02-08,119.26774597167969,0.13184610690924448
2019-02-09,119.4308853149414,0.0013669066117692572
2019-02-10,124.80648803710938,0.04402660357252224
2019-02-11,121.29839324951172,-0.02851087228670333
2019-02-12,122.5722885131836,0.010447396475702446
2019-02-13,122.55360412597656,-0.0001524472754963132
2019-02-14,121.39020538330078,-0.009538324136759825
2019-02-15,122.10038757324219,0.005833360502042836
2019-02-16,123.26021575927734,0.009454140633264664
2019-02-17,133.598876953125,0.0805441590548175
2019-02-18,146.09837341308594,0.08943833028628886
2019-02-19,145.34619140625,-0.005161761567813907
2019-02-20,149.55433654785156,0.028541358220280418
2019-02-21,146.13084411621094,-0.023157369022162172
2019-02-22,149.0924530029297,0.02006419052938678
2019-02-23,158.79542541503906,0.0630501377143074
2019-02-24,135.8526611328125,-0.1560458167492375
2019-02-25,139.82286071777344,0.028805416439856523
2019-02-26,138.0896759033203,-0.0124730413801466
2019-02-27,136.12596130371094,-0.014322656351396455
2019-02-28,136.74624633789062,0.004546348695196616
2019-03-01,136.44361877441406,-0.0022155118173160567
2019-03-02,134.2069549560547,-0.016528431524356513
2019-03-03,132.24942016601562,-0.014693362149774666
2019-03-04,127.77412414550781,-0.034425636382425226
2019-03-05,137.8223876953125,0.07570176054800122
2019-03-06,138.7893524169922,0.006991522920652242
2019-03-07,138.0345001220703,-0.005453678640313425
2019-03-08,135.1270751953125,-0.021288021358180524
2019-03-09,137.96533203125,0.02078680299345388
2019-03-10,136.75868225097656,-0.00878450719304639
2019-03-11,133.8340301513672,-0.02161747792336851
2019-03-12,134.44288635253906,0.004539020758450401
2019-03-13,133.26307678222656,-0.008814276640802787
2019-03-14,133.7115936279297,0.0033599986618827434
2019-03-15,137.69178771972656,0.029332570933804966
2019-03-16,142.39817810058594,0.03360943962961802
2019-03-17,140.00054931640625,-0.01698085836834739
2019-03-18,139.37460327148438,-0.0044810505625141155
2019-03-19,140.51919555664062,0.008178806892932216
2019-03-20,140.6863555908203,0.0011888816076838374
2019-03-21,136.6360626220703,-0.02921207030823411
2019-03-22,137.1814422607422,0.003983531732952017
2019-03-23,138.2398681640625,0.007685905727931749
2019-03-24,136.98692321777344,-0.009104881073740124
2019-03-25,135.03102111816406,-0.014380932205103378
2019-03-26,135.46035766601562,0.00317449606218045
2019-03-27,140.9881591796875,0.03999687523852866
2019-03-28,139.41647338867188,-0.011210244538472568
2019-03-29,142.49742126464844,0.021858238292164045
2019-03-30,142.09268188476562,-0.002844369134978543
2019-03-31,141.51409912109375,-0.004080181470280903
2019-04-01,141.830322265625,0.0022320769491301533
2019-04-02,163.9617462158203,0.14500171633408496
2019-04-03,161.45880126953125,-0.01538313621370144
2019-04-04,158.0525360107422,-0.021322525464717752
2019-04-05,165.5148468017578,0.04613341540940877
2019-04-06,165.94720458984375,0.0026087935646482243
2019-04-07,174.53164672851562,0.05043638867963945
2019-04-08,180.25881958007812,0.03228762286744608
2019-04-09,176.1145782470703,-0.023258908688500137
2019-04-10,177.3374786376953,0.0069197801880923095
2019-04-11,165.4970245361328,-0.06910136015494144
2019-04-12,164.736328125,-0.004607031666957488
2019-04-13,164.5133514404297,-0.0013544536714691
2019-04-14,167.83851623535156,0.020010573573662066
2019-04-15,161.5741729736328,-0.038037991650510056
2019-04-16,167.62344360351562,0.036755743961937246
2019-04-17,166.9507598876953,-0.004021138600747764
2019-04-18,173.81402587890625,0.0402869928668733
2019-04-19,173.70843505859375,-0.0006076776924114132
2019-04-20,173.7512664794922,0.0002465403667002203
2019-04-21,170.04652404785156,-0.02155270303000347
2019-04-22,171.87466430664062,0.01069344481499323
2019-04-23,171.4477996826172,-0.0024866700478856814
2019-04-24,165.8260955810547,-0.033339223005322965
2019-04-25,154.4593963623047,-0.07100836715913096
2019-04-26,156.3470916748047,0.012147227272884463
2019-04-27,158.4349365234375,0.013265531566407671
2019-04-28,157.29507446289062,-0.007220517360957363
2019-04-29,155.20199584960938,-0.013396029037762243
2019-04-30,162.16603088378906,0.04389322487592868
2019-05-01,160.81834411621094,-0.008345261835194847
2019-05-02,162.12278747558594,0.008078564952593681
2019-05-03,167.95240783691406,0.03532665706948181
2019-05-04,164.02658081054688,-0.02365215978092019
2019-05-05,163.45069885253906,-0.0035170840079819564
2019-05-06,172.65321350097656,0.05477362767283615
2019-05-07,169.7986602783203,-0.016671652620897717
2019-05-08,170.9481658935547,0.006747003273955023
2019-05-09,170.289306640625,-0.0038615927305600717
2019-05-10,173.1427459716797,0.016617581104580517
2019-05-11,194.30433654785156,0.11530929946414337
2019-05-12,187.3253173828125,-0.03657890442151652
2019-05-13,196.84628295898438,0.04957636406673375
2019-05-14,217.14857482910156,0.09815866128280881
2019-05-15,247.15306091308594,0.12942602862763897
2019-05-16,264.010009765625,0.06597919369062284
2019-05-17,243.76458740234375,-0.07978406436593767
2019-05-18,234.59523010253906,-0.038341349871537735
2019-05-19,261.2922058105469,0.10777773960355282
2019-05-20,251.86441040039062,-0.03674845483075086
2019-05-21,255.21588134765625,0.013218891778740723
2019-05-22,244.69891357421875,-0.042081249909178525
2019-05-23,245.96566772460938,0.005163433486280897
2019-05-24,249.4849853515625,0.01420677033151081
2019-05-25,251.75987243652344,0.00907701164009792
2019-05-26,267.06964111328125,0.059033706460942026
2019-05-27,272.8626403808594,0.021459067244938273
2019-05-28,271.7687072753906,-0.004017156123282436
2019-05-29,269.4556884765625,-0.008547408058636635
2019-05-30,255.85894775390625,-0.051777648298095044
2019-05-31,268.1135559082031,0.04678429954887608
2019-06-01,265.3912658691406,-0.010205394797295481
2019-06-02,270.22552490234375,0.018051675717775627
2019-06-03,252.60792541503906,-0.0674183029837709
