source,ticker,c,arm,n_onsets,lambda_star,FPR_achieved,FPR_count,iso_fpr_matched,qmle_n_non_converged,qmle_n_frozen,qmle_fallback_frac,DetRate,CI_low,CI_high,ADD,SEM,add_reliable,n_detected,deff,deff_clamped,deff_lags,n_eff,SEM_design,CI_low_design,CI_high_design
Real_BTC,BTC,0.5,Eco,106,34.180670410156253,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,88.311320754716988,3.1944338830709995,True,106,1,True,24,106,3.1944338830709995,0.96502724142652774,1
Real_BTC,BTC,0.59999999999999998,Concept,106,11.231463134765626,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,60.066037735849058,2.8133229816972261,True,106,1,True,24,106,2.8133229816972261,0.96502724142652774,1
Real_BTC,BTC,0.59999999999999998,Eco,106,34.180670410156253,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,71.688679245283012,2.3019781611756391,True,106,1,True,24,106,2.3019781611756391,0.96502724142652774,1
Real_BTC,BTC,0.75,Concept,106,11.231463134765626,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,48.60377358490566,2.11420458475907,True,106,1.215996266405289,False,24,87.171320281562785,2.3313803463247909,0.95779209404892385,0.99999999999999989
Real_BTC,BTC,0.75,Eco,106,34.180670410156253,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,57.113207547169814,1.6096629244288074,True,106,1,True,24,106,1.6096629244288074,0.96502724142652774,1
Real_BTC,BTC,1,Concept,106,11.231463134765626,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,40.028301886792455,1.4470884793736551,True,106,1.0887605669272888,False,24,97.35841214304287,1.509945518777938,0.96204087234389213,0.99999999999999989
Real_BTC,BTC,1,Eco,106,34.180670410156253,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,44.650943396226417,1.0996975580880848,True,106,2.6270704383800347,False,24,40.349127473477331,1.7824161946883865,0.91307065276025101,1
Real_BTC,BTC,1.25,Concept,106,11.231463134765626,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,35.858490566037737,0.95226385927421897,True,106,1.0935556746319075,False,24,96.931507429358604,0.99581290792429289,0.96188006601728748,1
Real_BTC,BTC,1.25,Eco,106,34.180670410156253,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,37.764150943396224,0.83131911531202651,True,106,4.2500047968489953,False,24,24.941148320253586,1.7138092276752699,0.86653541140722246,0.99999999999999989
Real_BTC,BTC,1.5,Concept,106,11.231463134765626,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,33.264150943396224,0.71776296582810406,True,106,1.4794098170769592,False,24,71.650193730251459,0.87302221424312287,0.94911412466296574,1
Real_BTC,BTC,1.5,Eco,106,34.180670410156253,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,33.018867924528301,0.63663256302623472,True,106,6.5510785933820133,False,24,16.180541645017449,1.6294658136942561,0.80813811151024761,1
Real_ETH,ETH,0.10000000000000001,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,0.41666666666666669,0.30985217474739851,0.53192302068534458,225.69999999999999,26.683167811270916,False,30,3.4449056790060273,False,24,8.708511290403754,49.52517915535865,0.16822503695607455,0.71612380726012459
Real_ETH,ETH,0.10000000000000001,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,0.4861111111111111,0.37432674529071863,0.59930245394807191,324.82857142857142,16.665275432701776,False,35,1.3717406567146062,False,24,25.515027077951391,19.518592680439486,0.30711940687767653,0.66873769146126283
Real_ETH,ETH,0.14999999999999999,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,0.59722222222222221,0.48180671684951565,0.70278888847895093,124.55813953488372,12.524429446661157,False,43,1,True,24,43,12.524429446661157,0.44856908206331325,0.72992901175389391
Real_ETH,ETH,0.14999999999999999,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,0.56944444444444442,0.45443306167310615,0.67742094213294124,260.78048780487802,11.530344942176294,False,41,1,True,24,41,11.530344942176294,0.41844652178588071,0.70854409346628155
Real_ETH,ETH,0.20000000000000001,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,0.875,0.77918946275839163,0.93282215779426492,163.0952380952381,16.952777985448058,False,63,1,True,24,63,16.952777985448058,0.77128755392293613,0.93560904638542508
Real_ETH,ETH,0.20000000000000001,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,0.72222222222222221,0.6095356707476457,0.81239714143170627,213.48076923076923,9.4080921036117076,False,52,1.8635021551085205,False,24,27.904448544612386,12.843000814407484,0.53722096346985393,0.85344284677273263
Real_ETH,ETH,0.25,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,0.97222222222222221,0.9042582477856177,0.99234897809550537,148.68571428571428,15.957322455277104,True,70,1,True,24,70,15.957322455277104,0.90283999659787906,0.99247155557020217
Real_ETH,ETH,0.25,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,0.88888888888888884,0.79577061766335955,0.94261180365050656,208.734375,12.632640830379261,False,64,1,True,24,64,12.632640830379261,0.78891073568072334,0.9448261067026501
Real_ETH,ETH,0.34999999999999998,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,1,0.94934882740354221,1,89.236111111111114,9.2941782242447921,True,72,1,True,24,72,9.2941782242447921,0.94934882740354221,1
Real_ETH,ETH,0.34999999999999998,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,1,0.94934882740354221,1,155.77777777777777,8.5917843649260774,True,72,1,True,24,72,8.5917843649260774,0.94934882740354221,1
Real_ETH,ETH,0.5,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,1,0.94934882740354221,1,49.875,3.3313615406476336,True,72,1,True,24,72,3.3313615406476336,0.94934882740354221,1
Real_ETH,ETH,0.5,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,1,0.94934882740354221,1,97.111111111111114,3.5940062606194423,True,72,1,True,24,72,3.5940062606194423,0.94934882740354221,1
Real_ETH,ETH,0.59999999999999998,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,1,0.94934882740354221,1,42.111111111111114,2.7640323494004622,True,72,1,True,24,72,2.7640323494004622,0.94934882740354221,1
Real_ETH,ETH,0.59999999999999998,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,1,0.94934882740354221,1,80.305555555555557,2.7349221111480748,True,72,1,True,24,72,2.7349221111480748,0.94934882740354221,1
Real_ETH,ETH,0.75,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,1,0.94934882740354221,1,34.458333333333336,1.9856679284093754,True,72,1.0899616924495272,False,24,66.057367427464982,2.0730617503879252,0.9450425847344569,1
Real_ETH,ETH,0.75,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,1,0.94934882740354221,1,65.444444444444443,1.7701538880504071,True,72,1,True,24,72,1.7701538880504071,0.94934882740354221,1
Real_ETH,ETH,1,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,1,0.94934882740354221,1,27.333333333333332,1.121479402121464,True,72,1,True,24,72,1.121479402121464,0.94934882740354221,1
Real_ETH,ETH,1,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,1,0.94934882740354221,1,51.125,1.0999329209345248,True,72,1,True,24,72,1.0999329209345248,0.94934882740354221,1
Real_ETH,ETH,1.25,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,1,0.94934882740354221,1,23.875,0.6123527474794892,True,72,1,True,24,72,0.6123527474794892,0.94934882740354221,1
Real_ETH,ETH,1.25,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,1,0.94934882740354221,1,42.916666666666664,0.7293319918397847,True,72,1,True,24,72,0.7293319918397847,0.94934882740354221,1
Real_ETH,ETH,1.5,Concept,72,7.7999945443325833,0.055555555555555552,4,False,0,0,0,1,0.94934882740354221,1,22.194444444444443,0.47856801931216386,True,72,1,True,24,72,0.47856801931216386,0.94934882740354221,1
Real_ETH,ETH,1.5,Eco,72,39.816969445888517,0.041666666666666664,3,False,0,0,0,1,0.94934882740354221,1,38.083333333333336,0.60116591966192079,True,72,1.0108547743544591,False,24,71.226848630140609,0.60441987346547688,0.9488271555448341,0.99999999999999989
Synth_BTC,BTC,0.10000000000000001,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,0.28301886792452829,0.20602462685086864,0.37518996649233616,275.5,23.170419360325209,False,30,1.9269226988202164,False,24,15.568865330388132,32.163702799549966,0.12101392130815822,0.53090842700256546
Synth_BTC,BTC,0.10000000000000001,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,0.28301886792452829,0.20602462685086864,0.37518996649233616,285.10000000000002,19.581019721488801,False,30,1,True,24,30,19.581019721488801,0.15389382187754838,0.46140444308473982
Synth_BTC,BTC,0.14999999999999999,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,0.33962264150943394,0.25648961861129105,0.43397334168586033,267.16666666666669,22.551159259572827,False,36,1,True,24,36,22.551159259572827,0.20722188243167314,0.50295013051372084
Synth_BTC,BTC,0.14999999999999999,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,0.660377358490566,0.56602665831413956,0.74351038138870895,268.08571428571429,12.263047909199557,False,70,5.1337333658206568,False,24,13.635301059078298,27.785299299141212,0.40031459287580751,0.84993700766367086
Synth_BTC,BTC,0.20000000000000001,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,0.50943396226415094,0.41561506901064604,0.60259299214834494,258.03703703703701,17.457767244089627,False,54,1,True,24,54,17.457767244089627,0.37997466385366196,0.63764017410688723
Synth_BTC,BTC,0.20000000000000001,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,0.839622641509434,0.75810040339080709,0.89738979833287214,233.01123595505618,10.528413583478773,False,89,5.0004613275496688,False,24,17.798357825439254,23.543334511620113,0.61338547601199978,0.94528148480865604
Synth_BTC,BTC,0.25,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,0.80188679245283023,0.71604689235058772,0.86661106473712712,239.87058823529412,13.190190212828641,False,85,1,True,24,85,13.190190212828641,0.70493100864290525,0.8727357181108748
Synth_BTC,BTC,0.25,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,0.96226415094339623,0.90696584389117896,0.9852291528993844,188.44117647058823,8.3800945648187088,True,102,3.0675181431854628,False,24,33.251637069073091,14.677175574706595,0.83659366027090909,0.99218805279464284
Synth_BTC,BTC,0.34999999999999998,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,150,8.3095269304003558,True,106,1,True,24,106,8.3095269304003558,0.96502724142652774,1
Synth_BTC,BTC,0.34999999999999998,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,121.12264150943396,4.1614297823923749,True,106,2.3997364644377828,False,24,44.171516985651166,6.446505334252782,0.91999123661511439,1
Synth_BTC,BTC,0.5,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,89.556603773584911,4.1725014840632904,True,106,1,True,24,106,4.1725014840632904,0.96502724142652774,1
Synth_BTC,BTC,0.5,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,81.018867924528308,2.1455983377931029,True,106,1.9698068682078493,False,24,53.812382173507139,3.0113431533868202,0.93337028800768906,1
Synth_BTC,BTC,0.59999999999999998,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,66.915094339622641,2.6167681595173153,True,106,1,True,24,106,2.6167681595173153,0.96502724142652774,1
Synth_BTC,BTC,0.59999999999999998,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,65.943396226415089,1.4904364756611916,True,106,1.1744525737902209,False,24,90.254815192676801,1.6152182485068647,0.9591752291897524,1
Synth_BTC,BTC,0.75,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,51.009433962264154,1.7353103800671792,True,106,1,True,24,106,1.7353103800671792,0.96502724142652774,1
Synth_BTC,BTC,0.75,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,53.066037735849058,1.0422089587470025,True,106,1,True,24,106,1.0422089587470025,0.96502724142652774,1
Synth_BTC,BTC,1,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,37.594339622641506,0.96639681396652011,True,106,1,True,24,106,0.96639681396652011,0.96502724142652774,1
Synth_BTC,BTC,1,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,39.386792452830186,0.62756355773383354,True,106,1,True,24,106,0.62756355773383354,0.96502724142652774,1
Synth_BTC,BTC,1.25,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,31.886792452830189,0.63514052045645752,True,106,1,True,24,106,0.63514052045645752,0.96502724142652774,1
Synth_BTC,BTC,1.25,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,32.518867924528301,0.49923956628942762,True,106,2.0202126718552336,False,24,52.469723349797825,0.70959009178019716,0.93178159874066513,1
Synth_BTC,BTC,1.5,Concept,106,9.99997218480706,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,29.10377358490566,0.51081734692836112,True,106,1,True,24,106,0.51081734692836112,0.96502724142652774,1
Synth_BTC,BTC,1.5,Eco,106,32.22754638671875,0.04716981132075472,5,True,0,0,0,1,0.96502724142652774,1,28.188679245283019,0.44731571689131827,True,106,3.2791083898607121,False,24,32.325860385634464,0.81001310262171755,0.89378646510184401,0.99999999999999989
Synth_ETH,ETH,0.10000000000000001,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,0.19444444444444445,0.11951479379450559,0.30032758945888532,246.64285714285714,34.07234307590565,False,14,1.8810491564232881,False,13,7.4426550482180023,46.730676961760956,0.045198478041383494,0.55173139620742084
Synth_ETH,ETH,0.10000000000000001,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,0.34722222222222221,0.24753423008275116,0.46238696154394426,304.51999999999998,23.407904306024491,False,25,1,True,24,25,23.407904306024491,0.19263307749033209,0.54250899918548823
Synth_ETH,ETH,0.14999999999999999,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,0.47222222222222221,0.36126510337834705,0.58599329509923392,262.5,23.502493793911995,False,34,1,True,24,34,23.502493793911995,0.31595636777623082,0.63412777412117582
Synth_ETH,ETH,0.14999999999999999,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,0.55555555555555558,0.44087390865805198,0.66460929438678606,259.77499999999998,17.264830128761766,False,40,1,True,24,40,17.264830128761766,0.40351887628003669,0.69785650136470923
Synth_ETH,ETH,0.20000000000000001,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,0.76388888888888884,0.65401231027146367,0.84703290419151678,259.07272727272726,19.367671018767581,False,55,1.745000911957771,False,24,31.51860816983401,25.584399541275406,0.59233524562805184,0.87810563286291521
Synth_ETH,ETH,0.20000000000000001,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,0.83333333333333337,0.73089293069464512,0.90200628757438317,260.39999999999998,16.452291296013723,False,60,1,True,24,60,16.452291296013723,0.71968386836385467,0.90686823020808549
Synth_ETH,ETH,0.25,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,0.86111111111111116,0.762868127494437,0.9227726922970102,207.08064516129033,16.057102486558342,False,62,1.7400770829886718,False,24,35.630605451979065,21.181242041195144,0.71250138862350676,0.93943348032295582
Synth_ETH,ETH,0.25,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,211.31944444444446,10.959712038127476,True,72,1,True,24,72,10.959712038127476,0.94934882740354221,1
Synth_ETH,ETH,0.34999999999999998,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,0.95833333333333337,0.88450723258683894,0.98572919253307478,152.69565217391303,12.948353686862859,True,69,2.1992545212448675,False,24,31.37426765908986,19.202257996759258,0.82553911987888506,0.99113423117850652
Synth_ETH,ETH,0.34999999999999998,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,132.73611111111111,6.2249185953189023,True,72,1,True,24,72,6.2249185953189023,0.94934882740354221,1
Synth_ETH,ETH,0.5,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,80.541666666666671,5.8316114356778259,True,72,3.315300675788555,False,24,21.717487202838569,10.618178942730465,0.84970198625728899,1
Synth_ETH,ETH,0.5,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,83.236111111111114,2.8273693396060908,True,72,1,True,24,72,2.8273693396060908,0.94934882740354221,1
Synth_ETH,ETH,0.59999999999999998,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,62.027777777777779,3.5404939355909235,True,72,2.1480684225094708,False,24,33.518485372959553,5.1890506550142668,0.8971770728354922,1
Synth_ETH,ETH,0.59999999999999998,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,68.513888888888886,2.2242172516515968,True,72,1,True,24,72,2.2242172516515968,0.94934882740354221,1
Synth_ETH,ETH,0.75,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,46.638888888888886,2.3904472917130311,True,72,1.4725488042109602,False,24,48.894814076182655,2.9007748462400347,0.92715718025416927,0.99999999999999989
Synth_ETH,ETH,0.75,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,54.027777777777779,1.4609067535349427,True,72,1,True,24,72,1.4609067535349427,0.94934882740354221,1
Synth_ETH,ETH,1,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,33.638888888888886,1.2416861724101056,True,72,1,True,24,72,1.2416861724101056,0.94934882740354221,1
Synth_ETH,ETH,1,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,40.194444444444443,0.9421210983324716,True,72,1,True,24,72,0.9421210983324716,0.94934882740354221,1
Synth_ETH,ETH,1.25,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,27.958333333333332,0.82879260592863369,True,72,1,True,24,72,0.82879260592863369,0.94934882740354221,1
Synth_ETH,ETH,1.25,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,32.972222222222221,0.71631457280678268,True,72,1.0883787809753962,False,24,66.153439646695603,0.74729799955327569,0.94511801710114851,0.99999999999999989
Synth_ETH,ETH,1.5,Concept,72,8.3999467644895489,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,24.611111111111111,0.55296463744133861,True,72,1,True,24,72,0.55296463744133861,0.94934882740354221,1
Synth_ETH,ETH,1.5,Eco,72,32.389731906482851,0.055555555555555552,4,True,0,0,0,1,0.94934882740354221,1,28.583333333333332,0.54317809075072698,True,72,2.4314474794070531,False,24,29.611990639237799,0.84698299442999736,0.88517002333959183,1
