xi,stream_index,skewness,q,q_hat_warmup,lb_sign_p,lb_ebin_p,fpr_half,fpr_oracle,fpr_qhat,m_units_half,sign_identity,min_h,degenerate_sign,degenerate_ebin,fs_m,fs_s,fs_q_oracle
0.65000000000000002,160,-0.92321493688549627,0.56674999999999998,0.56999999999999995,0.11519058081962091,0.12827040460219677,1,0,0,103,True,0.0084597132388984572,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,160,-1.3040291534633648,0.58237499999999998,0.58899999999999997,0.17743550225305019,0.23541381622889762,1,0,0,162,True,0.0083798665695776937,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,161,0.045561814971676107,0.49399999999999999,0.48099999999999998,0.55779429785490087,0.61300580599650367,0,0,0,40,True,0.0082077956177675666,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,161,-0.37492305771086604,0.52487499999999998,0.52000000000000002,0.77767344144070183,0.20263826990109596,0,0,0,54,True,0.0083758700929176134,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,161,-0.9906688723506154,0.55825000000000002,0.56100000000000005,0.91982812403948078,0.82314369305995783,0,0,0,62,True,0.0087736373777525939,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,161,-1.3004963774979523,0.57737499999999997,0.58199999999999996,0.31183917756067936,0.47585405435934003,1,0,0,104,True,0.0089077363598317472,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,162,-0.061972412377376863,0.48962499999999998,0.502,0.67912919888234913,0.43619490518591508,0,0,0,60,True,0.0085093444103815953,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,162,-0.52918193106230327,0.51787499999999997,0.54000000000000004,0.37055976043654798,0.43636001301128041,0,0,0,55,True,0.008502846982272055,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,162,-1.1520761529829453,0.56337499999999996,0.57699999999999996,0.058346011666889241,0.053531271235764469,1,0,0,92,True,0.0081055702345084017,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,162,-1.5667848301881131,0.58199999999999996,0.59399999999999997,0.81818445845733179,0.66223870182124478,1,0,0,116,True,0.0082955261109858066,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,163,-0.0046977484068362945,0.50175000000000003,0.49199999999999999,0.18009778859454983,0.069975420849175171,0,0,0,58,True,0.0088634106547881356,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,163,-0.50219707821208948,0.52875000000000005,0.51300000000000001,0.59300505292605021,0.87835099609074341,0,0,0,50,True,0.0086812628467326097,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,163,-1.1626380197005215,0.56787500000000002,0.57699999999999996,0.37515115425656859,0.44640870934102356,0,0,0,69,True,0.0086473114716201678,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,163,-1.4723478403967245,0.58125000000000004,0.58499999999999996,0.39932948990298844,0.12200376229044185,1,0,0,95,True,0.0082251870173867311,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,164,0.064525850518502251,0.49887500000000001,0.51700000000000002,0.31262585993212266,0.60115773178937015,0,0,0,31,True,0.00857078728682234,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,164,-0.37179300849230312,0.52300000000000002,0.53500000000000003,0.74442637689302849,0.65010028686475907,0,0,0,41,True,0.0083421665745023205,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,164,-0.96597763698374151,0.56062500000000004,0.58199999999999996,0.41032309088828728,0.30276651613958766,1,0,0,91,True,0.0081867971467483539,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,164,-1.3045665297155513,0.57999999999999996,0.59399999999999997,0.34067121664789562,0.20919618327348508,1,0,0,138,True,0.0081451028066835546,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,165,0.0090507634698226164,0.502,0.47699999999999998,0.36828933132526864,0.78349920461791767,0,0,0,51,True,0.008746391364596864,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,165,-0.46020496197673616,0.53062500000000001,0.51000000000000001,0.18275708484645423,0.25652408582194464,0,0,0,60,True,0.0086462251860819957,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,165,-1.0858567419198701,0.55549999999999999,0.55000000000000004,0.69950592105448117,0.79125807048659846,0,0,0,66,True,0.0080841220923437342,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,165,-1.4232670581529914,0.56887500000000002,0.54900000000000004,0.27462053097938333,0.54738929758143795,0,0,0,72,True,0.0084860502831623115,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,166,-0.043150319286020491,0.49025000000000002,0.47299999999999998,0.073055530417230757,0.18101164942026723,0,0,0,44,True,0.0084370593073683515,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,166,-0.62750126688939434,0.52762500000000001,0.52300000000000002,0.58417135101746775,0.63401520271968836,0,0,0,56,True,0.0082789220685720102,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,166,-1.2510464170364242,0.56299999999999994,0.56899999999999995,0.39832614602587502,0.41848356463578451,0,0,0,67,True,0.008799953183690739,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,166,-1.6001272388442209,0.58250000000000002,0.57599999999999996,0.21110743438701837,0.64433319425389612,1,0,0,81,True,0.0091588185323629584,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,167,-0.17643101549217072,0.49887500000000001,0.47699999999999998,0.39550223005867347,0.29544678516224254,0,0,0,33,True,0.0088757129562958299,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,167,-0.72072732425993369,0.53237500000000004,0.51100000000000001,0.21619587126830128,0.061564513557963482,0,0,0,38,True,0.0090177063324474328,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,167,-1.3833595351969312,0.56487500000000002,0.54900000000000004,0.24842588419562556,0.24273827482422711,1,0,0,76,True,0.0086495701558431965,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,167,-1.7143911550850146,0.58412500000000001,0.57999999999999996,0.47699565974173497,0.50378586083203258,1,0,0,109,True,0.0087049517984437632,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,168,-0.070994248711761854,0.50087499999999996,0.503,0.9838058822576774,0.52367533670366295,0,0,0,48,True,0.0085022278021839488,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,168,-0.49959639533313516,0.52362500000000001,0.52900000000000003,0.96303608554525,0.33679014449769545,0,0,0,37,True,0.0086569865034409124,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,168,-1.0474005097011414,0.55437499999999995,0.57299999999999995,0.26704226567493383,0.29290775164854521,0,0,0,68,True,0.0081241644149324024,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,168,-1.4254029202714542,0.57625000000000004,0.57399999999999995,0.5596897427283567,0.29061854359561329,1,0,0,114,True,0.008430162038237635,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,169,0.042675893367490836,0.50175000000000003,0.48499999999999999,0.59018225473659336,0.14577771023048483,0,0,0,41,True,0.0091326057426548736,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,169,-0.47774440570355342,0.53474999999999995,0.51700000000000002,0.086693622720475441,0.33374042918040514,0,0,0,53,True,0.0089328658662766302,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,169,-1.2219032646098953,0.5625,0.54400000000000004,0.029648682365138051,0.036530157715386612,0,0,0,69,True,0.0089537353777308926,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,169,-1.5216854240224307,0.57774999999999999,0.56399999999999995,0.10780307585679139,0.042359959960913574,1,0,0,149,True,0.0087351138634691287,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,170,0.0034154558172865175,0.4945,0.48699999999999999,0.94271686726831028,0.9251050542284307,0,0,0,67,True,0.0087450071756943453,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,170,-0.53018930456145164,0.52912499999999996,0.52500000000000002,0.86485908959893365,0.96778710533305234,0,0,0,38,True,0.008614576602806668,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,170,-1.1288756982167107,0.5655,0.55100000000000005,0.85360424627430664,0.87928003704541813,1,0,0,107,True,0.0080414600302633199,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,170,-1.4627074985514763,0.58374999999999999,0.55100000000000005,0.94296101865097093,0.77392990321525057,1,0,1,259,True,0.0079262647523064885,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,171,0.021971701054994682,0.4995,0.51700000000000002,0.060032721750351244,0.13561297222230126,0,0,0,48,True,0.0082607242245121004,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,171,-0.43392681704196628,0.52812499999999996,0.54600000000000004,0.056132585028124952,0.40630762227067335,0,0,0,53,True,0.0083700831496011201,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,171,-1.1065886749029692,0.56512499999999999,0.56899999999999995,0.31058984982905052,0.53340265946314847,1,0,0,113,True,0.0084124952626093673,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,171,-1.4570058817850371,0.58025000000000004,0.57699999999999996,0.886788992206058,0.84571398921728336,1,0,0,200,True,0.0081527240875952662,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,172,-0.089772816112229675,0.49525000000000002,0.52700000000000002,0.38817396950063476,0.76999165857285989,0,0,0,44,True,0.0084363780524401976,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,172,-0.62862920616525386,0.52362500000000001,0.54000000000000004,0.65867427622658214,0.72171017001865478,0,0,0,45,True,0.0082574221482990141,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,172,-1.391345133497252,0.56512499999999999,0.58399999999999996,0.93039292100706017,0.94719976228773739,0,0,0,70,True,0.0085745610187563676,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,172,-1.80553773949367,0.58187500000000003,0.56899999999999995,0.87592203684690895,0.70414237633465893,1,0,0,119,True,0.0088620175578111096,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,173,-0.097831435442151476,0.50775000000000003,0.495,0.30311476573938251,0.85283000227848782,0,0,0,44,True,0.0079353940702240125,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,173,-0.47189002405236147,0.53262500000000002,0.51200000000000001,0.65985607758472309,0.31835187643519325,0,0,0,69,True,0.0081689311952759906,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,173,-1.0406883282180235,0.55887500000000001,0.55000000000000004,0.61639819966908493,0.76680699677687314,0,0,0,69,True,0.0080948011975922746,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,173,-1.3228684722180564,0.57337499999999997,0.56599999999999995,0.68267032691640284,0.83782861168870693,1,0,0,89,True,0.0082564995714943003,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,174,0.014541508663752445,0.50112500000000004,0.50800000000000001,0.60278267424439758,0.70795149347093234,0,0,0,39,True,0.0090755483169919042,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,174,-0.47810122302345892,0.53937500000000005,0.53300000000000003,0.057599621582793553,0.12184361581920906,0,0,0,46,True,0.0088659084694153959,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,174,-1.1023401798966663,0.56974999999999998,0.57899999999999996,0.032447879886236604,0.028564827056528096,0,0,0,58,True,0.0086548456168777706,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,174,-1.4598905181213195,0.59262499999999996,0.61899999999999999,0.63361365483637289,0.66194850062554478,1,0,0,176,True,0.0085003209715545456,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,175,-0.015824886163225561,0.4955,0.51000000000000001,0.93320784375139942,0.14197214407752029,0,0,0,47,True,0.0087708339037878141,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,175,-0.41674087986099123,0.52562500000000001,0.53000000000000003,0.67801012950558792,0.90600685812051718,0,0,0,46,True,0.0086894280744858818,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,175,-0.91519298746592326,0.55925000000000002,0.57299999999999995,0.1337881207530186,0.14877145382025858,0,0,0,60,True,0.0085583953070958695,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,175,-1.194997401825453,0.57499999999999996,0.58199999999999996,0.62313468127661065,0.61227535367842456,1,0,0,75,True,0.0085701272654847786,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,176,0.14956632401945727,0.498,0.49199999999999999,0.62696252841213407,0.82326257691730953,0,0,0,43,True,0.0080023196113887113,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,176,-0.33698498660598702,0.53200000000000003,0.53000000000000003,0.20432432596726025,0.12607348102754506,0,0,0,41,True,0.0079913354241813259,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,176,-1.1253243741484404,0.56974999999999998,0.56200000000000006,0.31701929762472286,0.49279478713038904,0,0,0,68,True,0.0081620400653520317,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,176,-1.5116699219750369,0.58087500000000003,0.56799999999999995,0.54721580197926012,0.50699560137106547,1,0,0,99,True,0.0076859781925775455,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,177,-0.072569175581766315,0.50612500000000005,0.50800000000000001,0.56411515997527517,0.93917943496543677,0,0,0,53,True,0.0077329239020179187,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,177,-0.53069319037414375,0.54074999999999995,0.56699999999999995,0.36507473827714759,0.32025644836021588,0,0,0,62,True,0.0082272274667943446,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,177,-1.041886813400603,0.56299999999999994,0.58799999999999997,0.17548835196938031,0.1034025850366744,1,0,0,80,True,0.0083387182427386696,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,177,-1.3174330231725742,0.58450000000000002,0.58999999999999997,0.45199816293095008,0.61069171999840122,1,0,0,154,True,0.0084717950952503691,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,178,0.017224762977111698,0.50112500000000004,0.51800000000000002,0.31065996619080644,0.25364328635386291,0,0,0,41,True,0.0083264028338560555,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,178,-0.4022188693538204,0.53787499999999999,0.53900000000000003,0.0095497508351010847,0.090841206389677062,0,0,0,51,True,0.0082430226394824956,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,178,-1.0008801432210954,0.57150000000000001,0.58199999999999996,0.60794674502063628,0.6457906710590684,1,0,0,81,True,0.0083146674192354601,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,178,-1.2764024682202855,0.58525000000000005,0.60099999999999998,0.1221034473490992,0.11219226031835147,1,0,0,116,True,0.0082802714267567242,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,179,-0.088322470161128278,0.49775000000000003,0.51400000000000001,0.75895260191938196,0.26686527352845046,0,0,0,51,True,0.0090495115791459513,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,179,-0.51087770758693796,0.53174999999999994,0.52900000000000003,0.8834996592983213,0.95356024237205672,0,0,0,45,True,0.0085419933627890778,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,179,-1.0533039724091311,0.56337499999999996,0.55300000000000005,0.36571445190105883,0.55159515442233797,1,0,0,100,True,0.0086196549289833078,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,179,-1.3214814940865849,0.58387500000000003,0.56999999999999995,0.084465659519995545,0.047043015362964236,1,0,0,184,True,0.0080883592244347796,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,180,0.08131887315723782,0.50237500000000002,0.53200000000000003,0.32048300230143639,0.56871488584831587,0,0,0,37,True,0.0079819471390992561,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,180,-0.45065904759633757,0.53312499999999996,0.53700000000000003,0.82315633601714921,0.29249430116683989,0,0,0,57,True,0.0082482708289164965,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,180,-1.1759701453644764,0.56599999999999995,0.56299999999999994,0.4567116936211924,0.16850852620728873,1,0,0,80,True,0.0084008230062463159,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,180,-1.4973134517374875,0.58962499999999995,0.58899999999999997,0.4453581881453661,0.42073735827686271,1,0,0,121,True,0.0080758181826521003,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,181,-0.038616353877372313,0.48912499999999998,0.48199999999999998,0.87082434356953309,0.31417628265572828,0,0,0,40,True,0.0087328713252192141,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,181,-0.47889965649717903,0.52237500000000003,0.50700000000000001,0.26817748225853422,0.89541423450826263,0,0,0,53,True,0.0086278587105541593,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,181,-1.1562176580616481,0.56137499999999996,0.57099999999999995,0.15866365585010295,0.11397566552204046,0,0,0,74,True,0.0079085590559807503,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,181,-1.4791165518551534,0.57574999999999998,0.59699999999999998,0.24650563752089091,0.31269113705540263,1,0,0,97,True,0.0082569416720853113,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,182,-0.12753137890201618,0.48712499999999997,0.46999999999999997,0.44146709904896991,0.56898732546123176,0,0,0,49,True,0.008129754360265775,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,182,-0.65147344106962835,0.51824999999999999,0.52000000000000002,0.57473746303477236,0.56464701414737595,0,0,0,51,True,0.0083781611820836245,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,182,-1.2323193154574292,0.56074999999999997,0.57799999999999996,0.78840496605637012,0.50671696902108276,0,0,0,73,True,0.0082838556735263837,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,182,-1.5290608764139366,0.57987500000000003,0.58899999999999997,0.49830061645133361,0.52209384613429721,1,0,0,83,True,0.0085799503249554005,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,183,0.19469565515245851,0.50687499999999996,0.51100000000000001,0.33859877717401327,0.81849286887630979,0,0,0,49,True,0.0088142494587919121,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,183,-0.37258229672607313,0.53237500000000004,0.52900000000000003,0.17288312132112754,0.094910525454965991,0,0,0,40,True,0.0085336925111987282,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,183,-1.0104921638556685,0.56687500000000002,0.54600000000000004,0.63179225362063307,0.74184730773021534,0,0,0,65,True,0.0082769000353108673,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,183,-1.6688824725404827,0.58074999999999999,0.56599999999999995,0.82242282034948111,0.92714704945388793,1,0,0,83,True,0.0081349053656760116,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,184,0.052665532171707601,0.49575000000000002,0.47899999999999998,0.087407691935471543,0.83310639509639972,0,0,0,40,True,0.0086733786173305398,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,184,-0.50632818231643262,0.52900000000000003,0.505,0.44597477405758063,0.30492350853854133,0,0,0,49,True,0.0090151644814658611,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,184,-1.0564069209451714,0.56137499999999996,0.53400000000000003,0.29835127092656349,0.20233565782553578,0,0,0,74,True,0.0084575500295651224,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,184,-1.3420398670019136,0.58099999999999996,0.57899999999999996,0.74548681477334178,0.87270656823560244,1,0,0,124,True,0.008293503886816973,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,185,0.0075814781129917548,0.50775000000000003,0.50600000000000001,0.98998088032822018,0.67573919394709425,0,0,0,38,True,0.0082565056743316191,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,185,-0.57179701324180199,0.53349999999999997,0.502,0.3142879739677138,0.52817519704382654,0,0,0,50,True,0.0083338284398867136,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,185,-1.1985598523448433,0.57599999999999996,0.57199999999999995,0.9343648295799486,0.97824925523866002,1,0,0,108,True,0.008633198153975518,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,185,-1.5595372581322946,0.59624999999999995,0.60399999999999998,0.80853461957677919,0.62890586329079845,1,0,0,211,True,0.0083756063627134364,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,186,-0.074083946453287322,0.49987500000000001,0.51300000000000001,0.20796372563417845,0.19222072082292926,0,0,0,39,True,0.0086640487150783513,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,186,-0.56317862484473147,0.53162500000000001,0.55500000000000005,0.17535402408712508,0.23424954853662674,0,0,0,65,True,0.0085813173264192976,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,186,-1.1018734957026819,0.56637499999999996,0.57899999999999996,0.041102271393437591,0.038252054814592922,1,0,0,102,True,0.009087447393778262,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,186,-1.4436368348461255,0.58425000000000005,0.60799999999999998,0.53536857234956381,0.24882715992702065,1,0,0,123,True,0.0090370965679413811,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,187,0.11390774501685062,0.49962499999999999,0.50800000000000001,0.61891876514322886,0.69438880127172764,0,0,0,50,True,0.0088536760247426485,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,187,-0.38865176837874671,0.52387499999999998,0.54100000000000004,0.63808914950879558,0.4956787777368753,0,0,0,40,True,0.0090234123734240605,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,187,-1.0371534852577255,0.55725000000000002,0.56999999999999995,0.44809833630816748,0.74764828051724541,0,0,0,58,True,0.0085735341730164526,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,187,-1.3809065723237508,0.57599999999999996,0.57399999999999995,0.60719217876806053,0.4066163168323223,1,0,0,94,True,0.0083917827594501213,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,188,-0.031058994288905295,0.50187499999999996,0.52100000000000002,0.25913783634839854,0.57242839299327175,0,0,0,38,True,0.0087914258215854631,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,188,-0.45644104083734749,0.53249999999999997,0.53700000000000003,0.10958245648847265,0.067150997207946858,0,0,0,47,True,0.0085708111399157121,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,188,-1.0281000235702269,0.55862500000000004,0.54800000000000004,0.085810160016419251,0.0502158534583238,0,0,0,59,True,0.0083787668330867569,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,188,-1.3323545837989066,0.57274999999999998,0.55900000000000005,0.60862167232038267,0.45560163216175181,1,0,0,112,True,0.0084280335792360998,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,189,0.096940074660772382,0.48399999999999999,0.501,0.51714057991375983,0.46096793231553568,1,1,1,85,True,0.0079086432070619543,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,189,-0.51006670903145446,0.52087499999999998,0.53300000000000003,0.057721631189324218,0.17395444975952501,0,0,0,66,True,0.0079478552718039459,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,189,-1.4164508497344386,0.56337499999999996,0.57999999999999996,0.2341129057536678,0.22101343128361167,1,0,0,89,True,0.0084842377219258233,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,189,-1.8006400882304205,0.58050000000000002,0.621,0.097279266640150117,0.19772450141642067,1,0,0,163,True,0.0090006047016141771,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,190,-0.069869535095575322,0.48625000000000002,0.47299999999999998,0.60027533355227192,0.67851906841789011,0,0,0,40,True,0.0086946154894406782,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,190,-0.56092985811487706,0.51949999999999996,0.53200000000000003,0.11886749166078349,0.16903383704532546,0,0,0,41,True,0.008639289682560853,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,190,-1.164525000859691,0.55612499999999998,0.55400000000000005,0.8250921219243299,0.59109520594753628,0,0,0,50,True,0.0080042723039854616,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,190,-1.4983484912479843,0.58474999999999999,0.58899999999999997,0.24946088159605631,0.32788121545621546,1,0,0,161,True,0.0082521689313618078,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,191,0.065989944231470268,0.50449999999999995,0.51200000000000001,0.012177314753964616,0.68686607437038794,0,0,0,47,True,0.0082549684968157913,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,191,-0.46301891389179262,0.53549999999999998,0.53900000000000003,0.30773552971338403,0.69205127605613748,0,0,0,53,True,0.0085619904905713442,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,191,-1.0942665017144793,0.56237499999999996,0.56100000000000005,0.9823183892268218,0.9624685866604068,1,0,0,90,True,0.0082472235998613478,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,191,-1.443718169842598,0.57999999999999996,0.59999999999999998,0.64376692631628707,0.74771541078681936,1,0,0,103,True,0.0079518597933531093,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,192,0.12586778444910821,0.50600000000000001,0.47499999999999998,0.032043538560507033,0.5363771155150544,0,0,0,48,True,0.0084432130341161662,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,192,-0.46967665393187841,0.52675000000000005,0.51500000000000001,0.17750622631760665,0.040059886200328979,0,0,0,59,True,0.0084678402016276078,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,192,-1.09440475862511,0.56574999999999998,0.55700000000000005,0.12237933160817022,0.29293579515292523,1,0,0,102,True,0.0082477201806382145,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
0.5,192,-1.4481479495082812,0.581125,0.57199999999999995,0.32419160719250445,0.31968915559719641,1,0,0,156,True,0.0087621667816357354,False,False,-1.3475760776189629,1.6531130939443468,0.58186099999999996
1,193,0.021495784430036045,0.49975000000000003,0.496,0.70793301827852484,0.48768740360152452,0,0,0,36,True,0.0084245600161720318,False,False,0.00084786314457791824,1.1837821058171558,0.499774
0.84999999999999998,193,-0.43039945882094127,0.52725,0.52900000000000003,0.73989900594415481,0.89488860650125301,0,0,0,48,True,0.0083753791464178089,False,False,-0.29333850291300162,1.2098295592007686,0.52929400000000004
0.65000000000000002,193,-1.0776776071092824,0.55625000000000002,0.54400000000000004,0.73770971688331288,0.61281691062156729,1,0,0,93,True,0.0082328757452083765,False,False,-0.79834597969550514,1.3665569892860103,0.56369400000000003
