Gamma,FPR_raw,FPR_sqrt,FPR_gamma
1.1739130434782608,0,0,0
6.4444444444444402,0.59999999999999998,0,0
11.888888888888962,0.69999999999999996,0.20000000000000001,0
17.333333333333339,0.69999999999999996,0.29999999999999999,0
22.777777777777651,0.90000000000000002,0.29999999999999999,0
28.222222222222214,0.90000000000000002,0.29999999999999999,0
33.666666666666899,0.90000000000000002,0.29999999999999999,0
39.111111111111377,0.90000000000000002,0.40000000000000002,0
44.555555555555131,0.90000000000000002,0.40000000000000002,0
49.999999999999396,0.90000000000000002,0.29999999999999999,0
59.999999999999659,0.90000000000000002,0.29999999999999999,0
75.555555555556765,0.90000000000000002,0.29999999999999999,0
91.111111111108841,0.90000000000000002,0.29999999999999999,0
106.6666666666668,0.90000000000000002,0.29999999999999999,0
122.22222222222229,0.90000000000000002,0.29999999999999999,0
137.77777777777555,0.90000000000000002,0.29999999999999999,0
153.3333333333353,0.90000000000000002,0.29999999999999999,0
168.88888888888508,0.90000000000000002,0.40000000000000002,0
184.44444444444062,0.90000000000000002,0.40000000000000002,0
199.99999999999488,0.90000000000000002,0.40000000000000002,0
