data_source,Date,S_over_thr_Data,S_over_thr_Concept
yfinance,2020-09-04,0.34459453984365218,0.27717693836978141
yfinance,2020-09-08,0.34723399693567425,0.21091451292246535
yfinance,2020-09-09,0.34809803508978543,0.24465208747514927
yfinance,2020-09-10,0.34861365446383291,0.17838966202783316
yfinance,2020-09-11,0.34771584227125046,0.21212723658051705
yfinance,2020-09-14,0.34760627922744247,0.24586481113320091
yfinance,2020-09-15,0.34682437614879758,0.2796023856858848
yfinance,2020-09-16,0.34599827441362091,0.21333996023856874
yfinance,2020-09-17,0.34545907749616861,0.14707753479125263
yfinance,2020-09-18,0.34517831991944031,0.13878727634194829
yfinance,2020-09-21,0.34485684844845482,0.18504970178926439
yfinance,2020-09-22,0.34443124627085137,0.13131212723658048
yfinance,2020-09-23,0.3460706783923328,0.17757455268389657
yfinance,2020-09-24,0.34520434087655755,0.12383697813121267
yfinance,2020-09-25,0.34549124198630371,0.070099403578528757
yfinance,2020-09-28,0.34584334450724019,0.1012127236580517
yfinance,2020-09-29,0.34508182812813809,0.062624254473160973
yfinance,2020-09-30,0.34444587030025531,0.068687872763419505
yfinance,2020-10-01,0.34373569711892316,0.1024254473161034
yfinance,2020-10-02,0.34325631844143384,0.046262425447316104
yfinance,2020-10-05,0.34378187344124461,0.069900596421471201
yfinance,2020-10-06,0.34382805721695991,0.046262425447316104
yfinance,2020-10-07,0.34430211778349334,0.037375745526838998
yfinance,2020-10-08,0.34376205644698971,0.071113320079522896
yfinance,2020-10-09,0.34322749892538496,0.10485089463220679
yfinance,2020-10-12,0.343502874145795,0.13858846918489068
yfinance,2020-10-13,0.34280153841566485,0.072326043737574577
yfinance,2020-10-14,0.34208570927662474,0.092524850894632193
yfinance,2020-10-15,0.34119375214653558,0.13878727634194829
yfinance,2020-10-16,0.34029642892856349,0.18504970178926439
yfinance,2020-10-19,0.3404796293054686,0.23131212723658048
yfinance,2020-10-20,0.3396543080638767,0.17757455268389657
yfinance,2020-10-21,0.33877184952372952,0.22383697813121267
yfinance,2020-10-22,0.33801081240414954,0.17009940357852876
yfinance,2020-10-23,0.33716477592608857,0.11636182902584484
yfinance,2020-10-26,0.33786994251453462,0.16262425447316092
yfinance,2020-10-27,0.33702591676097166,0.20888667992047702
yfinance,2020-10-28,0.3417032491773816,0.25514910536779312
yfinance,2020-10-29,0.34127571107770732,0.20141153081510921
yfinance,2020-10-30,0.3408830208283582,0.24767395626242528
yfinance,2020-11-02,0.34055679919489734,0.19393638170974134
yfinance,2020-11-03,0.34107013145232645,0.14019880715705743
yfinance,2020-11-04,0.34242362455165937,0.1012127236580517
yfinance,2020-11-05,0.34324473482908308,0.13495029821073559
yfinance,2020-11-06,0.34234596779519894,0.078986083499005738
yfinance,2020-11-09,0.34216591390101936,0.1024254473161034
yfinance,2020-11-10,0.34127684021141463,0.071510934393637954
