gamma_lev,n_warmup,stream,omega_hat,alpha_hat,beta_hat,persistence_hat,converged,equals_initialiser,at_lower_bound,at_upper_bound,alarm_eco,alarm_ml
0,250,45,0.34446335369649728,0.111947,0.56220999999999999,0.67415700000000001,True,False,False,False,False,True
0,250,46,0.32372857263788868,0.10304099999999999,0.50173900000000005,0.6047800000000001,True,False,False,False,False,False
0,250,47,0.853911033606922,9.9999999999999995e-07,9.9999999999999995e-07,1.9999999999999999e-06,True,False,True,False,True,True
0,250,48,0.091833217500985387,0.085103999999999999,0.80825000000000002,0.89335399999999998,True,False,False,False,False,False
0,250,49,0.1573527557935622,0.021850999999999999,0.81126399999999999,0.83311499999999994,True,False,False,False,False,False
0,250,50,0.336307932615456,0.14732899999999999,0.44807999999999998,0.59540899999999997,True,False,False,False,False,False
0,250,51,0.66547849854992724,0.055638,0.0053499999999999997,0.060988000000000001,True,False,False,False,False,False
0,250,52,0.61061097647362894,0.231545,0.134489,0.36603399999999997,True,False,False,False,False,False
0,250,53,0.92757166444665351,9.9999999999999995e-07,9.9999999999999995e-07,1.9999999999999999e-06,True,False,True,False,False,False
0,250,54,0.65575444117090886,0.067392999999999995,0.184443,0.251836,True,False,False,False,False,False
0,250,55,0.05698021992915895,0.049311000000000001,0.89179900000000001,0.94111,True,False,False,False,False,False
0,250,56,0.34475238790966506,0.069556999999999994,0.57135599999999998,0.64091299999999995,True,False,False,False,False,False
0,250,57,0.085520501695515505,0.053682000000000001,0.86153400000000002,0.91521600000000003,True,False,False,False,False,False
0,250,58,0.16744706693937617,0.135992,0.61948899999999996,0.75548099999999996,True,False,False,False,False,False
0,250,59,0.8420036054256671,0.194106,9.9999999999999995e-07,0.194107,True,False,True,False,False,False
0,250,60,0.51450679375642339,9.9999999999999995e-07,0.47381200000000001,0.47381299999999998,True,False,True,False,False,False
0,250,61,0.48472152707878591,9.9999999999999995e-07,0.48907600000000001,0.48907699999999998,True,False,True,False,False,False
0,250,62,0.96763344817712105,9.9999999999999995e-07,9.9999999999999995e-07,1.9999999999999999e-06,True,False,True,False,False,False
0,250,63,0.10813147301559323,0.035973999999999999,0.85664399999999996,0.89261799999999991,True,False,False,False,False,False
