arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
MIX,0.070000000000000007,0.080000000000000002,2000,0.97399999999999998,0.96606472685533684,0.98011791232203516,554.30852156057495,6.0306937983562987
MIX,0.070000000000000007,0.10000000000000001,2000,0.97450000000000003,0.96662863795439968,0.98055208417569129,391.7537198563366,3.7458297334938075
MIX,0.070000000000000007,0.12,2000,0.96899999999999997,0.96045927179182644,0.97574253785835807,310.38544891640868,2.7171571002294694
MIX,0.070000000000000007,0.14000000000000001,2000,0.97050000000000003,0.9621349108960856,0.97706114761225538,252.9005667181865,2.0018139051938495
MIX,0.070000000000000007,0.16,2000,0.97550000000000003,0.96775851831766513,0.98141836971786334,216.37980522808817,1.6883709756822487
MIX,0.070000000000000007,0.17999999999999999,2000,0.98199999999999998,0.97518195786515427,0.9869700085557177,186.73930753564156,1.4098989028718212
MIX,0.070000000000000007,0.20000000000000001,2000,0.97450000000000003,0.96662863795439968,0.98055208417569129,162.94099538224731,1.2592306083710416
MIX,0.050000000000000003,0.02,2000,0.159,0.14362957550964012,0.17567785073617437,1496.0157232704403,34.425109128900154
MIX,0.050000000000000003,0.040000000000000001,2000,0.75349999999999995,0.73413800623861292,0.77189005078979167,1365.8712674187127,15.033572595498359
MIX,0.050000000000000003,0.059999999999999998,2000,0.97799999999999998,0.97059621091343984,0.98357109188568215,897.08384458077705,9.8402096213726349
MIX,0.050000000000000003,0.080000000000000002,2000,0.98199999999999998,0.97518195786515427,0.9869700085557177,581.97097759674136,6.143287466400615
MIX,0.050000000000000003,0.10000000000000001,2000,0.98550000000000004,0.97925322443669371,0.98988532265320972,409.11314053779807,3.8479174864870682
MIX,0.050000000000000003,0.12,2000,0.97799999999999998,0.97059621091343984,0.98357109188568215,322.7566462167689,2.7800878306578389
MIX,0.050000000000000003,0.14000000000000001,2000,0.98099999999999998,0.97402958543373597,0.98612621508169851,263.06167176350664,2.0386363085800139
MIX,0.050000000000000003,0.16,2000,0.98199999999999998,0.97518195786515427,0.9869700085557177,224.79073319755599,1.708302650391252
MIX,0.050000000000000003,0.17999999999999999,2000,0.98799999999999999,0.98220611612951969,0.99192284572397726,193.48026315789474,1.4158409800130067
MIX,0.050000000000000003,0.20000000000000001,2000,0.98099999999999998,0.97402958543373597,0.98612621508169851,168.80581039755353,1.281185495286425
MIX,0.035000000000000003,0.02,2000,0.13100000000000001,0.11691769313092248,0.14649708776264214,1540.469465648855,37.551599846171797
MIX,0.035000000000000003,0.040000000000000001,2000,0.72999999999999998,0.71011571443828581,0.74900244381233783,1423.6465753424657,15.009738779379839
MIX,0.035000000000000003,0.059999999999999998,2000,0.98099999999999998,0.97402958543373597,0.98612621508169851,946.64322120285419,10.201929565169445
MIX,0.035000000000000003,0.080000000000000002,2000,0.98599999999999999,0.97984041318884219,0.99029621685377978,610.23478701825559,6.2724125560945714
MIX,0.035000000000000003,0.10000000000000001,2000,0.99099999999999999,0.98581795929838689,0.99429950027142255,429.04692230070634,3.9533102138728111
MIX,0.035000000000000003,0.12,2000,0.98399999999999999,0.97750053358182765,0.98864376464991932,336.00863821138211,2.8477470686871973
MIX,0.035000000000000003,0.14000000000000001,2000,0.98899999999999999,0.98340055317025277,0.99272457458868169,272.86450960566231,2.0833674593508782
MIX,0.035000000000000003,0.16,2000,0.98699999999999999,0.98101969148279689,0.99111310446526257,232.66058763931105,1.7397216928218313
MIX,0.035000000000000003,0.17999999999999999,2000,0.99299999999999999,0.98828413743660559,0.99582565394407885,200.55287009063443,1.4396865767011484
MIX,0.035000000000000003,0.20000000000000001,2000,0.98650000000000004,0.98042920699300018,0.99070550600234075,174.84237202230108,1.2884810348578384
MIX,0.025000000000000001,0.02,2000,0.114,0.10080523897679412,0.12867472152433315,1586.6491228070176,38.4713841426301
MIX,0.025000000000000001,0.040000000000000001,2000,0.70550000000000002,0.68514459309163056,0.7250675004757744,1472.2891566265059,15.14682556886225
MIX,0.025000000000000001,0.059999999999999998,2000,0.98199999999999998,0.97518195786515427,0.9869700085557177,992.10285132382887,10.437285080848087
MIX,0.025000000000000001,0.080000000000000002,2000,0.99150000000000005,0.98642931026221392,0.9946862322603145,636.46848209783161,6.3843763962965463
MIX,0.025000000000000001,0.10000000000000001,2000,0.99450000000000005,0.99017793724838477,0.99692610299045614,447.56460532931123,4.0576519836669576
MIX,0.025000000000000001,0.12,2000,0.98699999999999999,0.98101969148279689,0.99111310446526257,348.59422492401217,2.909774313773736
MIX,0.025000000000000001,0.14000000000000001,2000,0.99250000000000005,0.98766208586377513,0.99544962256419078,282.84282115869019,2.1304478526569861
MIX,0.025000000000000001,0.16,2000,0.99050000000000005,0.98520961684570074,0.99390975977139018,240.81322564361435,1.7563994851661622
MIX,0.025000000000000001,0.17999999999999999,2000,0.995,0.99082030405005805,0.99728181914150138,207.58241206030152,1.4623248531076429
MIX,0.025000000000000001,0.20000000000000001,2000,0.99050000000000005,0.98520961684570074,0.99390975977139018,180.46542150429076,1.2948159444990306
MIX,0.014999999999999999,0.02,2000,0.088999999999999996,0.077295785993564944,0.10228002687162495,1669.8314606741574,40.787803297808985
MIX,0.014999999999999999,0.040000000000000001,2000,0.65700000000000003,0.63591202983833151,0.67748601731535507,1540.9847792998478,15.43535914705679
MIX,0.014999999999999999,0.059999999999999998,2000,0.98199999999999998,0.97518195786515427,0.9869700085557177,1065.3345213849286,10.725947540422304
MIX,0.014999999999999999,0.080000000000000002,2000,0.99450000000000005,0.99017793724838477,0.99692610299045614,680.80593262946206,6.5807360315746957
MIX,0.014999999999999999,0.10000000000000001,2000,0.99650000000000005,0.99279280374675827,0.99830356830295763,475.84596086302059,4.2521964507412608
MIX,0.014999999999999999,0.12,2000,0.99299999999999999,0.98828413743660559,0.99582565394407885,367.66717019133938,2.9935303210204709
MIX,0.014999999999999999,0.14000000000000001,2000,0.995,0.99082030405005805,0.99728181914150138,297.23015075376884,2.1802132030158132
MIX,0.014999999999999999,0.16,2000,0.99450000000000005,0.99017793724838477,0.99692610299045614,252.45751633986927,1.786251815258709
MIX,0.014999999999999999,0.17999999999999999,2000,0.996,0.99212653570396214,0.99797175339303479,217.60893574297188,1.4823822339813475
MIX,0.014999999999999999,0.20000000000000001,2000,0.995,0.99082030405005805,0.99728181914150138,189.18793969849247,1.3081645887216422
MIX,0.01,0.02,2000,0.066000000000000003,0.055929398640083582,0.077734598400043972,1739.878787878788,46.359984544119705
MIX,0.01,0.040000000000000001,2000,0.61450000000000005,0.59296906847014208,0.6355919277024511,1594.1423921887713,15.847083040200333
MIX,0.01,0.059999999999999998,2000,0.97999999999999998,0.97288136081126253,0.98527827379873445,1118.8229591836734,10.847785349674689
MIX,0.01,0.080000000000000002,2000,0.99750000000000005,0.9941608466835673,0.9989316912715861,713.53283208020048,6.7519481067344289
MIX,0.01,0.10000000000000001,2000,0.99750000000000005,0.9941608466835673,0.9989316912715861,500.12080200501254,4.3932195179598388
MIX,0.01,0.12,2000,0.99550000000000005,0.99146948678124025,0.99763071936303815,382.72225012556504,3.0537915436291305
MIX,0.01,0.14000000000000001,2000,0.997,0.99347008492606459,0.99862437007636984,308.68555667001004,2.2431361157706338
MIX,0.01,0.16,2000,0.99650000000000005,0.99279280374675827,0.99830356830295763,261.75815353738085,1.8097198232239489
MIX,0.01,0.17999999999999999,2000,0.99850000000000005,0.99559896744422938,0.99948973641636152,225.27441161742613,1.4981144470691972
MIX,0.01,0.20000000000000001,2000,0.997,0.99347008492606459,0.99862437007636984,195.69157472417251,1.3144913861455725
