gamma,seed,stream,p_data,p_concept
11.58,1272770036,83,2.0959209248673014e-205,0.72969370830488978
11.58,1936163378,84,0,0.49519929053247558
11.58,924872106,85,7.563108441106079e-167,0.92478515068948219
11.58,2486445794,86,0,0.50349331072527148
11.58,2279363139,87,0,0.61207382508938801
11.58,731506660,88,1.0396747426422228e-192,0.59059848025029071
11.58,603492460,89,1.0724565124046425e-291,0.21195992337458108
11.58,1245245581,90,0,0.52011380672830021
11.58,517877727,91,1.7222789665706122e-163,0.50596956795707071
11.58,1491190045,92,0,0.19730511913819088
11.58,1848245779,93,5.076077612700578e-129,0.86021049955004969
11.58,2901228617,94,0,0.41791129455110615
11.58,59568210,95,5.1675636765853987e-252,0.32233852538670388
11.58,2245516512,96,1.4279061816997929e-218,0.63391173411918045
11.58,3444780435,97,0,0.36252054656283339
11.58,41725736,98,0,0.012443445007712764
11.58,2425877286,99,0,0.14522578844297079
11.58,1595558332,100,0,0.1281458605237801
20,753915335,1,0,0.33126863419917879
20,386127119,2,0,0.89229589699728373
20,2798858787,3,0,0.29732218259939769
20,2564816569,4,0,0.98335350451526049
20,2710802653,5,0,0.86999575825371034
20,603748033,6,0,0.022241272564343842
20,2945303275,7,0,0.3212987052642729
20,2493163382,8,3.9804543826166851e-308,0.11632514216600506
20,2789655325,9,0,0.17231418660627737
20,3818633193,10,0,0.8009118936602948
20,73895115,11,0,0.018923569985975455
20,4129965066,12,0,0.040997196972678888
20,2497169722,13,0,0.76629140630992454
20,3562533893,14,0,0.11058330803197214
20,2781443634,15,0,0.52989974641381288
20,3507016320,16,5.668217559423e-123,0.44697967263569693
20,3440084168,17,0,0.95167550760317021
20,2382107013,18,0,0.83292630092538411
20,1897163262,19,0,0.23778657732965403
20,3986399758,20,0,0.70266226736961113
20,452810159,21,0,0.3492505109063479
20,2637754347,22,0,0.97304696478849606
20,886343689,23,0,0.039954409432234446
20,962989360,24,2.2541596456699274e-193,0.60149113443718505
20,2465135117,25,0,0.90456012139859165
20,2380292752,26,7.1581356185010674e-225,0.58119707355528727
20,2733527728,27,0,0.015080721429785301
20,375325681,28,0,0.19202122753718806
20,91434815,29,0,0.83749857254828897
20,1688258899,30,0,0.80930343506785984
20,1088474308,31,0,0.2017666215199955
20,859678675,32,0,0.10276362299622911
20,1197741841,33,0,0.36904557645824942
20,3321627229,34,0,0.53077759042590411
20,1270456561,35,0,0.371355809265561
20,1598101763,36,0,0.072151718523679576
20,3552208503,37,0,0.93045448046266166
20,3539172330,38,0,0.59368886254132669
20,3959065755,39,0,0.87535764930762394
20,2221706741,40,0,0.58790870317828381
20,3552127094,41,0,0.32745695808155811
20,2575399877,42,0,0.16361238583712101
20,4034285218,43,0,0.99099866204146336
20,1509410773,44,0,0.80271685143767713
20,744585475,45,0,0.75551343161864737
20,2924524103,46,0,0.52860613346427965
20,1210389916,47,0,0.99852627764267443
20,247596992,48,0,0.20288208939582258
20,4093282058,49,5.3718225240489326e-304,0.96135290029396614
20,29373295,50,0,0.63148721076545933
20,3453276773,51,0,0.38311302796412644
20,514580358,52,7.2757138734478266e-250,0.32080665187351548
20,2229906343,53,0,0.28832299932096161
20,298344575,54,0,0.061282407660888452
20,1001897077,55,0,0.97563646609868815
20,915693643,56,0,0.87980388161832501
20,857243163,57,0,0.33493167636967697
20,1394357542,58,0,0.41755218424931345
20,1508987619,59,1.4357314088329601e-280,0.93626456601928065
20,34276623,60,0,0.12451340334322215
20,2855877044,61,0,0.81579734485472988
20,102830650,62,0,0.46274571640387208
20,2579955102,63,0,0.77591947770259972
20,654967083,64,0,0.52551481434485325
20,2169794333,65,0,0.70401938737539416
20,248106974,66,0,0.10040067599632901
20,767446196,67,0,0.81822154975334993
20,724739413,68,0,0.0091852966125293301
20,3347081440,69,0,0.165594967525346
20,2380287851,70,0,0.58541278644954631
20,4000638615,71,1.1490934568142302e-286,0.80000955006584895
20,2862565080,72,0,0.44724275285930509
20,2801323395,73,5.7406976160635572e-189,0.023310586672189736
20,1128756057,74,0,0.56055006363388304
20,359762712,75,0,0.74233903929196354
20,2140730819,76,0,0.66735711020029531
20,1524457950,77,0,0.072835719538651908
20,557906117,78,0,0.31680768843080676
20,3463594984,79,1.2750890805904384e-278,0.074200678622165936
20,3983976368,80,0,0.86539580936616545
20,3118658395,81,0,0.78286256189927039
20,2981413350,82,1.6561462671191111e-267,0.55387569316432339
20,105618133,83,0,0.88511363070406379
20,66019459,84,0,0.60759628553173894
20,296159219,85,0,0.89736291291116033
20,433061057,86,0,0.72385505897167202
20,820591537,87,0,0.29891242537500068
20,3252944872,88,0,0.60810658526950701
20,3947750096,89,0,0.073807570492518057
20,341676237,90,0,0.6297587923958996
20,91284253,91,1.021435227672359e-221,0.92604709950075748
20,1853580108,92,0,0.6457236953210268
20,3878584347,93,1.8173617853452911e-244,0.14380701441008836
20,908963879,94,0,0.18504162779719366
20,767901724,95,0,0.043497622108091244
20,3942784909,96,0,0.29364912021058703
20,3450693452,97,2.0354854368692251e-211,0.80529069942873954
20,2600314132,98,2.1553033178004967e-238,0.0025832934248696815
20,2187999449,99,1.6185662037554761e-250,0.46557032053495284
20,3831671641,100,0,0.34234922648824717
30.850000000000001,1936678220,1,0,0.1093974642088982
30.850000000000001,664981404,2,0,0.086103716365396002
30.850000000000001,3680056687,3,0,0.12863939875607547
30.850000000000001,1968766926,4,0,0.67167745562983705
30.850000000000001,2695938542,5,0,0.43259483920932723
30.850000000000001,1900631795,6,0,0.69872267342661865
30.850000000000001,3753505216,7,0,0.22496680631901508
30.850000000000001,2613951210,8,0,0.45674966594200062
30.850000000000001,2417793674,9,0,0.077091858369713093
30.850000000000001,1672071411,10,0,0.2803760024751018
30.850000000000001,1877441702,11,0,0.53832985412822187
30.850000000000001,3934529799,12,0,0.88408430930466497
30.850000000000001,1316712307,13,0,0.12762860626656719
30.850000000000001,592290302,14,0,0.51459004865877833
30.850000000000001,2572839367,15,0,0.9487989197959783
30.850000000000001,939767677,16,0,0.055620474625935216
30.850000000000001,883602028,17,0,0.27981246850228503
30.850000000000001,632345539,18,0,0.30398728681057707
30.850000000000001,4045364905,19,0,0.24373548080144822
30.850000000000001,2367239312,20,0,0.74045665815484085
30.850000000000001,648322705,21,0,0.97586123102986722
30.850000000000001,2526371171,22,0,0.055281179998092699
30.850000000000001,11466075,23,0,0.61379779513457811
30.850000000000001,2473010578,24,6.4832726106749547e-227,0.93378447381978158
30.850000000000001,224336839,25,0,0.67463215040534585
30.850000000000001,3202234612,26,0,0.48253268730734011
30.850000000000001,593444455,27,0,0.43285123105401946
30.850000000000001,386343562,28,0,0.58189987840104185
30.850000000000001,2023023152,29,0,0.16636446121341877
30.850000000000001,3515246883,30,0,0.088316366765829407
30.850000000000001,3521477860,31,0,0.60107170528964771
30.850000000000001,1978145068,32,0,0.40035195914900074
30.850000000000001,525208770,33,0,0.019420341498802278
30.850000000000001,3019967187,34,0,0.90239879837939074
30.850000000000001,2415608986,35,0,0.94347730117809037
30.850000000000001,1568533898,36,0,0.54627376014824625
30.850000000000001,2619066377,37,0,0.52851472335068561
30.850000000000001,2644745274,38,0,0.41243054756555853
30.850000000000001,1034167302,39,0,0.16397083321209713
30.850000000000001,2332898722,40,0,0.2113790004933532
30.850000000000001,1429076137,41,0,0.5510306561091296
30.850000000000001,1511915072,42,0,0.15030095220840917
30.850000000000001,4040209882,43,0,0.94734688007010392
30.850000000000001,3678585759,44,0,0.51135123785516157
30.850000000000001,1852768115,45,0,0.95346954224632097
30.850000000000001,2992185959,46,0,0.37543713329864425
30.850000000000001,1327852029,47,0,0.4692495767029613
30.850000000000001,3611404671,48,0,0.5889335914028424
30.850000000000001,2696826031,49,0,0.78457232184588865
30.850000000000001,1552683343,50,0,0.91180146455022415
30.850000000000001,3072581711,51,0,0.11965297959174444
30.850000000000001,2858449405,52,0,0.10716155946971394
30.850000000000001,3313216920,53,0,0.78857224383397384
30.850000000000001,983280713,54,0,0.96433953746031964
30.850000000000001,2530294128,55,0,0.61116839215393348
30.850000000000001,298372129,56,0,0.79114632388515438
30.850000000000001,450324229,57,9.834046746960092e-276,0.16990885767854966
30.850000000000001,1029315049,58,0,0.76613830136649763
30.850000000000001,1584749531,59,0,0.67851617788943852
30.850000000000001,3404506944,60,0,0.133499297131287
30.850000000000001,1179727089,61,0,0.050499311703658428
30.850000000000001,3246109648,62,0,0.3529295876697135
30.850000000000001,1328744791,63,0,0.16079304482860143
30.850000000000001,2136094501,64,0,0.3893937796069285
30.850000000000001,2320392955,65,0,0.76965344939852576
30.850000000000001,3772757758,66,0,0.84567063528873332
30.850000000000001,1033521081,67,0,0.823207182810616
30.850000000000001,1553863172,68,0,0.7964173932665819
30.850000000000001,1257287924,69,8.4241948396462746e-293,0.68820630667101423
30.850000000000001,538492268,70,0,0.53658156643348631
30.850000000000001,3756313223,71,0,0.86159193051463057
30.850000000000001,3698202547,72,0,0.37155723728432694
30.850000000000001,3594714061,73,0,0.87003801327050323
30.850000000000001,1776597996,74,0,0.25076803016079258
30.850000000000001,4244350213,75,0,0.41094565143603362
30.850000000000001,2971382957,76,0,0.16432170368243948
30.850000000000001,1738276918,77,0,0.66886084982495886
30.850000000000001,2043978686,78,0,0.58587539419207268
30.850000000000001,2146505360,79,0,0.99587130293399262
30.850000000000001,3538272663,80,0,0.39402769809518656
30.850000000000001,2352003554,81,0,0.75247888566775378
30.850000000000001,553164660,82,0,0.60078255906530154
30.850000000000001,3657342921,83,0,0.22323305710141
30.850000000000001,2643956647,84,0,0.27698461837974747
30.850000000000001,4023267221,85,0,0.87706522011371435
30.850000000000001,296970098,86,0,0.57179496097323856
30.850000000000001,31615483,87,0,0.96109671612230441
30.850000000000001,3237916603,88,0,0.69077456539211091
30.850000000000001,1138944716,89,0,0.43221107376221735
30.850000000000001,1386181880,90,0,0.79154069790037929
30.850000000000001,2790028805,91,0,0.82728197763365485
30.850000000000001,3616494397,92,0,0.17655956527630448
30.850000000000001,4155959794,93,0,0.21091948726514481
30.850000000000001,3747405839,94,0,0.96494591115620498
30.850000000000001,2886985041,95,0,0.12508063197099897
30.850000000000001,113903187,96,2.7740704387131764e-300,0.59412580950409455
30.850000000000001,2003274051,97,0,0.094481020366054352
30.850000000000001,2576135186,98,0,0.10191385307537673
30.850000000000001,1361592013,99,0,0.29913969408780311
30.850000000000001,346666452,100,0,0.59253027427915095
41,1865881724,1,0,0.13830631746364461
41,727252401,2,0,0.71131313286282905
41,4078428000,3,0,0.68741219301071987
41,3957497406,4,0,0.3110436061557354
41,3251715814,5,0,0.74256204567949158
41,177171379,6,0,0.17134168104258785
41,726446722,7,5.9122124711453827e-282,0.55736554173877839
41,2733940635,8,0,0.30976676377059692
41,2110681459,9,0,0.45688440356162791
41,2875163046,10,0,0.84414247827992051
41,2867702453,11,0,0.07246642089413545
41,1680481698,12,0,0.68411866107405284
41,4132167007,13,0,0.43074620291322963
41,2050366333,14,0,0.44045598952469356
41,3157984179,15,0,0.44885541679109037
41,2480339189,16,0,0.15068424257597135
41,53208302,17,0,0.9191814388624967
41,3582295764,18,0,0.46045918480079018
41,3706366347,19,0,0.96438750568464349
41,1035524119,20,0,0.93475323098367979
41,4068791129,21,0,0.33919882727355083
41,2698517954,22,0,0.10695530919013005
41,2204303416,23,0,0.38802362525492118
41,1606863717,24,0,0.071813113064680398
41,2526866100,25,0,0.59715083881985564
41,843732628,26,0,0.87956319483929679
41,333260556,27,0,0.92537329225828258
41,2123104782,28,0,0.99304302293475133
41,515771142,29,0,0.10237718647071097
41,193837587,30,0,0.94733672987774564
41,4066106792,31,0,0.15062998837713015
41,2094005616,32,0,0.39239378677644859
41,2768541807,33,0,0.60194431717375274
41,836174829,34,0,0.71025184408651032
41,3309595556,35,0,0.47021883793806074
41,20663117,36,0,0.39635430333952731
41,2911682852,37,0,0.31006436024206252
41,1365661055,38,0,0.40811145684249661
41,267263703,39,0,0.10013277252520046
41,2519932343,40,0,0.84297600832897146
41,1621016831,41,0,0.65424661407191897
41,3364237360,42,0,0.027023455381807893
41,2440749191,43,0,0.22832505354943969
41,4066082231,44,6.6891835294218128e-244,0.73083891417639024
41,2211348401,45,0,0.63162684126754276
41,2516521320,46,0,0.84537512517633639
41,3321879365,47,0,0.65712691990200101
41,2875901126,48,0,0.7863382762802531
41,4279431564,49,0,0.71848175969709627
41,2303483305,50,0,0.77644756244970814
41,1574387190,51,0,0.20450203164155165
41,309724856,52,0,0.93317183555306438
41,2106213131,53,0,0.11265539598324853
41,1212209025,54,0,0.59587467130673266
41,4237351261,55,0,0.37998900892652404
41,1708907140,56,7.4292503853319905e-151,0.98270526201981179
41,632915665,57,0,0.010463769917692387
41,2933635577,58,0,0.49061141557115806
41,1093750818,59,5.3533212453338423e-203,0.32450633645241261
41,1835208149,60,0,0.83950992528806279
41,360195683,61,0,0.8451643765449266
41,2174535799,62,0,0.038872072798391888
41,568757392,63,0,0.31182645317405538
41,3458689503,64,0,0.65095693887440575
41,1250931085,65,0,0.43989258393420144
41,3944316208,66,0,0.88411628886803562
41,798926025,67,0,0.26146834589391638
41,422980925,68,3.1944163594897479e-233,0.6488208692058437
41,3577584430,69,0,0.28873301000665758
41,2080463418,70,0,0.33986144081158476
41,3340486021,71,0,0.62551761862352773
41,3433916836,72,0,0.56855256383174579
41,2134170314,73,0,0.41873103202828399
41,1549082118,74,0,0.71365984906952074
41,282001964,75,0,0.22950260925415003
41,779087367,76,0,0.58697209883641821
41,3679725738,77,0,0.33855768462632163
41,788506006,78,0,0.30019552792385434
41,2344909175,79,0,0.80092189613190623
41,3320106730,80,0,0.076214081316464483
41,979309517,81,0,0.9689574132183788
41,426033050,82,0,0.48279349322057197
41,2753369003,83,0,0.4087725171565541
41,2975863350,84,0,0.81057116219691694
41,3959801168,85,0,0.86392089000161154
41,3780894408,86,0,0.40231763469949938
41,3255096936,87,0,0.98847117839613452
41,3309743786,88,0,0.75499207482904396
41,1922943248,89,0,0.30125600886133785
41,3687816573,90,0,0.15149391079024233
41,2328888175,91,0,0.0026111931385438417
41,4294915562,92,0,0.3308343964526626
41,2654978173,93,0,0.32605362746635858
41,1597994907,94,0,0.22025636532350915
41,409809706,95,0,0.18886870236882458
41,2097746232,96,0,0.86424413712100789
41,453593383,97,6.3360846865886738e-137,0.90442057043441115
41,2626833974,98,0,0.23738508246411635
41,778949261,99,0,0.37670023111795864
41,4032528064,100,0,0.42686271274196924
60,3928204536,1,0,0.8244840030581907
60,1687156670,2,0,0.97532807572323721
60,446904522,3,0,0.3576377740200869
60,2010072416,4,0,0.48601599784286043
60,4043807586,5,0,0.093081528171630012
60,2530649951,6,0,0.83479373921610422
60,691506892,7,0,0.12971698400136669
60,3764421436,8,0,0.93336232654713225
60,4142487275,9,0,0.40176670689242555
60,3649941500,10,0,0.66257221738235705
60,561380022,11,0,0.31095118559703666
60,161423045,12,0,0.72375633533039596
60,659294870,13,0,0.47310012349421959
60,378878840,14,0,0.23649371777275141
60,1638624746,15,0,0.28397526685921148
60,3483381910,16,0,0.035796019595333323
60,263536473,17,0,0.28084655651690738
60,4290496465,18,0,0.96096246665776952
60,2750319947,19,0,0.77095011761199905
60,1562138699,20,0,0.69182665052754821
60,3981818059,21,0,0.74506981867893751
60,2378127522,22,0,0.11422500656726009
60,4251187709,23,0,0.28815498346503288
60,606386344,24,0,0.40062163735089829
60,1053254723,25,0,0.79892710174552051
60,1512349065,26,0,0.49162282182361106
60,1972805166,27,0,0.57208726648452579
60,2835381591,28,0,0.78999592028617427
60,2699161047,29,0,0.44966729897632951
60,1559530262,30,0,0.47307717731127041
60,3029456419,31,0,0.62609283970546092
60,696091408,32,0,0.21210691225383962
60,1935786872,33,0,0.89866210883410291
60,3939396611,34,0,0.030243411475847557
60,2099379802,35,0,0.48751585788065532
60,3742741056,36,0,0.5924571936666394
60,3193571978,37,0,0.28257395029145166
60,4195774485,38,0,0.94860226512063972
60,2285401559,39,0,0.28654539645492116
60,3105281223,40,0,0.33541941134446873
60,2887229439,41,0,0.83368539982412515
60,1865458391,42,0,0.97641413821376843
60,1448658523,43,0,0.67065770105536016
60,3288777334,44,0,0.81597050408135496
60,3823138569,45,0,0.33254851079355385
60,2029914709,46,0,0.14638993572975548
60,1187129700,47,0,0.95922843432984395
60,2436911205,48,0,0.14679348173940149
60,2610462700,49,0,0.80590246779994634
60,17520935,50,0,0.092833061760274491
60,2947960134,51,0,0.33865367346981395
60,3289776669,52,0,0.47407891422854442
60,2848275729,53,0,0.85999202740458347
60,3952622245,54,0,0.71425840535853036
60,3057032122,55,0,0.84009795805060072
60,232721884,56,0,0.91825128673293532
60,2054405778,57,0,0.19362441385859064
60,959476416,58,0,0.24951156628096541
60,936823430,59,0,0.0046386422733686794
60,3416382279,60,0,0.5311203700006939
60,1122819826,61,0,0.052673073895392636
60,2268195399,62,0,0.14833901511324085
60,3848827191,63,0,0.37575695187498231
60,2063561837,64,0,0.14537730817782024
60,3625453783,65,0,0.2843155393547141
60,1654126008,66,0,0.78920396212089539
60,1538124493,67,0,0.37911301561455579
60,3850863101,68,0,0.15680569783076506
60,640387524,69,0,0.94151807464831738
60,647367188,70,0,0.94783843822616654
60,560996332,71,0,0.78259678106179231
60,1905358351,72,0,0.70454613079663864
60,1291983649,73,0,0.80669839906158258
60,1567429979,74,0,0.41687747999099772
60,3462913251,75,0,0.29734335544119483
60,327102290,76,0,0.88956253682250552
60,3787013427,77,2.0270744045342681e-237,0.77016833809162677
60,496148352,78,0,0.060894309855999029
60,3250227909,79,0,0.49153401118535656
60,1377122842,80,0,0.88796021843088535
60,3789489142,81,0,0.066081844851741692
60,3984210559,82,0,0.58929068283300989
60,3539004910,83,0,0.14653272797939343
60,1887036749,84,0,0.064946471483849952
60,1865474759,85,0,0.07223407750016074
60,74810241,86,0,0.54812745963991172
60,2649249834,87,0,0.20341800735289503
60,2198192665,88,0,0.52402631640798947
60,1343737931,89,0,0.28301788456980487
60,2695768760,90,0,0.3491758333321624
60,1429394330,91,0,0.88633087551257483
60,702766508,92,0,0.61879204982519576
60,143973437,93,0,0.77839096762603233
60,912730588,94,0,0.42453119647036364
60,1359442659,95,0,0.25657673676663778
60,4239238764,96,0,0.23855322299217097
60,1199492227,97,0,0.16386017567945341
60,1680488173,98,0,0.0088167729151347341
60,615149801,99,0,0.67798651392350484
60,3000828324,100,0,0.15587168954107863
90,3144675908,1,0,0.66806223533255782
90,3249015272,2,0,0.41211146404544008
90,3742778728,3,0,0.5241383993332065
90,4086439207,4,0,0.0095614855974722572
90,1214130474,5,0,0.067049613490460194
90,4168838205,6,0,0.84507517606819971
90,2172755704,7,0,0.73639200728401577
90,2474813408,8,0,0.5454000561306247
90,55417505,9,0,0.026859922703091094
90,2978415579,10,0,0.39591456920378432
90,555755511,11,0,0.82623204341401246
90,2902926294,12,0,0.53379355353842406
90,43647072,13,0,0.14735507663747885
90,3227377646,14,0,0.5322339405987786
90,950114528,15,0,0.63232013057818726
90,2242656494,16,0,0.16014208018309956
90,3369651257,17,0,0.37554867920030149
90,2544602075,18,0,0.052169159802786948
90,1887570293,19,0,0.1332445998793422
90,3301396221,20,0,0.53658099146058769
90,1171299022,21,0,0.32402753527056333
90,3259910567,22,0,0.48765364821115731
90,2987076604,23,0,0.25706869936761606
90,4056652126,24,0,0.41286194346098865
90,1039028425,25,0,0.51802701022219932
90,2147238664,26,0,0.27852790635583496
90,1385248941,27,0,0.19865173499929031
90,176928705,28,0,0.1049539072663036
90,2269917134,29,0,0.13564784911343039
90,4124178771,30,0,0.33503862786705108
90,2008991574,31,0,0.80220998542718336
90,746118358,32,0,0.065236877207803926
90,3934564965,33,0,0.63454545281349917
90,2652530170,34,0,0.43992907594377018
90,937787687,35,0,0.057371918694283659
90,846235079,36,0,0.97617243733380521
90,3880004321,37,0,0.021123991386757652
90,1378174233,38,0,0.78501811227773099
90,3384428933,39,0,0.50392617689200414
90,13370338,40,0,0.93523250263930324
90,4202028072,41,0,0.70789634347220232
90,3072518775,42,0,0.6099331304991028
90,1693838325,43,0,0.1124303129716967
90,2062055107,44,0,0.022003529756825475
90,1583698392,45,0,0.97562068564959636
90,1042264124,46,0,0.85597009614956132
90,2862739890,47,0,0.87767959030338172
90,4018337568,48,0,0.50087624160991706
90,2273048334,49,0,0.087370188311559238
90,2101909984,50,0,0.67207160944885946
90,4058781895,51,0,0.87021707662707692
90,1526258094,52,0,0.97695655097443757
90,2115596888,53,0,0.056221001619252892
90,1388759320,54,0,0.65138693878244269
90,402205928,55,0,0.46420926797825113
90,399040462,56,0,0.40690670099144738
90,738238485,57,0,0.6450514684151365
90,2008250724,58,0,0.6580632988733065
90,684444839,59,0,0.89205637224883394
90,2373002846,60,0,0.274881652023028
90,3368586693,61,0,0.54310008750308225
90,3991128940,62,0,0.027380764979659168
90,1620333401,63,0,0.94390023314954441
90,4227269614,64,0,0.056488176399732061
90,3869496555,65,0,0.9852044283428496
90,323317267,66,0,0.1330117817574839
90,2767218174,67,0,0.086704054337123845
90,1292820071,68,0,0.81942349425037841
90,3638027698,69,0,0.60279640651066968
90,488118220,70,0,0.22832773679932153
90,3410992634,71,0,0.20255364765835729
90,126217158,72,0,0.92977089824665793
90,1376464212,73,0,0.43020704170989427
90,526058384,74,0,0.18449661391133895
90,933151046,75,0,0.78860538561503324
90,1144474050,76,0,0.70168120722580196
90,1815308787,77,0,0.75006300906836232
90,2431010454,78,0,0.47654228356585926
90,4182017965,79,0,0.74679725614733994
90,1057230375,80,0,0.37169753511640036
90,2351328163,81,0,0.067444047638369517
90,174434472,82,0,0.42269434520306393
90,1124407177,83,0,0.012824470404785793
90,2867674412,84,0,0.81401885911433325
90,40042791,85,0,0.11386927054696024
90,451910525,86,0,0.82792371755193317
90,3766508570,87,0,0.0073474911625498948
90,3176445096,88,0,0.89116094980298954
90,1727723752,89,0,0.98327530401350005
90,3957000599,90,0,0.29592419613460685
90,497639862,91,0,0.81459063158467293
90,3319539460,92,0,0.32436370608652615
90,2362035927,93,0,0.82231560783062019
90,1952211269,94,0,0.53355478385473143
90,2263518954,95,0,0.24301168623437236
90,2980504785,96,0,0.097888231990011246
90,3134524299,97,0,0.25951322917533093
90,2694955864,98,0,0.23275895397125237
90,2644150471,99,0,0.64883415273329259
90,2123283262,100,0,0.30517957188810002
120,3488049785,1,0,0.26662557939872555
120,3695368178,2,0,0.20474343673589079
120,1452573200,3,0,0.51068024502297238
120,3894707743,4,0,0.66135411082169049
120,1295631168,5,0,0.023630111145363751
120,4167414071,6,0,0.61167970152039275
120,2385291391,7,0,0.54507440124823958
120,1494779710,8,0,0.40736479775289508
120,1716955200,9,0,0.69396145198680736
120,3916335865,10,0,0.99743527538230925
120,2537598331,11,0,0.50683811285407132
120,50511662,12,0,0.60250774150116315
120,3488947320,13,0,0.023528923802883166
120,1704785379,14,0,0.67631829371760199
120,2947569449,15,0,0.12491953724920156
120,3437706584,16,0,0.47670624218124524
120,4172481031,17,0,0.11052720798757933
120,2174618518,18,0,0.8075292484871025
120,4148859871,19,0,0.76589195251716435
120,1573041200,20,0,0.81489801369254067
120,419381657,21,0,0.80515220193609638
120,745837206,22,0,0.14596862920224415
120,752903549,23,0,0.43491430054051988
120,3962677173,24,0,0.45789591894797504
120,3198758461,25,0,0.84506989937054744
120,3071560443,26,0,0.64332872995130685
120,1652745488,27,0,0.76506809393117359
120,2684538720,28,0,0.56057585871003535
120,1557684288,29,0,0.33471684700511078
120,193381700,30,0,0.16645020430463123
120,1683941704,31,0,0.67934557660530492
120,3043042915,32,0,0.96050665326634244
120,574539394,33,0,0.55273853471239032
120,785694482,34,0,0.24833993857282741
120,1059229126,35,0,0.91235009630377284
120,2950389358,36,0,0.51572755775013512
120,477098269,37,0,0.60328511889629666
120,478838604,38,0,0.25978304025417598
120,2821328331,39,0,0.051950424158027544
120,3281433416,40,0,0.29183583320595941
120,1356325497,41,0,0.52872599171542634
120,1728822490,42,0,0.30937043447990381
120,838183790,43,0,0.4281452472333297
120,2664738838,44,1.0192347159413135e-259,0.68595080844568734
120,913385941,45,0,0.29148700369117725
120,2838350245,46,0,0.59256508716504164
120,3135544619,47,0,0.66332244783859184
120,2986664677,48,0,0.13685101740342179
120,1948813519,49,0,0.31654764245766848
120,2285710883,50,0,0.59276847627862983
120,2750091906,51,0,0.17096563000760148
120,1175360241,52,0,0.0092676294091203915
120,3693632650,53,0,0.75935013067331525
120,2972119947,54,0,0.61390152231850692
120,2531081588,55,0,0.69985247116051563
120,1283882778,56,0,0.095067267921671889
120,3998959344,57,0,0.73532746146868178
120,3039568289,58,0,0.66635097544512589
120,204263676,59,0,0.065584982825862476
120,3573832555,60,0,0.85861267550821696
120,2327697866,61,0,0.30238030560990142
120,658054284,62,0,0.96270866077597028
120,1108371793,63,0,0.28361143057155863
120,1523155108,64,0,0.41112190984192204
120,2777341875,65,0,0.35321043644643135
120,1028642060,66,0,0.72142567894414156
120,3475582456,67,0,0.57226214169777623
120,2829811856,68,0,0.94706460618482347
120,1400759995,69,0,0.51243316045133613
120,4091868569,70,0,0.14110014820966787
120,512806567,71,0,0.84848512939050591
120,2680929691,72,0,0.44859953469536307
120,1872709328,73,0,0.58810971882516783
120,543045735,74,0,0.7478391451962898
120,1269729077,75,0,0.91976654472179431
120,1335537738,76,0,0.72080491549576564
120,1204088754,77,0,0.0034914989138854387
120,1841593677,78,0,0.87401127643732623
120,1943363631,79,0,0.053595873059367957
120,2420899601,80,0,0.15381634189699145
120,2014859380,81,0,0.2827250276220854
120,2394028816,82,0,0.67419691626581013
120,1786568700,83,0,0.88629009379324031
120,2372579637,84,0,0.42496408554257242
120,3237381731,85,0,0.97356794222763199
120,3120907244,86,0,0.35854936733126058
120,2860110549,87,0,0.092750394418530627
120,3819558719,88,0,0.61695243115247156
120,261818478,89,0,0.93401076995254984
120,3012858920,90,0,0.91089309029107191
120,2553639858,91,0,0.77161788062393999
120,3912224026,92,0,0.53731075040049403
120,2310610062,93,0,0.12964581088359897
120,3795894708,94,0,0.23437478501071193
120,964460174,95,0,0.64319906207024602
120,1443151391,96,0,0.2296260028357387
120,3417851685,97,0,0.15293977627548697
120,458973656,98,0,0.56704470837136201
120,2876539402,99,0,0.14004645122901166
120,1014656939,100,0,0.69390473468564262
160,3158596447,1,0,0.74258771865852635
160,4274826456,2,0,0.40333782061309092
160,3008129012,3,0,0.26991580843150742
160,2605576398,4,0,0.086335326979643398
160,2163448900,5,0,0.56161974180072993
160,3568270924,6,0,0.75695424959693991
160,694866696,7,0,0.97624162737789943
160,1688692001,8,0,0.64079417774091518
160,1612607406,9,0,0.81772062686691216
160,1704005637,10,0,0.28355176938911164
160,803798333,11,0,0.25428712998847347
160,780726549,12,0,0.11385305430260806
160,3743995021,13,0,0.31124794527926691
160,4069593907,14,0,0.98145863319457927
160,2598338760,15,0,0.29301931438289297
160,1496910926,16,0,0.18984031937073453
160,1189165893,17,0,0.32977680935499787
160,3177561637,18,0,0.90600153889342461
160,4247714812,19,0,0.9759268820964867
160,3633690612,20,0,0.90307618569471759
160,3934798488,21,0,0.38242472386966042
160,3647825040,22,0,0.10940307913046228
160,528578158,23,0,0.85067311795403489
160,2145641661,24,0,0.38510034557828698
160,3112969933,25,0,0.44162678087409613
160,4294825732,26,0,0.61984280850649909
160,3397658416,27,0,0.29994416730882173
160,3315770135,28,0,0.50746183806930856
160,663835424,29,0,0.097231037239055129
160,4267320063,30,0,0.74660473133247895
160,2215125412,31,0,0.15281115620778102
160,1624582648,32,0,0.34542868485813022
160,2040997880,33,0,0.23243075450967937
160,544240567,34,0,0.95575888462699887
160,3383521594,35,0,0.92776653622607974
160,1419662969,36,0,0.48639358540688582
160,4237916816,37,0,0.34247599926198169
160,1871192471,38,0,0.12666605491433808
160,634691888,39,0,0.98300274408496668
