gamma,seed,p_data,p_concept
30.850000000000001,11,0,0.36428681251264416
30.850000000000001,12,0,0.4505153549580086
30.850000000000001,13,0,0.23613395105032395
30.850000000000001,14,0,0.70272804094295072
30.850000000000001,15,0,0.3486711062987799
30.850000000000001,16,0,0.92059774897827662
30.850000000000001,17,0,0.99341245053022731
30.850000000000001,18,0,0.629084184986614
30.850000000000001,19,0,0.21608961552351488
30.850000000000001,20,0,0.12001708117355878
30.850000000000001,21,0,0.60996141724308894
30.850000000000001,22,0,0.48749007398368072
30.850000000000001,23,0,0.90208960631669366
30.850000000000001,24,0,0.47295121500697279
30.850000000000001,25,0,0.98829377069042734
30.850000000000001,26,0,0.74657536556488313
30.850000000000001,27,0,0.061478724437914578
30.850000000000001,28,0,0.69857844411678938
30.850000000000001,29,0,0.61876586812341139
30.850000000000001,30,0,0.87339156189338651
30.850000000000001,31,0,0.10692749211425741
30.850000000000001,32,0,0.24439764483054041
30.850000000000001,33,4.3948658420563087e-302,0.63226580439285407
30.850000000000001,34,0,0.52550317061198837
30.850000000000001,35,0,0.54703706442388689
30.850000000000001,36,0,0.90626887989591387
30.850000000000001,37,0,0.19310633816628411
30.850000000000001,38,0,0.66826407620991235
30.850000000000001,39,0,0.47722643366037065
30.850000000000001,40,0,0.60905490789782613
30.850000000000001,41,0,0.81095556566789229
30.850000000000001,42,0,0.50746464475184694
30.850000000000001,43,0,0.47945535810950513
30.850000000000001,44,0,0.0090634689372326299
30.850000000000001,45,0,0.87218124934443475
30.850000000000001,46,0,0.28581641933678398
30.850000000000001,47,0,0.066460996621207746
30.850000000000001,48,0,0.70096186929271209
30.850000000000001,49,0,0.63693513188258044
30.850000000000001,50,8.8753081434193727e-163,0.41883921168690808
30.850000000000001,51,0,0.63592912723561879
30.850000000000001,52,0,0.32037691730418238
30.850000000000001,53,0,0.18202096795411571
30.850000000000001,54,0,0.94345540335697509
30.850000000000001,55,0,0.55171830310217751
30.850000000000001,56,0,0.20746751984242831
30.850000000000001,57,0,0.023993232217351283
30.850000000000001,58,0,0.082496525476073668
30.850000000000001,59,0,0.0035291972155538521
30.850000000000001,60,0,0.13448080354881872
30.850000000000001,61,0,0.38438653637409487
30.850000000000001,62,0,0.99142859907083647
30.850000000000001,63,0,0.42271354876842482
30.850000000000001,64,0,0.11120756812672011
30.850000000000001,65,0,0.96270367227707931
30.850000000000001,66,0,0.78086408758278814
30.850000000000001,67,0,0.087112912906859991
30.850000000000001,68,0,0.042653906179736981
30.850000000000001,69,0,0.62048716040523744
30.850000000000001,70,0,0.16068783649639989
30.850000000000001,71,0,0.81640233802081152
30.850000000000001,72,0,0.94611936494829674
30.850000000000001,73,0,0.6196665201713788
30.850000000000001,74,0,0.71801521931403167
30.850000000000001,75,0,0.2612000806112057
30.850000000000001,76,0,0.94888555293996846
30.850000000000001,77,0,0.18223336958279435
30.850000000000001,78,0,0.70014739662035008
30.850000000000001,79,0,0.1560674105261623
30.850000000000001,80,0,0.47257326224609986
30.850000000000001,81,0,0.094922182299479393
30.850000000000001,82,0,0.3853501178534936
30.850000000000001,83,0,0.33705521756785833
30.850000000000001,84,0,0.1555818585872778
30.850000000000001,85,0,0.57880231043096986
30.850000000000001,86,0,0.80655656825146238
30.850000000000001,87,0,0.89512043205679448
30.850000000000001,88,0,0.70838690853755071
30.850000000000001,89,0,0.40288092877838144
30.850000000000001,90,0,0.78223278974907107
30.850000000000001,91,0,0.0706080543744661
30.850000000000001,92,0,0.53040082781223774
30.850000000000001,93,0,0.47532926646372342
30.850000000000001,94,0,0.69410585225152333
30.850000000000001,95,0,0.77614032734703575
30.850000000000001,96,0,0.44447200593412212
30.850000000000001,97,0,0.7918558226563257
30.850000000000001,98,0,0.049648893513568791
30.850000000000001,99,0,0.32569816563698301
30.850000000000001,100,3.0626015855297444e-291,0.46128647753737217
41,1,0,0.53972823818185223
41,2,0,0.89934289233670472
41,3,0,0.095758119068075548
41,4,0,0.83169645410644355
41,5,0,0.51403788955470042
41,6,0,0.71703533981989831
41,7,0,0.76576969389213578
41,8,0,0.13845467551217414
41,9,0,0.14070326559290788
41,10,0,0.31355673207739776
41,11,0,0.4173609257465552
41,12,0,0.34303537848524279
41,13,0,0.38439743368265356
41,14,0,0.89395644985524469
41,15,0,0.19322574541456711
41,16,0,0.4768114325502204
41,17,0,0.98514034124016625
41,18,0,0.47433510795211986
41,19,0,0.52573620724989822
41,20,0,0.02602396515816929
41,21,0,0.69431447721490902
41,22,0,0.094172612371100528
41,23,0,0.39665772395617016
41,24,0,0.29717040143824541
41,25,0,0.71425274723523058
41,26,0,0.55746073054318124
41,27,0,0.51343265955562356
41,28,0,0.98440217518992379
41,29,0,0.89360550469608979
41,30,0,0.5271576127085561
41,31,0,0.67225277212393597
41,32,0,0.49374295646711108
41,33,0,0.5802542258454062
41,34,0,0.82427130272357174
41,35,0,0.50695454023639419
41,36,0,0.79540257854414043
41,37,0,0.10814354952174768
41,38,0,0.62717959145898561
41,39,0,0.95353221367423169
41,40,0,0.46854541181594633
41,41,0,0.61281886005955921
41,42,0,0.081511887337771705
41,43,0,0.15766382973803184
41,44,0,0.096452068603351454
41,45,0,0.35276603297213682
41,46,0,0.85913396555467636
41,47,0,0.097529065343119267
41,48,0,0.83525489090701865
41,49,0,0.53102247851835271
41,50,3.268463508104568e-187,0.26114339806163783
41,51,0,0.66170035726995002
41,52,0,0.5270857818438055
41,53,0,0.26931421673934614
41,54,0,0.75492708635358396
41,55,0,0.83835317392335251
41,56,0,0.08869047832494957
41,57,0,0.28790465559380379
41,58,0,0.1458742011303838
41,59,0,0.0025035559690643598
41,60,0,0.48386041011708836
41,61,0,0.1840218925852532
41,62,0,0.98775963869465389
41,63,0,0.46215099494278111
41,64,0,0.94858672572773861
41,65,0,0.98636799795202768
41,66,0,0.9173485963662229
41,67,0,0.037352938766887014
41,68,0,0.16523960365297166
41,69,0,0.25318712087463019
41,70,0,0.46050690816554407
41,71,0,0.6355328252070318
41,72,0,0.65874407827197246
41,73,0,0.52487530377690583
41,74,0,0.72146365101991305
41,75,0,0.10925230174319814
41,76,0,0.84648161361163732
41,77,0,0.62246960292215503
41,78,0,0.73240391206112432
41,79,0,0.13434501225198914
41,80,0,0.040252786664507843
41,81,0,0.3503122306149743
41,82,0,0.3309691522986698
41,83,0,0.52348467451660752
41,84,0,0.40470335365811577
41,85,0,0.67347516690026676
41,86,0,0.99878911360570954
41,87,0,0.90238413002916673
41,88,0,0.578729187656981
41,89,0,0.44569234667840163
41,90,0,0.68327011616924016
41,91,0,0.92036424046001586
41,92,0,0.72280551297444728
41,93,0,0.37308515591980401
41,94,0,0.89914484617202428
41,95,0,0.65943908602563617
41,96,0,0.60201635411949739
41,97,0,0.57914197384869981
41,98,0,0.037305842868537116
41,99,0,0.20609353416429377
41,100,0,0.48017895203590877
60,1,0,0.26718068713123072
60,2,0,0.053628402491484352
60,3,0,0.15772726759965996
60,4,0,0.37097812238219352
60,5,0,0.60072009734422316
60,6,0,0.94446691075185751
60,7,0,0.93763947475102527
60,8,0,0.91946347273508988
60,9,0,0.64935591427220296
60,10,0,0.34661168572011136
60,11,0,0.50490085895969661
60,12,0,0.75562737115894341
60,13,0,0.37784485325376987
60,14,0,0.97717910549535048
60,15,0,0.61703438515480924
60,16,0,0.065184793708343264
60,17,0,0.9278215838570214
60,18,0,0.062567672011137748
60,19,0,0.73889799829571157
60,20,0,0.036701577004235014
60,21,0,0.55698828767101261
60,22,0,0.5576925327777269
60,23,0,0.51340208977663204
60,24,0,0.81277212346498118
60,25,0,0.83163914661372484
60,26,0,0.05447005163603881
60,27,0,0.11523761715895835
60,28,0,0.67713026945579402
60,29,0,0.3709828007806541
60,30,0,0.65121153490270067
60,31,0,0.79438610425137413
60,32,0,0.49502308125575789
60,33,0,0.42127444702265021
60,34,0,0.19567521184235517
60,35,0,0.38093861378545535
60,36,0,0.29029468242537287
60,37,0,0.12220631227922227
60,38,0,0.82863743684835489
60,39,0,0.73160596722352045
60,40,0,0.76710856133200855
60,41,0,0.84238339956149288
60,42,0,0.55090389129022066
60,43,0,0.82835669534262557
60,44,0,0.013869866806382117
60,45,0,0.21224322047533645
60,46,0,0.8635840860473698
60,47,0,0.1374178511676632
60,48,0,0.71161358769355754
60,49,0,0.58746409103499764
60,50,1.7509567143298698e-220,0.50189046148930705
60,51,0,0.80358764250563597
60,52,0,0.80549335121755883
60,53,0,0.14296123941239611
60,54,0,0.82061323547288179
60,55,0,0.47198562976106584
60,56,0,0.15014416410365589
60,57,0,0.4753152049598679
60,58,0,0.21781628527148947
60,59,0,0.0098379877549402295
60,60,0,0.58205821083862874
60,61,0,0.81535074852536571
60,62,0,0.94439674781915928
60,63,0,0.94566026095781164
60,64,0,0.47131251937833407
60,65,0,0.73788563786760564
60,66,0,0.57917355366834966
60,67,0,0.2582184675680983
60,68,0,0.3989889921525297
60,69,0,0.083604515794583042
60,70,0,0.37476285462068348
60,71,0,0.3276937865397142
60,72,0,0.94250262754261926
60,73,0,0.52502372937866992
60,74,0,0.42162943132276653
60,75,0,0.3447668805621979
60,76,0,0.98573016737664587
60,77,0,0.92260557244731456
60,78,0,0.97813818388185547
60,79,0,0.080894263991463142
60,80,0,0.17655658002039298
60,81,0,0.18487627611116611
60,82,0,0.39668447207442781
60,83,0,0.75773087988844856
60,84,0,0.66691227657293506
60,85,0,0.18317492479575426
60,86,0,0.9691559768141832
60,87,0,0.76521344518397283
60,88,0,0.30052636721110659
60,89,0,0.1421427458963295
60,90,0,0.49194647174457307
60,91,0,0.8472872289036919
60,92,0,0.40938494534121211
60,93,0,0.37671843486849305
60,94,0,0.39656576827844831
60,95,0,0.54263610137741636
60,96,0,0.76269259754869434
60,97,0,0.53530498479269129
60,98,0,0.50379741588526716
60,99,0,0.54726923624476831
60,100,0,0.092244831477025571
90,1,0,0.75972666110383102
90,2,0,0.01412747909627619
90,3,0,0.62616880299765598
90,4,0,0.97775530815502554
90,5,0,0.40163933955651637
90,6,0,0.94799323772665112
90,7,0,0.82870509639593659
90,8,0,0.55472336727945937
90,9,0,0.49060645845868145
90,10,0,0.90904522882942573
90,11,0,0.56821704941071383
90,12,0,0.19706861316750227
90,13,0,0.5837581617581945
90,14,0,0.82968336238785878
90,15,0,0.61246274208184637
90,16,0,0.99260553141777408
90,17,0,0.97146197203258489
90,18,0,0.033678883131153539
90,19,0,0.35600209920634029
90,20,0,0.23966652506027825
90,21,0,0.7751877374758136
90,22,0,0.76052866898532068
90,23,0,0.54632434564103627
90,24,0,0.05565706606430508
90,25,0,0.99884683374233396
90,26,0,0.41689519219906335
90,27,0,0.11320858090352075
90,28,0,0.08013378148667874
90,29,0,0.90338995769636821
90,30,0,0.63855311530082082
90,31,0,0.73940842350666591
90,32,0,0.54030781755653856
90,33,0,0.74980335074392257
90,34,0,0.23906357559568928
90,35,0,0.70792727158412472
90,36,0,0.49503315822821947
90,37,0,0.010619766816161549
90,38,0,0.82357098706983944
90,39,0,0.86899237340902169
90,40,0,0.78721624772348264
90,41,0,0.42436544325479236
90,42,0,0.48755767401272765
90,43,0,0.14718342271069282
90,44,0,0.024256050103047024
90,45,0,0.55088655532379782
90,46,0,0.98294773468912877
90,47,0,0.22427343208545142
90,48,0,0.83100419324071906
90,49,0,0.40149573517817472
90,50,2.0877948867101495e-255,0.40535453902742663
90,51,0,0.62063593570354048
90,52,0,0.45396569977612167
90,53,0,0.20456858921062823
90,54,0,0.27174203219310955
90,55,0,0.067423215739771877
90,56,0,0.17518429523924603
90,57,0,0.42552959171990329
90,58,0,0.38333782350762174
90,59,0,0.032836977252185789
90,60,0,0.66062243691439726
90,61,0,0.8011019164021782
90,62,0,0.58982032614444146
90,63,0,0.81377336758068097
90,64,0,0.56486082453210718
90,65,0,0.46781673444887673
90,66,0,0.66872324383584458
90,67,0,0.37987448800392493
90,68,0,0.18694124956863176
90,69,0,0.85926403474116597
90,70,0,0.23830462882653528
90,71,0,0.26804441190057504
90,72,0,0.13135020141304815
90,73,0,0.59026081000422559
90,74,0,0.35052440002647361
90,75,0,0.6753201920813795
90,76,0,0.87135228711110924
90,77,0,0.50852402140204056
90,78,0,0.67597908815436414
90,79,0,0.34651344382468935
90,80,0,0.21840523457059155
90,81,0,0.48329132027635813
90,82,0,0.86629840315960127
90,83,0,0.29157049698209137
90,84,0,0.11902739069875393
90,85,0,0.12655572411670149
90,86,0,0.96861275458572471
90,87,0,0.71592416944021375
90,88,0,0.77951792316371571
90,89,0,0.90448541690707096
90,90,0,0.62794501272118475
90,91,0,0.63227294768550757
90,92,0,0.82450661302163553
90,93,0,0.35450544918907306
90,94,0,0.76093528461246607
90,95,0,0.84882087738202261
90,96,0,0.33266259121626102
90,97,0,0.90875497964365204
90,98,0,0.23234525416800395
90,99,0,0.47184414639253192
90,100,0,0.012233703984414465
120,1,0,0.74953141045343552
120,2,0,0.087993406056346174
120,3,0,0.82044983309350905
120,4,0,0.90109647442392082
120,5,0,0.26579538117513113
120,6,0,0.93021707878642268
120,7,0,0.88828363563603774
120,8,0,0.54677532862671518
120,9,0,0.92291742784994635
120,10,0,0.353868638969498
120,11,0,0.67147297419722707
120,12,0,0.52068089916197347
120,13,0,0.73167569250815812
120,14,0,0.94056183396214477
120,15,0,0.76693920723127507
120,16,0,0.76544802327625039
120,17,0,0.95760873391750456
120,18,0,0.15738980353675966
120,19,0,0.50054551311932816
120,20,0,0.033398574355051752
120,21,0,0.59423993863873115
120,22,0,0.74493584177411509
120,23,0,0.77361223811951274
120,24,0,0.59819017993956747
120,25,0,0.74000321626773813
120,26,0,0.28613507828056789
120,27,0,0.51923966161380242
120,28,0,0.1747370428473364
120,29,0,0.8140577314591102
120,30,0,0.92307704390399881
120,31,0,0.80023030562695652
120,32,0,0.44789975813289723
120,33,0,0.92776245876023866
120,34,0,0.24631763190827541
120,35,0,0.19308289123484815
120,36,0,0.32488030803420137
120,37,0,0.031368925458304685
120,38,0,0.89036451101016856
120,39,0,0.85297710221163792
120,40,0,0.65148679651751906
120,41,0,0.75764796635706955
120,42,0,0.47289997741184375
120,43,0,0.75953289340861696
120,44,0,0.010600787755418823
120,45,0,0.34434333829327018
120,46,0,0.79619441504996846
120,47,0,0.20017996951774727
120,48,0,0.26594837275903854
120,49,0,0.58932943169328578
120,50,3.1843828609102513e-279,0.29139065697267874
120,51,0,0.24176654818637697
120,52,0,0.65335381654931513
120,53,0,0.2171155494825884
120,54,0,0.54065915454104618
120,55,0,0.69347654831507055
120,56,0,0.060076752176246993
120,57,0,0.5989125050641928
120,58,0,0.18083707546020136
120,59,0,0.18636792825943452
120,60,0,0.31521958108447851
120,61,0,0.43126118979566958
120,62,0,0.47581317339264662
120,63,0,0.27462219941614252
120,64,0,0.19058907799730393
120,65,0,0.99501213890688167
120,66,0,0.31776616495183718
120,67,0,0.27943512186490793
120,68,0,0.42476877170565513
120,69,0,0.31659216883697622
120,70,0,0.073301322498868116
120,71,0,0.12099186902202068
120,72,0,0.89826745398899099
120,73,0,0.93566593109826213
120,74,0,0.47500563241266025
120,75,0,0.19375838301754933
120,76,0,0.80536975221911244
120,77,0,0.9470637685890031
120,78,0,0.097712513040964608
120,79,0,0.37682878198358755
120,80,0,0.56169704962593137
120,81,0,0.093939533044688481
120,82,0,0.55322148101071478
120,83,0,0.69231975987568117
120,84,0,0.26211447866075704
120,85,0,0.38808166078261325
120,86,0,0.98999519545645165
120,87,0,0.44305933668263264
120,88,0,0.16798042127919399
120,89,0,0.11567383383218267
120,90,0,0.44841327575491385
120,91,0,0.90630634949223599
120,92,0,0.47123927001250865
120,93,0,0.097513171016901157
120,94,0,0.52337663833905113
120,95,0,0.9979835339832448
120,96,0,0.56539199440805055
120,97,0,0.26581555792727485
120,98,0,0.1238052894587038
120,99,0,0.97801563873140274
120,100,0,0.53349406185681092
160,1,0,0.62925957900177742
160,2,0,0.5772264119714714
160,3,0,0.85303078643261188
160,4,0,0.91959502439093987
160,5,0,0.49836307445023154
160,6,0,0.79472902938320356
160,7,0,0.93949034825679467
160,8,0,0.78466168100495703
160,9,0,0.69287678847948064
160,10,0,0.32191677428782461
160,11,0,0.54744477012441728
160,12,0,0.51640123563914275
160,13,0,0.41882320261479072
160,14,0,0.86313057978174856
160,15,0,0.73567767981860599
160,16,0,0.15459070631563068
160,17,0,0.25498829987673366
160,18,0,0.022247203767342145
160,19,0,0.23799862615393627
160,20,0,0.013453850424639856
160,21,0,0.3256329949261263
160,22,0,0.82818511237582859
160,23,0,0.61176438121089038
160,24,0,0.33517334789069059
160,25,0,0.96208755527031287
160,26,0,0.72044588823827849
160,27,0,0.54373387965231224
160,28,0,0.58471215868657
160,29,0,0.54603986604691113
160,30,0,0.68866084609096045
160,31,0,0.78547862361242005
160,32,0,0.42097723869805992
160,33,0,0.78817635416484144
160,34,0,0.54230925185016099
160,35,0,0.14322412517018204
160,36,0,0.13440350293708284
160,37,0,0.065665059719886273
160,38,0,0.55025545307292434
160,39,0,0.3834552618482287
160,40,0,0.68565719164413452
160,41,0,0.89867818712337699
160,42,0,0.2328175484166751
160,43,0,0.32458587051609472
160,44,0,0.040133954827178298
160,45,0,0.75316501988778251
160,46,0,0.82680745489614027
160,47,0,0.07220224829452479
160,48,0,0.66534878213354731
160,49,0,0.45695111751643264
160,50,6.808311000003923e-302,0.22159902143603161
160,51,0,0.26464536945806061
160,52,0,0.54403408311160617
160,53,0,0.2268271877990008
160,54,0,0.81686053948352566
160,55,0,0.89587045122030706
160,56,0,0.44814485320135822
160,57,0,0.4680197186981887
160,58,0,0.74128712029396349
160,59,0,0.029263231425972355
160,60,0,0.92688823338975201
160,61,0,0.033757311335633144
160,62,0,0.90613965762909621
160,63,0,0.38091419720811764
160,64,0,0.19554215594311666
160,65,0,0.83068507073480469
160,66,0,0.47819793903216534
160,67,0,0.1370103821170891
160,68,0,0.077969711313600254
160,69,0,0.36378329686800992
160,70,0,0.5008091719700305
160,71,0,0.17483456747133758
160,72,0,0.41729240927161132
160,73,0,0.98228219143868112
160,74,0,0.69681862595591271
160,75,0,0.55999396497843501
160,76,0,0.819573852528793
160,77,0,0.40233852448513935
160,78,0,0.31693130610730835
160,79,0,0.59072491863698018
160,80,0,0.51315955948795011
160,81,0,0.17573788369548718
160,82,0,0.42432669190622241
160,83,0,0.64023923934859617
160,84,0,0.49421176637216102
160,85,0,0.37579884440042516
160,86,0,0.98705016310411897
160,87,0,0.51435862956947942
160,88,0,0.77773106695093053
160,89,0,0.79825080126348724
160,90,0,0.164637638611974
160,91,0,0.73012791475634842
160,92,0,0.07502596740573074
160,93,0,0.18000807769340182
160,94,0,0.83443341679046157
160,95,0,0.99326823111330909
160,96,0,0.80122023207070125
160,97,0,0.0033097268664299268
160,98,0,0.09829065651997855
160,99,0,0.035460101060076792
160,100,0,0.22025158287130761
200,1,0,0.71822238263045035
200,2,0,0.53192200501600362
200,3,0,0.57187676640651497
200,4,0,0.60726042363608845
200,5,0,0.33100195161195201
200,6,0,0.98636102790275137
200,7,0,0.66061798872782806
200,8,0,0.5709778507912765
200,9,0,0.56817828292238359
200,10,0,0.17251938160027608
200,11,0,0.24106737254639143
200,12,0,0.1262621622888612
200,13,0,0.43840403681618917
200,14,0,0.80232486091094435
200,15,0,0.97488804129203954
200,16,0,0.10851707958284215
200,17,0,0.054209024500557486
200,18,0,0.037601949266082013
200,19,0,0.20258513269771061
200,20,0,0.014286784078435999
200,21,0,0.34614474933918971
200,22,0,0.82076497308201879
200,23,0,0.9965453562909895
200,24,0,0.6999101166897439
200,25,0,0.98153930710346482
200,26,0,0.9490685269639294
200,27,0,0.13841249441683223
200,28,0,0.11989172536943818
200,29,0,0.69835879159704195
200,30,0,0.64281925172677101
200,31,0,0.61305096694990069
200,32,0,0.4825222313384786
200,33,0,0.56239836414753086
200,34,0,0.22963593597514773
200,35,0,0.083923272998316908
200,36,0,0.25848815536056313
200,37,0,0.19994000317720795
200,38,0,0.70954175517518148
200,39,0,0.27098454915260561
200,40,0,0.47734379546319805
200,41,0,0.79385187684285341
200,42,0,0.864916447172009
200,43,0,0.84683329414132436
200,44,0,0.03528219649145891
200,45,0,0.64226133207996894
200,46,0,0.91019748696124869
200,47,0,0.069136597611768019
200,48,0,0.34115508710037878
200,49,0,0.52719561939998116
200,50,0,0.029847469459014262
200,51,0,0.75889436817798583
200,52,0,0.46502463885060086
200,53,0,0.048619217235351418
200,54,0,0.70159276675743731
200,55,0,0.52070194569481909
200,56,0,0.2871802299086707
200,57,0,0.052713922881073655
200,58,0,0.84567640423526824
200,59,0,0.0044451102379300259
200,60,0,0.18092280964232005
200,61,0,0.98263357525303463
200,62,0,0.67388585291374126
200,63,0,0.42827410384358311
200,64,0,0.72703306054369177
200,65,0,0.97285283474453643
200,66,0,0.56385007720981062
200,67,0,0.030860316235764979
200,68,0,0.21883959673151965
200,69,0,0.12138112230418194
200,70,0,0.11394390085296957
200,71,0,0.14412506955583421
200,72,0,0.56954480697025311
200,73,0,0.95481610629517266
200,74,0,0.47826781960619769
200,75,0,0.36122128039849982
200,76,0,0.74212866269424693
200,77,0,0.31598557824028872
200,78,0,0.23480734459250607
200,79,0,0.71338232371907317
200,80,0,0.0044849578494888
200,81,0,0.059406198885564358
200,82,0,0.57554636581590746
200,83,0,0.47310434989015915
200,84,0,0.59908395730689734
200,85,0,0.69030528343640418
200,86,0,0.78387666135645861
200,87,0,0.87807904112209734
200,88,0,0.77399646407983813
200,89,0,0.61625969543955561
200,90,0,0.25650274446910598
200,91,0,0.9402055546273923
200,92,0,0.5304380918042868
200,93,0,0.64110406118574448
200,94,0,0.96342336770386861
200,95,0,0.97452307440613584
200,96,0,0.77835696004050658
200,97,0,0.054342395926912757
200,98,0,0.55133436583289563
200,99,0,0.095850638311684
200,100,0,0.17642486969587354
